ProblemType:	MC-CARP
NumberNodes:	2142
NumberEdges:	2419
DepotNodeNumber:	167
NumberOfFractions:	3
NumberOfIntervalsForFraction	General_Organic	1	14
NumberOfIntervalsForFraction	Glass_Metal_Plastic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
START
0	21	0	1	86	157	1	47	1	102	1
1	29	2	3	109	396	3	106	3	306	3
2	30	3	4	62	141	2	46	2	161	2
3	33	5	6	94	218	2	80	2	102	1
4	35	7	8	277	0	0	0	0	0	0
5	36	7	9	113	0	0	0	0	0	0
6	37	10	11	98	0	0	0	0	0	0
7	102	12	13	64	0	0	0	0	0	0
8	103	14	15	128	1590	9	630	9	714	7
9	104	15	16	54	806	6	316	6	612	6
10	130	17	18	101	237	3	69	3	204	2
11	131	19	20	30	93	1	26	1	102	1
12	132	21	22	83	142	2	45	2	204	2
13	133	23	24	135	152	1	52	1	0	0
14	138	25	26	22	1335	17	476	17	510	2
15	141	27	28	241	161	1	43	1	102	1
16	142	28	29	18	0	0	0	0	0	0
17	143	30	31	119	0	0	0	0	0	0
18	146	32	33	65	612	7	179	7	518	4
19	147	34	35	27	258	1	82	1	102	1
20	148	35	36	10	0	0	0	0	0	0
21	149	37	38	10	72	1	22	1	0	0
22	154	41	42	39	1980	4	774	4	612	3
23	155	43	44	10	146	2	41	2	0	0
24	156	44	45	37	75	1	19	1	765	3
25	164	33	46	30	151	2	36	2	0	0
26	165	46	47	17	136	2	51	2	0	0
27	166	48	49	98	1398	7	489	7	467	5
28	167	49	50	19	0	0	0	0	0	0
29	168	51	52	12	0	0	0	0	0	0
30	169	52	53	33	151	1	53	1	102	1
31	172	54	55	131	1237	7	514	7	629	7
32	173	55	56	9	0	0	0	0	0	0
33	174	56	57	16	159	1	45	1	102	1
34	175	57	58	77	2376	12	803	12	1181	12
35	181	59	60	454	161	1	43	1	102	1
36	182	61	62	233	0	0	0	0	0	0
37	183	63	64	87	0	0	0	0	0	0
38	184	64	65	950	968	11	402	11	918	9
39	187	66	67	15	258	1	82	1	0	0
40	188	67	68	55	157	1	47	1	0	0
41	189	69	70	42	394	3	133	3	306	3
42	195	71	72	716	77	1	17	1	102	1
43	198	72	73	172	74	1	20	1	59	1
44	199	73	74	114	297	1	111	1	102	1
45	200	39	75	143	1348	10	539	10	850	10
46	302	43	76	64	2377	3	683	3	102	1
47	303	77	78	6	0	0	0	0	0	0
48	304	78	79	9	140	2	47	2	0	0
49	305	26	80	48	292	4	83	4	510	2
50	306	80	36	24	289	4	85	4	0	0
51	307	81	82	7	0	0	0	0	0	0
52	308	82	83	32	139	2	48	2	0	0
53	309	83	84	6	0	0	0	0	0	0
54	310	84	37	34	340	5	128	5	0	0
55	311	85	86	226	0	0	0	0	0	0
56	312	86	87	172	466	2	146	2	612	2
57	334	89	90	62	0	0	0	0	0	0
58	335	90	91	239	152	1	52	1	102	1
59	336	92	93	624	0	0	0	0	0	0
60	338	76	94	17	503	1	177	1	255	1
61	339	94	41	54	1404	4	509	4	612	3
62	342	95	96	48	305	2	103	2	161	2
63	343	97	98	83	0	0	0	0	0	0
64	347	99	100	527	0	0	0	0	0	0
65	349	101	102	20	0	0	0	0	0	0
66	350	102	103	25	88	1	31	1	102	1
67	360	104	105	549	161	1	43	1	59	1
68	369	106	107	131	323	2	85	2	204	2
69	370	108	109	172	0	0	0	0	0	0
70	378	110	111	271	92	1	27	1	102	1
71	379	112	113	75	229	2	69	2	204	2
72	380	114	115	208	73	1	21	1	102	1
73	381	109	116	84	72	1	22	1	102	1
74	382	117	118	280	73	1	21	1	102	1
75	413	119	120	112	148	1	56	1	102	1
76	421	121	122	18	0	0	0	0	0	0
77	422	122	123	56	145	2	42	2	102	1
78	427	124	125	179	1486	10	615	10	875	9
79	428	126	127	28	311	2	97	2	204	2
80	429	128	129	140	577	6	205	6	612	6
81	430	130	131	160	713	6	205	6	612	6
82	431	132	133	291	318	2	90	2	204	2
83	455	134	135	144	96	1	23	1	0	0
84	468	136	137	311	444	2	152	2	102	1
85	472	141	142	13	0	0	0	0	0	0
86	473	142	143	1624	285	3	106	3	204	2
87	474	144	145	186	0	0	0	0	0	0
88	475	146	147	17	0	0	0	0	0	0
89	478	148	149	74	0	0	0	0	0	0
90	480	150	151	17	0	0	0	0	0	0
91	481	151	152	92	2494	17	686	17	255	1
92	486	144	154	91	75	1	19	1	0	0
93	487	155	156	4	0	0	0	0	0	0
94	488	156	144	233	74	1	20	1	102	1
95	489	147	157	88	160	1	44	1	102	1
96	490	147	158	101	0	0	0	0	0	0
97	491	158	159	170	156	1	48	1	102	1
98	492	160	161	565	882	4	274	4	408	4
99	493	162	163	74	151	1	53	1	102	1
100	494	164	165	91	70	1	24	1	102	1
101	495	164	166	255	149	1	55	1	102	1
102	496	167	168	385	148	2	39	2	204	2
103	497	169	170	97	295	1	113	1	102	1
104	498	171	172	86	158	1	46	1	102	1
105	500	173	174	95	75	1	19	1	102	1
106	502	61	175	83	159	1	45	1	102	1
107	518	176	177	183	236	2	87	2	204	2
108	526	178	179	96	319	1	89	1	102	1
109	527	59	180	94	158	1	46	1	102	1
110	528	181	182	189	264	1	76	1	102	1
111	530	183	184	61	70	1	24	1	102	1
112	537	185	186	381	232	2	91	2	161	2
