ProblemType:	MC-CARP
NumberNodes:	3114
NumberEdges:	3361
DepotNodeNumber:	3091
NumberOfFractions:	6
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Metal	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
	Demand_4	Bins_4
	Demand_5	Bins_5
START
0	0	0	1	77	0	0	0	0	0	0	0	0	0	0	0	0
1	2	2	3	39	103	1	20	1	28	1	2	1	9	1	0	0
2	3	1	4	22	0	0	0	0	0	0	0	0	0	0	0	0
3	4	5	6	81	104	1	26	1	21	1	2	1	9	1	0	0
4	5	7	5	8	0	0	0	0	0	0	0	0	0	0	0	0
5	18	9	10	13	0	0	0	0	0	0	0	0	0	0	0	0
6	19	11	12	223	0	0	0	0	0	0	0	0	0	0	0	0
7	20	11	13	457	241	3	51	3	52	3	8	3	22	3	0	0
8	21	13	14	515	975	4	242	4	326	4	35	4	106	4	0	0
9	22	15	16	1567	305	2	82	2	71	2	11	2	33	2	51	1
10	46	17	18	296	0	0	0	0	0	0	0	0	0	0	0	0
11	49	19	17	13	0	0	0	0	0	0	0	0	0	0	0	0
12	51	20	21	266	106	1	25	1	20	1	2	1	9	1	59	1
13	52	17	22	424	0	0	0	0	0	0	0	0	0	0	0	0
14	67	23	24	291	8214	45	1294	45	1550	45	263	45	716	45	2435	18
15	68	24	25	63	1121	5	289	5	409	5	46	5	141	5	280	1
16	85	26	27	631	0	0	0	0	0	0	0	0	0	0	0	0
17	88	28	29	7	0	0	0	0	0	0	0	0	0	0	0	0
18	92	30	31	55	0	0	0	0	0	0	0	0	0	0	0	0
19	93	30	32	130	0	0	0	0	0	0	0	0	0	0	0	0
20	94	33	32	18	0	0	0	0	0	0	0	0	0	0	0	0
21	95	34	35	142	0	0	0	0	0	0	0	0	0	0	0	0
22	96	33	34	12	0	0	0	0	0	0	0	0	0	0	0	0
23	97	36	37	133	0	0	0	0	0	0	0	0	0	0	0	0
24	98	37	38	172	298	3	67	3	78	3	10	3	32	3	59	1
25	99	39	40	38	282	3	68	3	96	3	9	3	30	3	773	13
26	108	41	42	44	200	2	50	2	46	2	6	2	21	2	119	2
27	109	43	41	87	328	3	60	3	60	3	10	3	27	3	178	3
28	111	44	45	68	572	6	139	6	171	6	21	6	66	6	297	5
29	112	46	47	65	1720	19	516	19	590	19	70	19	215	19	654	11
30	113	48	49	126	1010	9	163	9	199	9	32	9	92	9	497	8
31	118	50	51	140	534	5	137	5	183	5	20	5	61	5	119	2
32	119	52	53	91	290	3	58	3	96	3	10	3	31	3	178	3
33	120	54	55	51	325	3	81	3	117	3	12	3	35	3	178	3
34	123	56	57	16	0	0	0	0	0	0	0	0	0	0	0	0
35	135	58	59	114	210	2	44	2	43	2	6	2	20	2	119	2
36	138	60	61	20	0	0	0	0	0	0	0	0	0	0	0	0
37	139	62	63	59	420	1	68	1	136	1	14	1	42	1	327	1
38	146	64	65	126	7256	5	1819	5	2183	5	281	5	805	5	1993	14
39	147	65	66	61	0	0	0	0	0	0	0	0	0	0	0	0
40	149	67	68	11	335	3	77	3	113	3	11	3	34	3	0	0
41	150	68	69	103	1211	9	218	9	254	9	40	9	130	9	535	9
42	155	70	71	185	102	1	24	1	24	1	2	1	10	1	51	1
43	179	72	73	12	247	2	42	2	59	2	7	2	21	2	0	0
44	180	73	74	55	551	5	124	5	180	5	20	5	61	5	0	0
45	181	75	76	39	277	3	76	3	89	3	10	3	33	3	102	1
46	183	78	77	16	0	0	0	0	0	0	0	0	0	0	0	0
47	184	79	80	35	303	3	75	3	66	3	10	3	31	3	0	0
48	185	81	82	38	419	4	73	4	102	4	14	4	38	4	59	1
49	186	81	83	20	1780	18	330	18	531	18	68	18	198	18	0	0
50	187	84	85	33	114	1	17	1	21	1	2	1	8	1	0	0
51	195	86	87	28	107	1	18	1	26	1	2	1	9	1	0	0
52	196	88	89	81	379	4	98	4	112	4	13	4	44	4	40	1
53	197	89	90	44	204	2	36	2	59	2	6	2	18	2	0	0
54	198	90	91	15	0	0	0	0	0	0	0	0	0	0	0	0
55	199	92	93	102	634	6	130	6	195	6	23	6	72	6	110	3
56	200	93	26	48	114	1	18	1	19	1	2	1	9	1	40	1
57	201	94	95	132	0	0	0	0	0	0	0	0	0	0	0	0
58	202	96	76	57	0	0	0	0	0	0	0	0	0	0	0	0
59	203	76	97	142	517	5	106	5	120	5	18	5	47	5	59	1
60	204	96	98	25	0	0	0	0	0	0	0	0	0	0	0	0
61	205	99	80	78	283	3	72	3	92	3	10	3	28	3	0	0
62	206	80	100	21	103	1	22	1	25	1	2	1	10	1	0	0
63	207	101	85	13	0	0	0	0	0	0	0	0	0	0	0	0
64	208	85	99	141	755	9	190	9	268	9	28	9	77	9	119	2
65	209	102	103	156	321	3	64	3	61	3	10	3	29	3	59	1
66	210	104	105	185	112	1	18	1	21	1	2	1	9	1	0	0
67	211	105	102	149	0	0	0	0	0	0	0	0	0	0	0	0
68	212	106	107	61	184	2	48	2	64	2	6	2	21	2	0	0
69	213	108	109	22	174	2	41	2	42	2	5	2	19	2	0	0
70	214	109	110	91	703	4	127	4	237	4	26	4	72	4	0	0
71	215	111	112	424	0	0	0	0	0	0	0	0	0	0	0	0
72	216	113	114	403	2683	4	441	4	750	4	101	4	293	4	0	0
73	217	115	116	56	593	6	155	6	134	6	21	6	66	6	0	0
74	218	116	117	4	0	0	0	0	0	0	0	0	0	0	0	0
75	219	118	119	31	330	3	70	3	82	3	11	3	34	3	59	1
76	220	118	120	42	489	5	116	5	131	5	17	5	55	5	59	1
77	221	121	122	56	879	8	161	8	178	8	31	8	86	8	59	1
78	222	121	123	33	274	3	76	3	98	3	10	3	27	3	0	0
79	223	124	125	84	0	0	0	0	0	0	0	0	0	0	0	0
80	224	126	127	18	0	0	0	0	0	0	0	0	0	0	0	0
81	225	128	129	64	0	0	0	0	0	0	0	0	0	0	0	0
82	226	130	131	28	390	4	91	4	115	4	13	4	37	4	81	1
83	227	130	132	33	161	2	29	2	45	2	5	2	15	2	59	1
84	228	133	134	72	111	1	19	1	21	1	2	1	9	1	59	1
85	229	135	136	198	1139	12	261	12	409	12	44	12	128	12	297	5
86	230	136	137	187	0	0	0	0	0	0	0	0	0	0	0	0
87	231	138	139	260	2073	3	520	3	411	3	79	3	215	3	0	0
88	232	139	140	209	0	0	0	0	0	0	0	0	0	0	0	0
89	233	141	142	13	0	0	0	0	0	0	0	0	0	0	0	0
90	234	141	143	110	187	2	51	2	59	2	6	2	20	2	0	0
91	235	144	145	77	1910	4	337	4	420	4	67	4	207	4	0	0
92	236	145	146	85	496	5	100	5	144	5	17	5	51	5	119	2
93	237	147	144	19	0	0	0	0	0	0	0	0	0	0	0	0
94	238	148	147	61	818	1	133	1	245	1	29	1	85	1	0	0
95	239	149	148	39	1727	2	320	2	358	2	61	2	152	2	0	0
96	240	149	150	69	810	1	204	1	179	1	28	1	89	1	0	0
97	241	74	151	21	245	2	50	2	46	2	8	2	25	2	0	0
98	242	152	153	16	113	1	24	1	36	1	3	1	12	1	0	0
99	244	154	155	50	459	3	106	3	101	3	16	3	49	3	0	0
100	245	156	157	4	0	0	0	0	0	0	0	0	0	0	0	0
101	246	158	159	86	418	4	95	4	113	4	15	4	48	4	140	2
102	247	158	95	14	0	0	0	0	0	0	0	0	0	0	0	0
103	248	160	161	91	405	4	87	4	103	4	14	4	37	4	119	2
104	249	162	163	91	82	1	13	1	16	1	1	1	7	1	0	0
105	250	164	165	14	63	1	14	1	11	1	1	1	5	1	0	0
106	251	165	166	68	96	1	26	1	28	1	2	1	10	1	0	0
107	252	167	164	52	199	2	33	2	64	2	6	2	21	2	29	1
108	253	168	169	15	0	0	0	0	0	0	0	0	0	0	0	0
109	254	170	171	94	0	0	0	0	0	0	0	0	0	0	0	0
110	255	172	173	76	604	6	136	6	189	6	23	6	60	6	59	1
111	256	173	174	73	416	4	95	4	83	4	14	4	38	4	59	1
112	257	173	175	15	1084	11	240	11	238	11	40	11	107	11	119	2
113	258	176	177	83	658	4	190	4	229	4	26	4	79	4	119	2
114	259	176	178	24	343	3	55	3	88	3	11	3	30	3	59	1
115	260	179	180	17	192	2	46	2	57	2	6	2	22	2	0	0
116	261	179	181	26	1370	2	283	2	392	2	51	2	148	2	0	0
117	262	182	183	194	134	1	20	1	36	1	3	1	11	1	40	1
118	279	184	185	105	573	5	145	5	183	5	21	5	64	5	102	1
119	280	184	186	11	0	0	0	0	0	0	0	0	0	0	0	0
120	281	187	188	34	330	3	83	3	69	3	11	3	34	3	0	0
121	282	189	190	39	110	1	21	1	20	1	2	1	9	1	40	1
122	284	191	192	398	0	0	0	0	0	0	0	0	0	0	0	0
123	285	193	194	280	106	1	21	1	24	1	2	1	9	1	0	0
124	286	195	186	86	382	3	86	3	120	3	14	3	45	3	51	1
125	287	186	194	161	497	5	135	5	109	5	18	5	49	5	0	0
126	288	196	197	132	626	5	120	5	162	5	22	5	56	5	182	4
127	289	189	187	89	560	6	151	6	171	6	21	6	66	6	0	0
128	290	187	198	58	316	3	83	3	85	3	10	3	33	3	51	1
129	333	199	200	145	163	2	37	2	36	2	5	2	14	2	51	1
130	334	201	202	426	104	1	19	1	28	1	2	1	9	1	0	0
