ProblemType:	MC-CARP
NumberNodes:	1564
NumberEdges:	1805
DepotNodeNumber:	951
NumberOfFractions:	4
NumberOfIntervalsForFraction	Paper	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Metal	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
START
0	39	0	1	77	0	0	20	7	131	7	58	7
1	40	2	1	75	0	0	1	1	16	1	5	1
2	41	3	4	151	0	0	1	1	17	1	5	1
3	42	5	6	173	0	0	3	1	35	1	12	1
4	43	7	8	76	0	0	17	4	107	4	52	4
5	44	9	10	87	0	0	0	0	0	0	0	0
6	45	11	8	338	0	0	23	6	173	6	76	6
7	46	12	10	93	102	1	3	1	29	1	13	1
8	47	5	12	240	0	0	0	0	0	0	0	0
9	48	4	5	209	0	0	18	5	104	5	51	5
10	49	8	4	223	0	0	11	3	84	3	32	3
11	52	13	14	88	102	1	1	1	23	1	7	1
12	53	15	16	105	0	0	1	1	18	1	4	1
13	54	17	18	297	0	0	54	16	463	16	150	16
14	70	19	20	262	0	0	35	7	287	7	103	7
15	71	21	22	208	1011	12	66	14	398	14	166	14
16	72	23	24	46	102	1	1	1	16	1	5	1
17	73	24	21	119	671	7	36	10	290	10	112	10
18	96	25	26	138	0	0	1	1	12	1	4	1
19	97	27	28	50	102	1	3	1	29	1	11	1
20	98	29	30	119	0	0	12	3	73	3	32	3
21	99	31	32	85	102	1	1	1	13	1	5	1
22	100	33	29	142	0	0	0	0	0	0	0	0
23	103	26	32	35	0	0	0	0	0	0	0	0
24	104	28	31	71	0	0	0	0	0	0	0	0
25	106	34	33	359	0	0	0	0	0	0	0	0
26	161	35	36	90	0	0	0	0	0	0	0	0
27	162	36	37	16	102	1	1	1	15	1	5	1
28	163	38	39	79	0	0	0	0	0	0	0	0
29	164	40	38	29	102	1	1	1	11	1	5	1
30	165	41	39	8	0	0	0	0	0	0	0	0
31	166	39	42	89	0	0	1	1	17	1	5	1
32	167	35	41	78	306	3	9	3	72	3	25	3
33	168	43	44	431	0	0	1	1	18	1	7	1
34	169	35	44	175	0	0	0	0	0	0	0	0
35	256	45	46	5	102	1	3	1	28	1	12	1
36	257	46	47	10	0	0	0	0	0	0	0	0
37	258	48	49	45	102	1	3	1	37	1	13	1
38	259	50	51	54	102	1	1	1	15	1	6	1
39	260	52	53	72	0	0	4	2	29	2	12	2
40	261	54	55	49	0	0	1	1	21	1	6	1
41	262	56	55	336	59	1	1	1	18	1	4	1
42	263	55	57	371	102	1	1	1	14	1	5	1
43	264	49	58	30	0	0	0	0	0	0	0	0
44	265	56	59	239	204	2	13	3	106	3	40	3
45	266	60	61	34	0	0	0	0	0	0	0	0
46	267	47	49	24	0	0	0	0	0	0	0	0
47	268	62	47	4	0	0	0	0	0	0	0	0
48	269	51	59	101	102	1	1	1	15	1	5	1
49	270	61	51	61	0	0	0	0	0	0	0	0
50	271	58	60	172	0	0	0	0	0	0	0	0
51	287	63	64	43	0	0	4	1	31	1	15	1
52	288	65	66	360	0	0	10	3	69	3	27	3
53	289	67	65	151	0	0	3	1	37	1	10	1
54	290	63	68	145	0	0	10	3	76	3	32	3
55	291	66	63	151	0	0	17	4	110	4	49	4
56	303	69	70	97	280	4	14	4	117	4	41	4
57	304	71	72	51	0	0	3	1	31	1	11	1
58	305	73	72	127	0	0	3	1	33	1	12	1
59	306	72	74	27	0	0	0	0	0	0	0	0
60	307	75	76	69	0	0	0	0	0	0	0	0
61	308	77	75	97	0	0	6	2	60	2	19	2
62	309	66	76	253	0	0	19	5	142	5	51	5
63	310	78	75	111	0	0	17	4	110	4	50	4
64	390	79	80	143	0	0	13	4	119	4	44	4
65	409	81	82	64	0	0	8	2	74	2	25	2
66	410	83	84	14	0	0	0	0	0	0	0	0
67	411	85	86	167	0	0	9	3	95	3	30	3
68	412	87	2	110	0	0	0	0	0	0	0	0
69	413	88	81	103	0	0	0	0	0	0	0	0
70	414	89	90	73	0	0	0	0	0	0	0	0
71	415	91	92	183	0	0	1	1	12	1	5	1
72	416	93	94	98	0	0	48	2	265	2	117	2
73	417	95	96	34	0	0	3	1	25	1	11	1
74	418	96	97	113	0	0	0	0	0	0	0	0
75	420	90	98	55	0	0	0	0	0	0	0	0
76	421	99	94	118	0	0	28	5	237	5	87	5
77	422	99	89	268	0	0	12	3	76	3	36	3
78	423	98	100	90	0	0	0	0	0	0	0	0
