ProblemType:	MC-CARP
NumberNodes:	2822
NumberEdges:	3281
DepotNodeNumber:	1031
NumberOfFractions:	2
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
START
0	0	0	1	90	383	3	92	3
1	1	0	2	124	680	4	97	4
2	2	3	4	113	689	4	323	4
3	3	5	6	31	162	1	81	1
4	4	7	5	93	1114	6	426	9
5	6	8	9	50	544	4	97	4
6	7	3	10	99	323	2	11	2
7	8	11	12	66	799	5	248	4
8	9	13	14	120	1811	11	576	9
9	10	15	16	94	1029	7	259	6
10	12	17	18	108	1063	7	339	7
11	13	19	20	59	485	3	242	3
12	14	21	22	55	1981	12	71	13
13	15	23	24	143	0	0	0	0
14	16	25	0	97	1343	7	334	6
15	17	26	25	100	485	3	242	3
16	18	1	26	99	689	4	248	4
17	19	1	27	41	833	5	27	5
18	20	28	29	52	0	0	0	0
19	21	30	31	554	162	1	81	1
20	22	32	33	79	544	4	248	4
21	23	34	35	9	0	0	0	0
22	24	36	37	139	1751	14	303	14
23	25	38	32	126	1947	14	453	14
24	26	39	34	59	0	0	0	0
25	30	40	41	51	323	2	161	2
26	31	42	41	97	1394	9	426	9
27	32	43	42	25	272	2	11	2
28	33	44	43	54	272	2	86	2
29	34	45	46	62	162	1	81	1
30	35	46	47	7	0	0	0	0
31	36	47	48	51	111	1	5	1
32	37	48	49	75	315	2	86	2
33	38	50	51	139	1734	13	222	13
34	39	52	53	102	1590	10	356	10
35	40	54	55	96	1241	8	420	8
36	41	56	57	29	272	2	86	2
37	42	58	59	27	0	0	0	0
38	43	60	58	141	2168	13	668	12
39	44	51	61	83	1352	10	205	10
40	45	53	62	123	1581	10	356	10
41	46	55	63	135	1998	14	453	14
42	47	64	65	143	2270	16	540	16
43	48	57	66	47	162	1	81	1
44	49	66	67	51	272	2	86	2
45	50	53	51	72	162	1	81	1
46	51	67	68	23	162	1	81	1
47	52	69	30	361	111	1	5	1
48	53	70	71	190	2865	20	562	20
49	54	72	73	35	0	0	0	0
50	55	74	72	36	162	1	5	1
51	57	77	78	51	1207	7	189	7
52	58	79	80	32	6920	2	935	3
53	59	81	82	16	366	2	11	2
54	60	83	84	74	323	2	86	2
55	61	85	86	37	765	4	172	4
56	62	87	88	10	408	2	0	0
57	63	89	90	379	655	5	253	5
58	64	88	84	203	111	1	5	1
59	67	92	93	79	162	1	5	1
60	69	95	96	37	204	1	81	1
61	70	96	97	58	816	4	97	4
62	71	95	98	37	315	2	86	2
63	72	99	100	50	595	4	248	4
64	73	101	102	43	884	5	248	4
65	74	103	104	36	680	4	248	4
66	75	103	105	79	1258	10	205	10
67	76	103	106	71	366	2	86	2
68	77	107	108	21	162	1	81	1
69	78	109	107	34	476	3	242	3
70	79	110	109	66	485	3	242	3
71	80	111	112	24	918	6	334	6
72	81	112	113	21	0	0	0	0
73	82	114	109	110	1071	5	328	5
74	83	115	116	66	162	1	81	1
75	84	117	118	43	0	0	0	0
76	85	119	120	43	204	1	81	1
77	86	121	120	11	111	1	5	1
78	87	120	122	25	544	4	172	4
79	88	119	123	24	544	4	172	4
80	89	124	125	44	876	7	114	7
81	90	126	127	101	0	0	0	0
82	91	126	128	50	162	1	0	0
83	92	129	130	168	1777	12	517	12
84	93	131	132	38	434	3	167	3
85	94	132	133	9	323	2	161	2
86	96	107	136	240	859	6	183	6
87	97	137	136	17	0	0	0	0
88	98	138	139	48	162	1	81	1
89	99	140	139	32	383	3	242	3
90	100	139	141	6	0	0	0	0
91	101	141	142	42	315	2	11	2
92	102	141	143	30	272	2	86	2
93	103	143	144	44	587	4	172	4
94	104	142	145	24	332	3	92	3
95	105	146	147	84	442	4	22	4
96	106	148	149	54	587	4	97	4
97	107	148	150	52	638	4	172	4
98	108	151	148	35	323	2	86	2
99	109	151	152	49	748	5	178	5
100	110	153	154	29	1054	7	114	7
101	111	155	156	32	383	3	92	3
102	112	157	98	56	204	1	81	1
103	113	138	157	8	0	0	0	0
104	114	143	158	22	655	5	97	4
105	115	96	159	47	544	4	172	4
106	116	160	77	51	680	4	16	3
107	117	161	162	4	111	1	5	1
108	118	163	162	64	162	1	5	1
109	119	161	164	108	638	4	172	4
110	120	15	164	102	221	2	11	2
111	121	165	127	112	510	1	0	0
112	122	166	167	188	0	0	0	0
113	123	167	168	100	995	4	172	4
114	124	169	160	51	0	0	0	0
115	125	170	171	115	1938	9	363	7
116	152	172	173	6	0	0	0	0
117	153	174	175	43	383	3	92	3
118	154	176	177	23	485	3	242	3
119	155	177	178	9	162	1	81	1
120	156	179	180	17	1343	9	350	9
121	157	181	182	52	850	5	328	5
122	159	172	183	39	323	2	161	2
123	160	172	185	75	595	4	172	4
124	161	186	185	39	323	2	161	2
125	162	185	182	22	162	1	81	1
126	163	182	187	44	1301	7	565	7
127	164	188	189	446	1182	6	253	5
128	165	190	191	9	0	0	0	0
129	166	192	193	33	111	1	5	1
130	167	192	194	41	425	3	92	3
131	168	195	137	63	111	1	81	1
132	169	196	197	38	3400	5	81	1
133	170	198	199	111	918	6	334	6
134	171	198	200	37	0	0	0	0
135	172	201	198	60	0	0	0	0
136	173	202	203	106	1071	7	415	7
137	174	203	149	42	272	2	81	1
138	175	200	204	10	0	0	0	0
139	176	156	205	63	221	2	161	2
140	177	206	205	7	111	1	5	1
141	178	205	75	25	162	1	81	1
142	179	207	95	52	1233	8	345	8
143	180	208	157	102	646	4	172	4
144	181	209	210	56	111	1	81	1
145	185	211	212	228	884	3	0	0
146	187	213	214	68	0	0	0	0
147	188	215	214	21	0	0	0	0
148	191	216	217	852	774	4	248	4
149	236	219	220	173	842	5	328	5
150	237	221	222	35	315	2	86	2
151	238	223	224	89	706	5	103	5
152	239	225	226	28	0	0	0	0
153	240	227	228	343	0	0	0	0
154	247	229	230	11	0	0	0	0
155	248	231	232	13	0	0	0	0
156	249	233	234	204	3086	20	782	19
157	250	235	236	59	544	4	172	4
158	251	235	237	67	663	6	33	6
159	252	238	239	80	2406	16	189	7
160	253	239	240	71	1675	12	183	6
161	254	241	242	60	442	4	16	3
162	256	241	243	75	1029	7	259	6
163	259	244	245	103	366	2	86	2
164	260	246	244	10	0	0	0	0
165	319	247	248	67	825	7	33	6
166	320	249	250	58	638	4	97	4
167	321	251	252	67	1012	6	33	6
168	322	253	254	160	4250	34	413	34
169	323	255	256	368	0	0	0	0
170	324	257	258	96	808	6	108	6
171	325	259	260	183	1998	14	448	13
172	326	261	262	67	332	3	16	3
173	327	263	261	45	272	2	86	2
174	328	264	265	640	0	0	0	0
175	329	255	266	13	0	0	0	0
176	330	267	268	124	3825	1	510	2
177	333	269	270	88	0	0	0	0
178	334	269	271	221	1692	13	292	12
179	335	272	273	152	1870	10	582	10
180	336	273	274	59	366	2	86	2
181	337	275	276	228	4627	38	703	32
182	338	277	278	86	272	2	86	2
183	339	257	279	212	4083	48	1168	48
184	340	278	280	121	714	6	108	6
185	341	281	282	81	0	0	0	0
186	343	283	284	366	544	2	0	0
187	344	285	286	131	0	0	0	0
188	346	280	287	128	765	6	108	6
189	347	283	288	211	3443	9	11	2
190	348	289	290	248	3919	14	0	0
191	353	291	292	152	3819	17	1866	12
192	354	293	294	121	2584	9	599	9
193	355	295	291	106	4166	25	1916	15
194	356	296	272	115	731	4	323	4
195	360	297	298	64	527	3	167	3
196	361	299	300	215	0	0	0	0
197	362	294	301	118	799	5	253	5
198	363	302	303	29	0	0	255	1
199	364	304	305	33	366	2	86	2
200	365	306	307	146	1428	6	433	6
201	366	308	309	124	1743	13	297	13
202	368	310	311	151	1250	9	275	9
203	369	312	313	56	0	0	0	0
204	370	312	308	70	1020	7	114	7
205	371	308	314	44	1326	8	194	8
206	372	306	314	44	978	7	114	7
