ProblemType:	MC-CARP
NumberNodes:	228
NumberEdges:	247
DepotNodeNumber:	74
NumberOfFractions:	3
NumberOfIntervalsForFraction	General_Organic	1	14
NumberOfIntervalsForFraction	Glass_Metal_Plastic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
START
0	0	0	1	90	305	3	78	3	92	3
1	1	0	2	124	487	4	193	4	97	4
2	2	3	4	113	505	4	184	4	323	4
3	3	5	6	31	124	1	38	1	81	1
4	4	7	5	93	842	6	272	6	426	9
5	6	8	9	50	418	4	126	4	97	4
6	7	3	10	99	240	2	83	2	11	2
7	8	11	12	66	622	5	177	5	248	4
8	9	13	14	120	1331	11	480	11	576	9
9	10	15	16	94	792	7	237	7	259	6
10	12	17	18	108	780	7	283	7	339	7
11	13	19	20	59	363	3	122	3	242	3
12	14	21	22	55	1461	12	520	12	71	13
13	15	23	24	143	0	0	0	0	0	0
14	16	25	0	97	1021	7	322	7	334	6
15	17	26	25	100	353	3	132	3	242	3
16	18	1	26	99	521	4	168	4	248	4
17	19	1	27	41	635	5	198	5	27	5
18	53	28	29	190	2085	20	780	20	562	20
19	54	30	31	35	0	0	0	0	0	0
20	55	32	30	36	123	1	39	1	5	1
21	57	33	34	51	876	7	331	7	189	7
22	58	35	36	32	5275	2	1645	2	935	3
23	59	37	38	16	273	2	93	2	11	2
24	60	39	40	74	236	2	87	2	86	2
25	61	41	42	37	597	4	168	4	172	4
26	62	43	44	10	298	2	110	2	0	0
27	64	44	40	203	89	1	22	1	5	1
28	116	45	33	51	534	4	146	4	16	3
29	117	46	47	4	90	1	21	1	5	1
30	118	48	47	64	126	1	36	1	5	1
31	119	46	49	108	479	4	159	4	172	4
32	120	15	49	102	171	2	50	2	11	2
33	124	50	45	51	0	0	0	0	0	0
34	125	51	52	115	1444	9	494	9	363	7
35	181	53	54	56	86	1	25	1	81	1
36	712	39	55	8	0	0	0	0	0	0
37	713	36	56	9	0	0	0	0	0	0
38	714	56	39	12	0	0	0	0	0	0
39	715	55	36	8	0	0	0	0	0	0
