ProblemType:	MC-CARP
NumberNodes:	1132
NumberEdges:	1221
DepotNodeNumber:	86
NumberOfFractions:	4
NumberOfIntervalsForFraction	Paper	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Metal	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
START
0	22	0	1	1567	51	1	11	2	96	2	28	2
1	85	2	3	631	0	0	0	0	0	0	0	0
2	155	4	5	185	51	1	2	1	30	1	10	1
3	195	6	7	28	0	0	2	1	23	1	10	1
4	196	8	9	81	40	1	14	4	118	4	41	4
5	197	9	10	44	0	0	6	2	59	2	22	2
6	198	10	11	15	0	0	0	0	0	0	0	0
7	199	12	13	102	110	3	24	6	191	6	62	6
8	200	13	2	48	40	1	2	1	20	1	8	1
9	254	14	15	94	0	0	0	0	0	0	0	0
10	262	16	17	194	40	1	3	1	39	1	12	1
11	279	18	19	105	102	1	21	5	136	5	60	5
12	280	18	20	11	0	0	0	0	0	0	0	0
13	281	21	22	34	0	0	11	3	82	3	32	3
14	282	23	24	39	40	1	2	1	23	1	10	1
15	285	25	26	280	0	0	2	1	24	1	9	1
16	286	27	20	86	51	1	14	3	108	3	39	3
17	287	20	26	161	0	0	18	5	100	5	55	5
18	288	28	29	132	182	4	21	5	170	5	63	5
19	289	23	21	89	0	0	21	6	139	6	63	6
20	290	21	30	58	51	1	11	3	96	3	32	3
21	333	31	32	145	51	1	5	2	46	2	14	2
22	334	33	34	426	0	0	2	1	25	1	9	1
23	459	35	36	259	0	0	1	1	15	1	4	1
24	461	37	38	13	0	0	2	1	21	1	9	1
25	576	39	40	404	51	1	2	1	27	1	9	1
26	601	41	42	39	51	1	2	1	25	1	10	1
27	602	42	43	56	306	6	21	6	135	6	58	6
28	631	44	45	110	51	1	10	3	98	3	30	3
