ProblemType:	MC-CARP
NumberNodes:	2822
NumberEdges:	3281
DepotNodeNumber:	1031
NumberOfFractions:	6
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Metal	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
	Demand_4	Bins_4
	Demand_5	Bins_5
START
0	0	0	1	90	260	3	40	3	51	3	8	3	24	3	92	3
1	1	0	2	124	433	4	79	4	111	4	15	4	42	4	97	4
2	2	3	4	113	428	4	102	4	101	4	14	4	44	4	323	4
3	3	5	6	31	97	1	23	1	30	1	2	1	10	1	81	1
4	4	7	5	93	656	6	170	6	198	6	23	6	67	6	426	9
5	6	8	9	50	368	4	63	4	69	4	12	4	32	4	97	4
6	7	3	10	99	207	2	34	2	54	2	6	2	22	2	11	2
7	8	11	12	66	486	5	132	5	114	5	18	5	49	5	248	4
8	9	13	14	120	1086	11	198	11	370	11	41	11	116	11	576	9
9	10	15	16	94	589	7	137	7	211	7	24	7	68	7	259	6
10	12	17	18	108	580	7	177	7	211	7	23	7	72	7	339	7
11	13	19	20	59	332	3	52	3	63	3	10	3	28	3	242	3
12	14	21	22	55	1107	12	310	12	383	12	46	12	135	12	71	13
13	15	23	24	143	0	0	0	0	0	0	0	0	0	0	0	0
14	16	25	0	97	827	7	202	7	198	7	30	7	86	7	334	6
15	17	26	25	100	294	3	61	3	92	3	10	3	28	3	242	3
16	18	1	26	99	409	4	94	4	123	4	15	4	48	4	248	4
17	19	1	27	41	486	5	112	5	166	5	17	5	52	5	27	5
18	20	28	29	52	0	0	0	0	0	0	0	0	0	0	0	0
19	21	30	31	554	105	1	20	1	25	1	2	1	10	1	81	1
20	22	32	33	79	336	4	81	4	79	4	12	4	36	4	248	4
21	23	34	35	9	0	0	0	0	0	0	0	0	0	0	0	0
22	24	36	37	139	1073	14	272	14	246	14	40	14	120	14	303	14
23	25	38	32	126	1066	14	308	14	402	14	42	14	129	14	453	14
24	26	39	34	59	0	0	0	0	0	0	0	0	0	0	0	0
25	30	40	41	51	207	2	48	2	40	2	6	2	22	2	161	2
26	31	42	41	97	797	9	228	9	258	9	31	9	80	9	426	9
27	32	43	42	25	178	2	27	2	46	2	5	2	16	2	11	2
28	33	44	43	54	160	2	39	2	50	2	5	2	18	2	86	2
29	34	45	46	62	106	1	20	1	24	1	2	1	10	1	81	1
30	35	46	47	7	0	0	0	0	0	0	0	0	0	0	0	0
31	36	47	48	51	71	1	17	1	16	1	1	1	6	1	5	1
32	37	48	49	75	212	2	33	2	47	2	6	2	17	2	86	2
33	38	50	51	139	1112	13	203	13	277	13	40	13	102	13	222	13
34	39	52	53	102	887	10	240	10	317	10	35	10	111	10	356	10
35	40	54	55	96	773	8	177	8	191	8	28	8	72	8	420	8
36	41	56	57	29	166	2	31	2	53	2	5	2	17	2	86	2
37	42	58	59	27	0	0	0	0	0	0	0	0	0	0	0	0
38	43	60	58	141	1328	13	221	13	444	13	49	13	126	13	668	12
39	44	51	61	83	839	10	164	10	237	10	29	10	83	10	205	10
40	45	53	62	123	942	10	246	10	254	10	36	10	103	10	356	10
41	46	55	63	135	1302	14	260	14	274	14	45	14	117	14	453	14
42	47	64	65	143	1299	16	377	16	382	16	51	16	161	16	540	16
43	48	57	66	47	103	1	20	1	27	1	2	1	10	1	81	1
44	49	66	67	51	158	2	43	2	48	2	5	2	18	2	86	2
45	50	53	51	72	95	1	23	1	32	1	2	1	10	1	81	1
46	51	67	68	23	110	1	19	1	21	1	2	1	10	1	81	1
47	52	69	30	361	69	1	15	1	21	1	1	1	5	1	5	1
48	53	70	71	190	1620	20	477	20	520	20	66	20	182	20	562	20
49	54	72	73	35	0	0	0	0	0	0	0	0	0	0	0	0
50	55	74	72	36	100	1	21	1	30	1	2	1	9	1	5	1
51	57	77	78	51	684	7	174	7	245	7	26	7	78	7	189	7
52	58	79	80	32	3992	2	1021	2	1259	2	161	2	487	2	935	3
53	59	81	82	16	246	2	45	2	45	2	7	2	23	2	11	2
54	60	83	84	74	196	2	45	2	58	2	6	2	18	2	86	2
55	61	85	86	37	467	4	92	4	137	4	16	4	53	4	172	4
56	62	87	88	10	255	2	53	2	64	2	8	2	28	2	0	0
57	63	89	90	379	394	5	83	5	125	5	13	5	40	5	253	5
58	64	88	84	203	73	1	14	1	17	1	1	1	6	1	5	1
59	67	92	93	79	108	1	19	1	24	1	2	1	9	1	5	1
60	69	95	96	37	130	1	25	1	35	1	3	1	11	1	81	1
61	70	96	97	58	549	4	90	4	107	4	17	4	53	4	97	4
62	71	95	98	37	200	2	47	2	42	2	6	2	20	2	86	2
63	72	99	100	50	391	4	65	4	90	4	13	4	36	4	248	4
64	73	101	102	43	563	5	136	5	116	5	18	5	51	5	248	4
65	74	103	104	36	416	4	75	4	131	4	14	4	44	4	248	4
66	75	103	105	79	796	10	141	10	217	10	28	10	76	10	205	10
67	76	103	106	71	242	2	41	2	51	2	7	2	25	2	86	2
68	77	107	108	21	101	1	24	1	26	1	2	1	9	1	81	1
69	78	109	107	34	313	3	51	3	70	3	10	3	32	3	242	3
70	79	110	109	66	298	3	64	3	82	3	10	3	31	3	242	3
71	80	111	112	24	537	6	113	6	186	6	20	6	62	6	334	6
72	81	112	113	21	0	0	0	0	0	0	0	0	0	0	0	0
73	82	114	109	110	631	5	138	5	214	5	23	5	65	5	328	5
74	83	115	116	66	106	1	17	1	27	1	2	1	10	1	81	1
75	84	117	118	43	0	0	0	0	0	0	0	0	0	0	0	0
76	85	119	120	43	126	1	23	1	40	1	3	1	12	1	81	1
77	86	121	120	11	73	1	13	1	18	1	1	1	6	1	5	1
78	87	120	122	25	307	4	82	4	106	4	12	4	37	4	172	4
79	88	119	123	24	342	4	57	4	102	4	12	4	31	4	172	4
80	89	124	125	44	489	7	128	7	179	7	20	7	60	7	114	7
81	90	126	127	101	0	0	0	0	0	0	0	0	0	0	0	0
82	91	126	128	50	100	1	20	1	30	1	2	1	10	1	0	0
83	92	129	130	168	1110	12	267	12	245	12	41	12	114	12	517	12
84	93	131	132	38	274	3	63	3	61	3	9	3	27	3	167	3
85	94	132	133	9	211	2	39	2	45	2	6	2	22	2	161	2
86	96	107	136	240	492	6	119	6	173	6	19	6	56	6	183	6
87	97	137	136	17	0	0	0	0	0	0	0	0	0	0	0	0
88	98	138	139	48	105	1	22	1	23	1	2	1	10	1	81	1
89	99	140	139	32	252	3	42	3	57	3	8	3	24	3	242	3
90	100	139	141	6	0	0	0	0	0	0	0	0	0	0	0	0
91	101	141	142	42	192	2	47	2	50	2	6	2	20	2	11	2
92	102	141	143	30	185	2	28	2	37	2	5	2	17	2	86	2
93	103	143	144	44	334	4	87	4	115	4	13	4	38	4	172	4
94	104	142	145	24	220	3	44	3	41	3	7	3	20	3	92	3
95	105	146	147	84	278	4	72	4	58	4	9	4	25	4	22	4
96	106	148	149	54	329	4	96	4	110	4	12	4	40	4	97	4
97	107	148	150	52	419	4	69	4	100	4	14	4	36	4	172	4
98	108	151	148	35	202	2	49	2	46	2	6	2	20	2	86	2
99	109	151	152	49	449	5	111	5	127	5	16	5	45	5	178	5
100	110	153	154	29	643	7	166	7	149	7	22	7	74	7	114	7
101	111	155	156	32	233	3	54	3	63	3	8	3	25	3	92	3
102	112	157	98	56	124	1	29	1	35	1	3	1	13	1	81	1
103	113	138	157	8	0	0	0	0	0	0	0	0	0	0	0	0
104	114	143	158	22	375	5	98	5	126	5	14	5	42	5	97	4
105	115	96	159	47	345	4	87	4	68	4	11	4	33	4	172	4
106	116	160	77	51	392	4	95	4	131	4	15	4	47	4	16	3
107	117	161	162	4	76	1	13	1	15	1	1	1	6	1	5	1
108	118	163	162	64	105	1	22	1	23	1	2	1	10	1	5	1
109	119	161	164	108	370	4	88	4	123	4	14	4	43	4	172	4
110	120	15	164	102	135	2	27	2	41	2	4	2	14	2	11	2
111	121	165	127	112	306	1	84	1	79	1	11	1	30	1	0	0
112	122	166	167	188	0	0	0	0	0	0	0	0	0	0	0	0
113	123	167	168	100	621	4	146	4	146	4	22	4	60	4	172	4
114	124	169	160	51	0	0	0	0	0	0	0	0	0	0	0	0
115	125	170	171	115	1278	9	225	9	267	9	42	9	126	9	363	7
116	152	172	173	6	0	0	0	0	0	0	0	0	0	0	0	0
117	153	174	175	43	224	3	63	3	64	3	8	3	24	3	92	3
118	154	176	177	23	293	3	62	3	89	3	10	3	31	3	242	3
119	155	177	178	9	96	1	24	1	31	1	2	1	9	1	81	1
120	156	179	180	17	754	9	192	9	275	9	29	9	93	9	350	9
121	157	181	182	52	501	5	114	5	160	5	18	5	57	5	328	5
122	159	172	183	39	203	2	48	2	46	2	6	2	20	2	161	2
123	160	172	185	75	403	4	64	4	79	4	12	4	37	4	172	4
124	161	186	185	39	206	2	41	2	51	2	6	2	19	2	161	2
125	162	185	182	22	100	1	24	1	26	1	2	1	10	1	81	1
126	163	182	187	44	719	7	207	7	261	7	28	7	86	7	565	7
127	164	188	189	446	777	6	146	6	151	6	26	6	82	6	253	5
128	165	190	191	9	0	0	0	0	0	0	0	0	0	0	0	0
129	166	192	193	33	76	1	12	1	16	1	1	1	6	1	5	1
130	167	192	194	41	236	3	68	3	87	3	9	3	25	3	92	3
131	168	195	137	63	73	1	16	1	16	1	1	1	5	1	81	1
132	169	196	197	38	2211	5	479	5	431	5	79	5	200	5	81	1
133	170	198	199	111	532	6	123	6	184	6	20	6	59	6	334	6
134	171	198	200	37	0	0	0	0	0	0	0	0	0	0	0	0
135	172	201	198	60	0	0	0	0	0	0	0	0	0	0	0	0
136	173	202	203	106	643	7	141	7	192	7	25	7	70	7	415	7
137	174	203	149	42	172	2	32	2	47	2	5	2	16	2	81	1
138	175	200	204	10	0	0	0	0	0	0	0	0	0	0	0	0
139	176	156	205	63	128	2	34	2	43	2	4	2	12	2	161	2
