ProblemType:	MC-CARP
NumberNodes:	5882
NumberEdges:	6982
DepotNodeNumber:	3858
NumberOfFractions:	6
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Metal	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
	Demand_4	Bins_4
	Demand_5	Bins_5
START
0	0	0	1	90	240	3	60	3	52	3	8	3	23	3	92	3
1	1	0	2	124	421	4	86	4	115	4	15	4	43	4	97	4
2	2	3	4	113	433	4	106	4	88	4	14	4	48	4	323	4
3	3	5	6	31	95	1	25	1	31	1	2	1	9	1	81	1
4	4	7	5	93	621	6	183	6	219	6	23	6	68	6	426	9
5	6	8	9	50	341	4	89	4	68	4	12	4	34	4	97	4
6	7	3	10	99	204	2	38	2	56	2	6	2	19	2	11	2
7	8	11	12	66	514	5	118	5	105	5	17	5	45	5	248	4
8	9	13	14	120	1150	11	271	11	231	11	39	11	120	11	576	9
9	10	15	16	94	613	7	121	7	203	7	22	7	70	7	259	6
10	12	17	18	108	702	7	126	7	149	7	24	7	62	7	339	7
11	13	19	20	59	322	3	54	3	70	3	10	3	29	3	242	3
12	14	21	22	55	1102	12	291	12	404	12	45	12	139	12	71	13
13	15	23	24	143	0	0	0	0	0	0	0	0	0	0	0	0
14	16	25	0	97	830	7	136	7	268	7	29	7	80	7	334	6
15	17	26	25	100	300	3	78	3	67	3	10	3	30	3	242	3
16	18	1	26	99	402	4	94	4	134	4	14	4	45	4	248	4
17	19	1	27	41	532	5	105	5	123	5	17	5	56	5	27	5
18	20	28	29	52	0	0	0	0	0	0	0	0	0	0	0	0
19	21	30	31	554	102	1	24	1	24	1	2	1	10	1	81	1
20	22	32	33	79	340	4	71	4	90	4	12	4	31	4	248	4
21	23	34	35	9	0	0	0	0	0	0	0	0	0	0	0	0
22	24	36	37	139	1098	14	243	14	246	14	40	14	124	14	303	14
23	25	38	32	126	1213	14	206	14	351	14	42	14	135	14	453	14
24	26	39	34	59	0	0	0	0	0	0	0	0	0	0	0	0
25	27	40	41	55	400	4	64	4	83	4	13	4	35	4	248	4
26	28	42	43	161	1365	15	289	15	330	15	51	15	133	15	754	14
27	29	44	45	164	1307	16	273	16	256	16	47	16	140	16	534	15
28	30	46	47	51	191	2	51	2	53	2	6	2	22	2	161	2
29	31	48	47	97	877	9	165	9	226	9	30	9	96	9	426	9
30	32	49	48	25	175	2	40	2	34	2	5	2	18	2	11	2
31	33	50	49	54	165	2	40	2	46	2	5	2	16	2	86	2
32	34	51	52	62	102	1	17	1	32	1	2	1	9	1	81	1
33	35	52	53	7	0	0	0	0	0	0	0	0	0	0	0	0
34	36	53	54	51	77	1	12	1	16	1	1	1	5	1	5	1
35	37	54	55	75	191	2	41	2	59	2	6	2	18	2	86	2
36	38	56	57	139	1060	13	220	13	313	13	41	13	100	13	222	13
37	39	58	59	102	968	10	257	10	222	10	37	10	106	10	356	10
38	40	60	61	96	836	8	126	8	171	8	27	8	81	8	420	8
39	41	62	63	29	183	2	29	2	39	2	5	2	16	2	86	2
