NodeNumber,NodeId,x,y,latitude,longitude
0,51,582088,6258120,56.460415947337935,10.332118015285793
1,52,582075,6258228,56.46138824923619,10.331941071786241
2,53,582061,6258288,56.46192959646799,10.331732806031264
3,57,589846,6260124,56.477000211031275,10.458660207318657
4,58,589890,6260207,56.4777372704305,10.459402900280404
5,61,583335,6258360,56.46235283420002,10.352424532354833
6,4360,583318,6258083,56.459867889019215,10.352060321556499
7,62,583345,6258473,56.46336600584695,10.352622850255532
8,205,584650,6254447,56.42697313695285,10.372490978022915
9,206,584657,6254469,56.427169480120256,10.372611556132409
10,210,583116,6257462,56.454325848912234,10.348585681969102
11,211,583326,6257446,56.45414508573675,10.351986828633567
12,212,583329,6257464,56.45430622770704,10.352041232309341
13,213,584881,6255591,56.43720674948694,10.376606408177409
14,10765,584817,6255691,56.43811642721742,10.375601231323762
15,218,585088,6255247,56.43407976928037,10.379850509095617
16,219,585152,6255252,56.43411313604739,10.380889668525054
17,220,584687,6254574,56.428107182270146,10.37313180214101
18,221,584680,6254548,56.42787491271384,10.373009923548796
19,222,584678,6254538,56.427785454060775,10.372974269046372
20,223,584514,6255012,56.432072187692725,10.370469172148828
21,224,584520,6255003,56.431990277732815,10.37056352750975
22,230,584774,6254943,56.431405826062125,10.37466156785491
23,231,584810,6254929,56.43127361536396,10.375240599986013
24,232,584647,6254988,56.43183279474949,10.372617418333835
25,233,584645,6254979,56.431752317786774,10.37258208453664
26,234,584635,6254943,56.43143076841048,10.372408330154352
27,246,585182,6255253,56.434116704565106,10.381376337373482
28,247,585199,6255250,56.43408669116152,10.381650954378296
29,248,584818,6254850,56.43056262174773,10.375344663896657
30,249,584914,6254825,56.43032082011322,10.376892703889743
31,250,584932,6254820,56.43027267337927,10.377182857699076
32,229,584852,6254962,56.43156246443007,10.375932137084195
33,251,584849,6254951,56.4314642047463,10.375879937381582
34,252,584840,6254920,56.43118738899175,10.37572398865378
35,255,584241,6255374,56.43537238269883,10.366160272491381
36,256,584254,6255252,56.43427428837719,10.366331720314498
37,257,584253,6255243,56.43419363109967,10.366312608996006
38,258,584250,6255227,56.43405045853706,10.366258819454487
39,259,584238,6255151,56.43336998693146,10.366039800020776
40,268,587617,6261051,56.485745744793114,10.422796439589375
41,270,586722,6260055,56.47696575703157,10.407936381289689
42,271,586936,6259961,56.47608206304093,10.411378157829654
43,272,586936,6259582,56.47267806543207,10.41125183498656
44,273,586920,6259496,56.471908604994304,10.41096353720358
45,274,586867,6258557,56.46348471086745,10.409790896460953
46,226,582952,6257857,56.45790253181452,10.346051032223238
47,298,582826,6257925,56.45853544147321,10.344028654303203
48,440,584709,6254971,56.43166898328669,10.37361696457737
49,441,584574,6255033,56.43225005783327,10.371448601207772
50,442,584573,6255028,56.43220532831585,10.37143077363584
51,443,584572,6255019,56.432124671845024,10.371411652640422
52,444,584670,6254515,56.42758030888817,10.37283715470776
53,445,584468,6255056,56.432475618118886,10.369737693168581
54,446,584474,6255054,56.43245658090953,10.369834312080798
55,447,584506,6255048,56.43239696265516,10.370351119186179
56,448,584505,6255042,56.432343251233824,10.370332969714331
57,449,584272,6255480,56.436318914103126,10.366697010124229
58,450,584131,6255303,56.434754298427045,10.364354099442144
59,451,584029,6255166,56.433541966682505,10.362656469858472
60,2586,585574,6254143,56.42407613117861,10.387368089329549
61,481,585520,6253531,56.41858911625701,10.386292924353002
62,482,585545,6253588,56.41909654541998,10.386716672340503
63,483,585539,6253826,56.421235276202985,10.386697223666753
64,484,584288,6256024,56.44120212580944,10.36713180478856
65,486,584781,6255762,56.43876059769593,10.3750405817861
66,487,584724,6254963,56.43159443742677,10.373857529799327
67,493,582075,6258352,56.46250199741915,10.331980059894812
68,495,582097,6258433,56.46322569608199,10.332362461121253
69,650,589762,6260173,56.477456304537746,10.457313822346187
70,651,589519,6260332,56.47893056476834,10.453424662262723
71,715,582792,6255401,56.43587129601179,10.342677330474693
72,717,582734,6255637,56.43800118119528,10.341811687458332
73,723,586443,6253959,56.422265219435886,10.401391229941657
74,724,586521,6253790,56.4207330380259,10.402599447502409
75,725,586538,6252922,56.41293385872794,10.40258801799706
76,726,586538,6252905,56.412781170724,10.402582399935165
77,742,586370,6253904,56.42178458685913,10.400190021061658
78,743,586326,6254165,56.424136841701994,10.39956305232532
79,738,586328,6254162,56.42410953111903,10.399594476729016
80,744,586452,6252905,56.41279691779285,10.401189008372569
81,745,586536,6252804,56.41187439063825,10.402516619502327
82,746,586533,6252634,56.41034805961979,10.402411842906405
83,749,586714,6253541,56.41846121329753,10.405644633675115
