ProblemType:	MC-CARP
NumberNodes:	3698
NumberEdges:	4187
DepotNodeNumber:	221
NumberOfFractions:	6
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Metal	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
	Demand_4	Bins_4
	Demand_5	Bins_5
START
0	21	0	1	86	119	1	32	1	38	1	3	1	12	1	102	1
1	29	2	3	109	321	3	51	3	88	3	10	3	32	3	306	3
2	30	3	4	62	123	2	20	2	29	2	3	2	12	2	161	2
3	33	5	6	94	184	2	43	2	48	2	6	2	17	2	102	1
4	35	7	8	277	0	0	0	0	0	0	0	0	0	0	0	0
5	36	7	9	113	0	0	0	0	0	0	0	0	0	0	0	0
6	37	10	11	98	0	0	0	0	0	0	0	0	0	0	0	0
7	102	12	13	64	0	0	0	0	0	0	0	0	0	0	0	0
8	103	14	15	128	1317	9	309	9	391	9	48	9	155	9	714	7
9	104	15	16	54	699	6	158	6	165	6	24	6	76	6	612	6
10	130	17	18	101	201	3	35	3	46	3	6	3	18	3	204	2
11	131	19	20	30	76	1	13	1	23	1	1	1	6	1	102	1
12	132	21	22	83	113	2	30	2	29	2	3	2	12	2	204	2
13	133	23	24	135	128	1	23	1	37	1	3	1	13	1	0	0
14	138	25	26	22	1135	17	285	17	227	17	39	17	125	17	510	2
15	141	27	28	241	141	1	21	1	28	1	3	1	11	1	102	1
16	142	28	29	18	0	0	0	0	0	0	0	0	0	0	0	0
17	143	30	31	119	0	0	0	0	0	0	0	0	0	0	0	0
18	146	32	33	65	489	7	109	7	126	7	17	7	50	7	518	4
19	147	34	35	27	197	1	51	1	66	1	7	1	19	1	102	1
20	148	35	36	10	0	0	0	0	0	0	0	0	0	0	0	0
21	149	37	38	10	57	1	14	1	17	1	1	1	5	1	0	0
22	154	41	42	39	1623	4	320	4	568	4	64	4	179	4	612	3
23	155	43	44	10	113	2	28	2	33	2	3	2	10	2	0	0
24	156	44	45	37	57	1	13	1	18	1	1	1	5	1	765	3
25	164	33	46	30	120	2	25	2	28	2	3	2	11	2	0	0
26	165	46	47	17	120	2	27	2	26	2	3	2	11	2	0	0
27	166	48	49	98	1202	7	225	7	297	7	43	7	120	7	467	5
28	167	49	50	19	0	0	0	0	0	0	0	0	0	0	0	0
29	168	51	52	12	0	0	0	0	0	0	0	0	0	0	0	0
30	169	52	53	33	126	1	29	1	35	1	3	1	11	1	102	1
31	172	54	55	131	960	7	284	7	354	7	39	7	114	7	629	7
32	173	55	56	9	0	0	0	0	0	0	0	0	0	0	0	0
33	174	56	57	16	141	1	21	1	27	1	3	1	12	1	102	1
34	175	57	58	77	1821	12	532	12	562	12	74	12	190	12	1181	12
35	181	59	60	454	135	1	28	1	26	1	3	1	12	1	102	1
36	182	61	62	233	0	0	0	0	0	0	0	0	0	0	0	0
37	183	63	64	87	0	0	0	0	0	0	0	0	0	0	0	0
38	184	64	65	950	842	11	142	11	268	11	30	11	88	11	918	9
39	187	66	67	15	205	1	45	1	62	1	7	1	21	1	0	0
40	188	67	68	55	122	1	27	1	40	1	3	1	12	1	0	0
41	189	69	70	42	343	3	63	3	76	3	11	3	34	3	306	3
42	191	71	72	53	329	3	92	3	97	3	12	3	32	3	0	0
43	192	72	73	5	120	1	28	1	40	1	3	1	13	1	0	0
44	193	74	75	107	0	0	0	0	0	0	0	0	0	0	0	0
45	195	76	77	716	58	1	13	1	18	1	1	1	4	1	102	1
46	198	77	79	172	61	1	12	1	15	1	1	1	5	1	59	1
47	199	79	80	114	245	1	67	1	61	1	8	1	27	1	102	1
48	200	39	81	143	1115	10	305	10	311	10	42	10	114	10	850	10
49	295	82	83	200	63	1	13	1	12	1	1	1	5	1	102	1
50	302	43	84	64	1782	3	461	3	542	3	66	3	209	3	102	1
51	303	85	86	6	0	0	0	0	0	0	0	0	0	0	0	0
52	304	86	87	9	119	2	21	2	33	2	3	2	11	2	0	0
53	305	26	88	48	224	4	55	4	67	4	7	4	22	4	510	2
54	306	88	36	24	228	4	57	4	58	4	8	4	23	4	0	0
55	307	89	90	7	0	0	0	0	0	0	0	0	0	0	0	0
56	308	90	91	32	114	2	26	2	32	2	3	2	12	2	0	0
57	309	91	92	6	0	0	0	0	0	0	0	0	0	0	0	0
58	310	92	37	34	285	5	50	5	94	5	10	5	29	5	0	0
59	311	93	94	226	0	0	0	0	0	0	0	0	0	0	0	0
60	312	94	95	172	362	2	96	2	103	2	12	2	39	2	612	2
61	316	96	97	136	279	3	47	3	62	3	8	3	29	3	0	0
62	334	99	100	62	0	0	0	0	0	0	0	0	0	0	0	0
63	335	100	101	239	128	1	32	1	30	1	3	1	11	1	102	1
64	336	102	103	624	0	0	0	0	0	0	0	0	0	0	0	0
65	338	84	104	17	426	1	80	1	115	1	15	1	44	1	255	1
66	339	104	41	54	1155	4	244	4	349	4	44	4	121	4	612	3
67	342	105	106	48	250	2	67	2	59	2	8	2	24	2	161	2
68	343	107	108	83	0	0	0	0	0	0	0	0	0	0	0	0
69	347	109	110	527	0	0	0	0	0	0	0	0	0	0	0	0
70	349	111	112	20	0	0	0	0	0	0	0	0	0	0	0	0
71	350	112	113	25	82	1	12	1	17	1	1	1	7	1	102	1
72	351	114	115	65	232	2	64	2	66	2	7	2	23	2	59	1
