ProblemType:	MC-CARP
NumberNodes:	3114
NumberEdges:	3361
DepotNodeNumber:	3091
NumberOfFractions:	2
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
START
0	0	0	1	77	0	0	0	0
1	2	2	3	39	162	1	0	0
2	3	1	4	22	0	0	0	0
3	4	5	6	81	162	1	0	0
4	5	7	5	8	0	0	0	0
5	18	9	10	13	0	0	0	0
6	19	11	12	223	0	0	0	0
7	20	11	13	457	374	3	0	0
8	21	13	14	515	1684	4	0	0
9	22	15	16	1567	502	2	51	1
10	46	17	18	296	0	0	0	0
11	49	19	17	13	0	0	0	0
12	51	20	21	266	162	1	59	1
13	52	17	22	424	0	0	0	0
14	67	23	24	291	12037	45	2435	18
15	68	24	25	63	2006	5	280	1
16	85	26	27	631	0	0	0	0
17	88	28	29	7	0	0	0	0
18	92	30	31	55	0	0	0	0
19	93	30	32	130	0	0	0	0
20	94	33	32	18	0	0	0	0
21	95	34	35	142	0	0	0	0
22	96	33	34	12	0	0	0	0
23	97	36	37	133	0	0	0	0
24	98	37	38	172	485	3	59	1
25	99	39	40	38	485	3	773	13
26	108	41	42	44	323	2	119	2
27	109	43	41	87	485	3	178	3
28	111	44	45	68	969	6	297	5
29	112	46	47	65	3111	19	654	11
30	113	48	49	126	1496	9	497	8
31	118	50	51	140	935	5	119	2
32	119	52	53	91	485	3	178	3
33	120	54	55	51	570	3	178	3
34	123	56	57	16	0	0	0	0
35	135	58	59	114	323	2	119	2
36	138	60	61	20	0	0	0	0
37	139	62	63	59	680	1	327	1
38	146	64	65	126	12344	5	1993	14
39	147	65	66	61	0	0	0	0
40	149	67	68	11	570	3	0	0
41	150	68	69	103	1853	9	535	9
42	155	70	71	185	162	1	51	1
43	179	72	73	12	376	2	0	0
44	180	73	74	55	936	5	0	0
45	181	75	76	39	485	3	102	1
46	183	78	77	16	0	0	0	0
47	184	79	80	35	485	3	0	0
48	185	81	82	38	646	4	59	1
49	186	81	83	20	2907	18	0	0
50	187	84	85	33	162	1	0	0
51	195	86	87	28	162	1	0	0
52	196	88	89	81	646	4	40	1
53	197	89	90	44	323	2	0	0
54	198	90	91	15	0	0	0	0
55	199	92	93	102	1054	6	110	3
56	200	93	26	48	162	1	40	1
57	201	94	95	132	0	0	0	0
58	202	96	76	57	0	0	0	0
59	203	76	97	142	808	5	59	1
60	204	96	98	25	0	0	0	0
61	205	99	80	78	485	3	0	0
62	206	80	100	21	162	1	0	0
63	207	101	85	13	0	0	0	0
64	208	85	99	141	1318	9	119	2
65	209	102	103	156	485	3	59	1
66	210	104	105	185	162	1	0	0
67	211	105	102	149	0	0	0	0
68	212	106	107	61	323	2	0	0
69	213	108	109	22	281	2	0	0
70	214	109	110	91	1165	4	0	0
71	215	111	112	424	0	0	0	0
72	216	113	114	403	4268	4	0	0
73	217	115	116	56	969	6	0	0
74	218	116	117	4	0	0	0	0
75	219	118	119	31	527	3	59	1
76	220	118	120	42	808	5	59	1
77	221	121	122	56	1335	8	59	1
78	222	121	123	33	485	3	0	0
79	223	124	125	84	0	0	0	0
80	224	126	127	18	0	0	0	0
81	225	128	129	64	0	0	0	0
82	226	130	131	28	646	4	81	1
83	227	130	132	33	255	2	59	1
84	228	133	134	72	162	1	59	1
85	229	135	136	198	1981	12	297	5
86	230	136	137	187	0	0	0	0
87	231	138	139	260	3298	3	0	0
88	232	139	140	209	0	0	0	0
89	233	141	142	13	0	0	0	0
90	234	141	143	110	323	2	0	0
91	235	144	145	77	2941	4	0	0
92	236	145	146	85	808	5	119	2
93	237	147	144	19	0	0	0	0
94	238	148	147	61	1310	1	0	0
95	239	149	148	39	2618	2	0	0
96	240	149	150	69	1310	1	0	0
97	241	74	151	21	374	2	0	0
98	242	152	153	16	188	1	0	0
99	244	154	155	50	731	3	0	0
100	245	156	157	4	0	0	0	0
101	246	158	159	86	689	4	140	2
102	247	158	95	14	0	0	0	0
103	248	160	161	91	646	4	119	2
104	249	162	163	91	119	1	0	0
105	250	164	165	14	94	1	0	0
106	251	165	166	68	162	1	0	0
