ProblemType:	MC-CARP
NumberNodes:	930
NumberEdges:	1040
DepotNodeNumber:	88
NumberOfFractions:	6
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Metal	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
	Demand_4	Bins_4
	Demand_5	Bins_5
START
0	29	0	1	109	305	3	62	3	95	3	11	3	29	3	306	3
1	30	1	2	62	124	2	24	2	26	2	3	2	10	2	161	2
2	33	3	4	94	179	2	42	2	54	2	6	2	17	2	102	1
3	35	5	6	277	0	0	0	0	0	0	0	0	0	0	0	0
4	36	5	7	113	0	0	0	0	0	0	0	0	0	0	0	0
5	138	8	9	22	1030	17	260	17	369	17	41	17	111	17	510	2
6	141	10	11	241	131	1	32	1	26	1	3	1	12	1	102	1
7	142	11	12	18	0	0	0	0	0	0	0	0	0	0	0	0
8	143	13	14	119	0	0	0	0	0	0	0	0	0	0	0	0
9	146	15	16	65	477	7	84	7	160	7	17	7	53	7	518	4
10	147	17	18	27	221	1	49	1	42	1	7	1	21	1	102	1
11	148	18	19	10	0	0	0	0	0	0	0	0	0	0	0	0
12	149	20	21	10	67	1	9	1	12	1	1	1	5	1	0	0
13	154	22	23	39	1878	4	295	4	342	4	62	4	177	4	612	3
14	155	24	25	10	117	2	22	2	33	2	3	2	12	2	0	0
15	156	25	26	37	63	1	11	1	14	1	1	1	5	1	765	3
16	164	16	27	30	113	2	24	2	35	2	3	2	12	2	0	0
17	165	27	28	17	118	2	30	2	26	2	3	2	10	2	0	0
18	166	29	30	98	1246	7	201	7	288	7	41	7	111	7	467	5
19	167	30	31	19	0	0	0	0	0	0	0	0	0	0	0	0
20	168	32	33	12	0	0	0	0	0	0	0	0	0	0	0	0
21	169	33	34	33	131	1	30	1	27	1	3	1	13	1	102	1
22	172	35	36	131	1160	7	177	7	264	7	40	7	110	7	629	7
23	173	36	37	9	0	0	0	0	0	0	0	0	0	0	0	0
24	174	37	38	16	129	1	23	1	38	1	3	1	11	1	102	1
25	175	38	39	77	1829	12	419	12	650	12	72	12	209	12	1181	12
26	182	41	42	233	0	0	0	0	0	0	0	0	0	0	0	0
27	183	43	44	87	0	0	0	0	0	0	0	0	0	0	0	0
28	184	44	45	950	828	11	148	11	270	11	32	11	92	11	918	9
29	200	46	47	143	1183	10	203	10	345	10	42	10	114	10	850	10
30	302	24	48	64	1727	3	492	3	563	3	72	3	206	3	102	1
31	303	49	50	6	0	0	0	0	0	0	0	0	0	0	0	0
32	304	50	51	9	112	2	25	2	35	2	3	2	12	2	0	0
33	305	9	52	48	231	4	47	4	66	4	7	4	24	4	510	2
34	306	52	19	24	221	4	48	4	74	4	8	4	23	4	0	0
35	307	53	54	7	0	0	0	0	0	0	0	0	0	0	0	0
36	308	54	55	32	126	2	24	2	24	2	3	2	10	2	0	0
37	309	55	56	6	0	0	0	0	0	0	0	0	0	0	0	0
38	310	56	20	34	298	5	67	5	63	5	10	5	30	5	0	0
39	311	57	58	226	0	0	0	0	0	0	0	0	0	0	0	0
40	312	58	59	172	350	2	93	2	119	2	11	2	39	2	612	2
41	334	61	62	62	0	0	0	0	0	0	0	0	0	0	0	0
42	335	62	63	239	135	1	28	1	26	1	3	1	12	1	102	1
43	336	64	65	624	0	0	0	0	0	0	0	0	0	0	0	0
44	338	48	66	17	394	1	95	1	139	1	14	1	38	1	255	1
45	339	66	22	54	1119	4	262	4	373	4	41	4	118	4	612	3
46	343	67	68	83	0	0	0	0	0	0	0	0	0	0	0	0
47	431	69	70	291	234	2	63	2	77	2	8	2	26	2	204	2
48	474	73	74	186	0	0	0	0	0	0	0	0	0	0	0	0
49	475	75	76	17	0	0	0	0	0	0	0	0	0	0	0	0
50	486	73	77	91	62	1	9	1	17	1	1	1	5	1	0	0
51	487	78	79	4	0	0	0	0	0	0	0	0	0	0	0	0
52	488	79	73	233	59	1	12	1	17	1	1	1	5	1	102	1
53	489	76	80	88	128	1	32	1	30	1	3	1	11	1	102	1
54	490	76	81	101	0	0	0	0	0	0	0	0	0	0	0	0
55	491	81	82	170	122	1	26	1	40	1	3	1	13	1	102	1
56	493	83	84	74	119	1	30	1	39	1	3	1	13	1	102	1
57	494	85	86	91	60	1	12	1	16	1	1	1	5	1	102	1
58	495	85	87	255	138	1	24	1	26	1	3	1	13	1	102	1
59	496	88	89	385	126	2	19	2	28	2	3	2	11	2	204	2
60	497	90	91	97	235	1	59	1	78	1	8	1	28	1	102	1
61	498	92	93	86	125	1	27	1	38	1	3	1	11	1	102	1
62	500	94	95	95	59	1	11	1	18	1	1	1	5	1	102	1
63	502	41	96	83	136	1	23	1	29	1	3	1	13	1	102	1
64	518	97	98	183	205	2	48	2	43	2	6	2	21	2	204	2
65	527	40	99	94	136	1	23	1	31	1	3	1	11	1	102	1
66	541	100	101	182	0	0	0	0	0	0	0	0	0	0	0	0
67	688	102	103	131	115	1	24	1	35	1	3	1	11	1	102	1
68	737	104	105	52	132	1	27	1	29	1	3	1	13	1	102	1
69	772	106	107	29	0	0	0	0	0	0	0	0	0	0	0	0
70	773	108	109	4	0	0	0	0	0	0	0	0	0	0	0	0
71	774	109	110	80	307	3	73	3	79	3	11	3	32	3	263	3
72	775	111	112	76	79	1	17	1	15	1	1	1	7	1	102	1
73	776	112	113	68	256	3	68	3	56	3	9	3	28	3	306	3
74	777	114	115	75	186	2	39	2	50	2	6	2	17	2	161	2
75	778	116	117	3	355	3	85	3	72	3	12	3	38	3	765	3
76	779	117	118	32	214	2	60	2	71	2	8	2	21	2	0	0
77	780	118	119	108	379	4	64	4	127	4	13	4	38	4	408	4
78	794	120	121	134	328	3	55	3	61	3	10	3	32	3	204	2
79	820	3	122	125	129	1	22	1	39	1	3	1	11	1	102	1
80	821	122	102	116	0	0	0	0	0	0	0	0	0	0	0	0
81	845	123	83	708	0	0	0	0	0	0	0	0	0	0	0	0
82	846	83	124	166	0	0	0	0	0	0	0	0	0	0	0	0
83	849	125	126	85	0	0	0	0	0	0	0	0	0	0	0	0
84	851	81	127	77	60	1	13	1	16	1	1	1	4	1	102	1
85	852	126	128	116	0	0	0	0	0	0	0	0	0	0	0	0
86	853	129	130	48	187	2	28	2	44	2	5	2	18	2	102	1
87	854	130	131	318	0	0	0	0	0	0	0	0	0	0	0	0
88	872	132	94	80	0	0	0	0	0	0	0	0	0	0	0	0
89	873	94	41	32	0	0	0	0	0	0	0	0	0	0	0	0
90	953	133	134	30	230	1	67	1	79	1	8	1	24	1	102	1
91	954	135	136	716	0	0	0	0	0	0	0	0	0	0	102	1
92	955	130	137	38	250	1	45	1	79	1	8	1	26	1	102	1
93	957	138	139	12	63	1	11	1	14	1	1	1	5	1	0	0
94	973	72	140	153	756	3	155	3	203	3	28	3	82	3	255	1
95	974	141	142	33	119	1	28	1	41	1	3	1	13	1	102	1
96	1008	143	144	122	258	1	57	1	57	1	8	1	28	1	102	1
97	1009	145	146	38	138	1	26	1	25	1	3	1	12	1	102	1
98	1010	126	147	42	64	1	10	1	14	1	1	1	5	1	102	1
99	1011	128	148	107	237	1	65	1	71	1	8	1	27	1	102	1
100	1012	149	150	63	136	1	22	1	30	1	3	1	13	1	102	1
101	1013	44	151	137	64	1	12	1	12	1	1	1	5	1	102	1
102	1047	152	145	54	193	2	32	2	50	2	6	2	17	2	161	2
103	1075	153	154	256	1053	13	316	13	363	13	45	13	127	13	1241	13
104	1076	155	106	33	126	2	20	2	28	2	3	2	10	2	161	2
105	1106	156	157	34	126	1	20	1	27	1	3	1	12	1	102	1
106	1107	157	158	120	207	3	41	3	37	3	5	3	16	3	306	3
107	1120	159	10	149	132	1	23	1	33	1	3	1	13	1	102	1
108	1254	160	161	19	119	1	33	1	38	1	3	1	11	1	102	1
109	1266	162	163	85	60	1	12	1	16	1	1	1	5	1	59	1
110	1267	163	164	35	0	0	0	0	0	0	0	0	0	0	0	0
111	1272	165	166	79	0	0	0	0	0	0	0	0	0	0	0	0
112	1500	167	168	511	0	0	0	0	0	0	0	0	0	0	0	0
113	1559	169	170	81	66	1	9	1	13	1	1	1	5	1	102	1
114	1560	170	171	130	211	2	40	2	45	2	6	2	21	2	119	2
115	1564	172	173	78	178	2	49	2	45	2	6	2	20	2	204	2
116	1565	173	63	113	0	0	0	0	0	0	0	0	0	0	0	0
117	1569	164	174	1362	0	0	0	0	0	0	0	0	0	0	0	0
118	1575	175	176	104	268	2	48	2	73	2	9	2	28	2	102	1
119	1578	177	178	1617	0	0	0	0	0	0	0	0	0	0	0	0
120	1585	179	180	185	0	0	0	0	0	0	0	0	0	0	0	0
121	1586	180	161	53	0	0	0	0	0	0	0	0	0	0	0	0
122	1591	181	182	641	0	0	0	0	0	0	0	0	0	0	0	0
123	1605	167	183	137	121	2	25	2	26	2	3	2	12	2	204	2
124	1607	184	185	320	0	0	0	0	0	0	0	0	0	0	0	0
125	1608	184	186	198	62	1	10	1	16	1	1	1	5	1	59	1
126	1646	187	188	590	135	1	21	1	33	1	3	1	12	1	102	1
127	1647	188	189	207	0	0	0	0	0	0	0	0	0	0	0	0
128	1648	188	190	463	152	1	31	1	35	1	4	1	16	1	0	0
129	1649	191	192	65	189	2	31	2	52	2	6	2	20	2	204	2
130	1650	191	193	70	290	2	45	2	69	2	9	2	29	2	161	2
131	1651	194	195	36	0	0	0	0	0	0	0	0	0	0	0	0
132	1652	194	196	114	115	1	33	1	41	1	3	1	12	1	102	1
133	1667	197	182	577	0	0	0	0	0	0	0	0	0	0	0	0
