NodeNumber,NodeId,x,y,latitude,longitude
0,38,590608,6227408,56.18301484892455,10.45976622653029
1,39,590604,6227331,56.18232401406895,10.459675553806248
2,40,590598,6227256,56.18165152284335,10.459553357728115
3,41,588920,6228372,56.19199136611128,10.432903560592617
4,42,589003,6228277,56.191122588742616,10.434208758010264
5,43,589058,6228477,56.192908677441594,10.435161790115682
6,44,589103,6228315,56.19144520318635,10.435832352613906
7,45,588818,6228125,56.189791877326144,10.43117785939583
8,46,588883,6228089,56.18945640656749,10.43221282833353
9,48,589010,6228876,56.19650140492317,10.434522296248362
10,51,589023,6228797,56.195789409742616,10.434705247793962
11,49,588612,6228006,56.18876139888127,10.42781992290248
12,50,589018,6228704,56.194955033188606,10.434593517083572
13,54,588825,6228671,56.194694666356185,10.431473230216696
14,55,588889,6228611,56.194143814937874,10.432484184134909
15,56,588951,6228655,56.194527440937,10.43349772728095
16,57,588873,6228726,56.19517971361457,10.432264917770958
17,58,597922,6234323,56.243673055895,10.580104996099436
18,59,597681,6234319,56.24368671082095,10.576216318180458
19,76,591403,6227085,56.1799619154181,10.472458465974553
20,77,591607,6227246,56.181368796327135,10.475799074115166
21,78,588826,6228882,56.19658965064077,10.431559927390637
22,79,588836,6228685,56.19481836064921,10.431655123833107
23,80,588983,6228846,56.19623699530738,10.434077252372802
24,81,588943,6228869,56.1964510498044,10.433440532442505
25,105,594556,6232573,56.22863700136037,10.525187280628069
26,106,594643,6232680,56.229580710724925,10.52662824889637
27,107,594827,6232632,56.229112956065656,10.529577869329048
28,108,594792,6232620,56.229012155469256,10.529009246127181
29,109,595060,6232542,56.22825812310123,10.533302399673975
30,110,595145,6232606,56.22881593750258,10.534695862879936
31,111,594727,6232648,56.2292765841211,10.527971217474995
32,112,594665,6232706,56.229809849542896,10.526992265082775
33,113,595201,6232543,56.22823890574212,10.535576145706203
34,117,595484,6232354,56.226484704439464,10.540070927850605
35,178,592719,6233625,56.23844720679492,10.495936233364072
36,179,592769,6233554,56.23779976579785,10.496717753712236
37,180,592785,6233554,56.237796643973034,10.496975795371878
38,181,592646,6233569,56.237958469919,10.494739304673447
39,182,592635,6233645,56.2386432098506,10.494588487183629
40,183,592666,6233582,56.23807133266551,10.495066407591704
41,184,592643,6233644,56.23863266967415,10.494717161112911
42,185,592555,6233682,56.23899110589526,10.493311181471551
43,186,593098,6233233,56.234852400458536,10.501910882851965
44,187,592856,6233548,56.23772889524507,10.498118750703396
45,279,591247,6227583,56.184464707857025,10.470117306983779
46,280,591251,6227586,56.18449088693281,10.470182758958199
47,281,591260,6227581,56.18444425458267,10.470325990591586
48,282,591293,6227585,56.18447385946579,10.470858843538416
49,283,591262,6227605,56.184659432633744,10.47036644462933
50,284,591057,6227755,56.18604591435598,10.467116218823907
51,285,591042,6227805,56.18649786727647,10.46689176098501
52,286,591175,6227431,56.183113269787086,10.468905561098293
53,287,591244,6227429,56.183082098060325,10.47001610985006
54,288,590788,6228347,56.19141444007104,10.462985998833854
55,289,590828,6228363,56.191550522109345,10.463635805968648
56,290,590788,6228030,56.18856722980085,10.462877647709123
57,291,591010,6228666,56.19423724301732,10.466671377145442
58,292,591241,6227627,56.18486105236415,10.470035783598993
59,293,590967,6227872,56.187113969550786,10.46570672908489
60,294,591113,6227742,56.18591844565722,10.468013702485576
61,295,591088,6227764,56.186120823960124,10.467618593746721
62,296,591259,6227578,56.18441750097862,10.47030885481651
63,315,595864,6228255,56.18959364479318,10.544716408187753
64,316,595823,6228243,56.18949411706617,10.544051691174936
65,317,596167,6227920,56.1865238097869,10.549475554880477
66,318,595883,6228105,56.18824261092168,10.544968298173334
67,319,596142,6228020,56.187426993960905,10.549109100929844
68,320,595899,6228396,56.190852976957885,10.545331061343362
69,334,592373,6230772,56.21289011699654,10.48936153060216
70,335,592458,6230819,56.21329574707799,10.490747876172405
71,336,599757,6233143,56.232693909974486,10.609257642148483
72,337,599789,6233104,56.23233693569043,10.609758937844928
73,338,599793,6233226,56.23343178513358,10.609869396352838
74,339,599789,6233077,56.23209444716562,10.609748767050942
75,340,595887,6227813,56.18561923631113,10.544927333779663
76,341,595869,6227869,56.18612581733333,10.544657644009742
77,342,595861,6227731,56.184887992964,10.544479009757897
78,343,595981,6227754,56.185070406191144,10.546419923007868
79,426,591324,6227334,56.1822135088714,10.471271849500795
80,427,591357,6227473,56.18345564077595,10.471851083427518
81,450,590797,6227225,56.18133521104667,10.462747523199429
82,451,590806,6227287,56.18189036443617,10.462913645304166
83,452,592044,6226686,56.17625484801564,10.482642624037194
84,453,592043,6226700,56.176380784610515,10.482631369278142
85,454,591868,6226797,56.17728577298999,10.479847045878133
86,455,591738,6226901,56.17824491079751,10.477789630068878
87,456,590489,6227272,56.1818159429528,10.457803433201732
88,457,590696,6227243,56.18151611712235,10.461127144009957
89,458,591120,6227163,56.18071668803179,10.467927902484643
90,459,591190,6227146,56.18055060820072,10.469049340204425
91,460,590171,6227291,56.18204688018155,10.452688669236645
