ProblemType:	MC-CARP
NumberNodes:	5102
NumberEdges:	5518
DepotNodeNumber:	5043
NumberOfFractions:	3
NumberOfIntervalsForFraction	General_Organic	1	14
NumberOfIntervalsForFraction	Glass_Metal_Plastic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
START
0	0	0	1	77	0	0	0	0	0	0
1	2	2	3	39	121	1	41	1	0	0
2	3	1	4	22	0	0	0	0	0	0
3	4	5	6	81	127	1	35	1	0	0
4	5	7	5	8	0	0	0	0	0	0
5	7	9	10	55	0	0	0	0	0	0
6	10	11	12	67	0	0	0	0	0	0
7	11	12	13	44	0	0	0	0	0	0
8	12	14	15	95	0	0	0	0	0	0
9	13	15	16	42	0	0	0	0	0	0
10	14	17	18	141	0	0	0	0	0	0
11	16	14	19	17	0	0	0	0	0	0
12	17	19	20	27	152	1	52	1	59	1
13	18	21	22	13	0	0	0	0	0	0
14	19	23	24	223	0	0	0	0	0	0
15	20	23	25	457	291	3	83	3	0	0
16	21	25	26	515	1262	4	422	4	0	0
17	22	27	28	1567	359	2	143	2	51	1
18	46	29	30	296	0	0	0	0	0	0
19	49	31	29	13	0	0	0	0	0	0
20	51	32	33	266	124	1	38	1	59	1
21	52	29	34	424	0	0	0	0	0	0
22	53	35	36	202	0	0	0	0	0	0
23	56	37	38	31	231	2	92	2	119	2
24	57	39	40	30	0	0	0	0	0	0
25	62	41	42	67	545	4	144	4	289	3
26	63	42	43	14	126	1	36	1	59	1
27	64	44	45	110	809	1	313	1	327	1
28	67	46	47	291	8690	45	3347	45	2435	18
29	68	47	48	63	1437	5	569	5	280	1
30	69	49	50	284	0	0	0	0	0	0
31	71	51	52	24	0	0	0	0	0	0
32	76	53	54	142	2067	2	551	2	561	2
33	85	55	56	631	0	0	0	0	0	0
34	88	57	58	7	0	0	0	0	0	0
35	92	59	60	55	0	0	0	0	0	0
36	93	59	61	130	0	0	0	0	0	0
37	94	62	61	18	0	0	0	0	0	0
38	95	63	64	142	0	0	0	0	0	0
39	96	62	63	12	0	0	0	0	0	0
40	97	65	66	133	0	0	0	0	0	0
41	98	66	67	172	384	3	101	3	59	1
42	99	68	69	38	362	3	123	3	773	13
43	105	70	71	166	6279	6	1813	6	1774	11
44	107	72	73	34	671	4	179	4	238	4
45	108	74	75	44	255	2	68	2	119	2
46	109	76	74	87	368	3	117	3	178	3
47	111	77	78	68	698	6	271	6	297	5
48	112	79	80	65	2363	19	748	19	654	11
49	113	81	82	126	1177	9	319	9	497	8
50	114	83	84	105	1113	8	342	8	357	6
51	115	85	86	44	707	6	262	6	319	5
52	116	87	88	41	377	3	108	3	178	3
53	117	89	85	39	392	3	135	3	178	3
54	118	90	91	140	729	5	206	5	119	2
55	119	92	93	91	377	3	108	3	178	3
56	120	94	95	51	420	3	150	3	178	3
57	121	96	97	37	492	4	197	4	238	4
58	122	98	99	25	1621	2	623	2	561	2
59	123	100	101	16	0	0	0	0	0	0
60	135	102	103	114	250	2	73	2	119	2
61	138	104	105	20	0	0	0	0	0	0
62	139	106	107	59	510	1	170	1	327	1
63	140	108	109	104	1073	8	304	8	476	8
64	141	110	111	36	0	0	0	0	0	0
65	144	111	112	28	4782	6	1950	6	1309	4
66	146	113	114	126	9447	5	2897	5	1993	14
67	147	114	115	61	0	0	0	0	0	0
68	149	116	117	11	434	3	136	3	0	0
69	150	117	118	103	1376	9	477	9	535	9
70	155	119	120	185	121	1	41	1	51	1
71	159	121	122	242	127	1	35	1	0	0
72	160	122	123	108	0	0	0	0	0	0
73	161	123	124	164	0	0	0	0	0	0
74	162	125	123	79	122	1	40	1	51	1
75	163	126	127	81	1255	7	344	7	356	6
76	165	128	129	37	238	2	85	2	119	2
77	166	129	130	15	0	0	0	0	0	0
78	168	131	132	129	1028	2	332	2	608	2
79	169	132	133	47	0	0	0	0	0	0
80	170	134	135	40	385	3	100	3	59	1
81	171	135	136	39	981	8	286	8	357	6
82	172	137	138	88	899	7	232	7	416	7
83	173	138	139	14	119	1	43	1	59	1
84	179	140	141	12	286	2	90	2	0	0
85	180	141	142	55	735	5	201	5	0	0
86	181	143	144	39	377	3	108	3	102	1
87	183	146	145	16	0	0	0	0	0	0
88	184	147	148	35	355	3	130	3	0	0
89	185	149	150	38	461	4	185	4	59	1
90	186	149	151	20	2157	18	750	18	0	0
91	187	152	153	33	121	1	41	1	0	0
92	195	154	155	28	123	1	39	1	0	0
93	196	156	157	81	467	4	179	4	40	1
94	197	157	158	44	253	2	70	2	0	0
95	198	158	159	15	0	0	0	0	0	0
96	199	160	161	102	760	6	294	6	110	3
97	200	161	55	48	121	1	41	1	40	1
98	201	162	163	132	0	0	0	0	0	0
99	202	164	144	57	0	0	0	0	0	0
100	203	144	165	142	640	5	168	5	59	1
101	204	164	166	25	0	0	0	0	0	0
102	205	167	148	78	354	3	131	3	0	0
103	206	148	168	21	119	1	43	1	0	0
104	207	169	153	13	0	0	0	0	0	0
105	208	153	167	141	998	9	320	9	119	2
106	209	170	171	156	348	3	137	3	59	1
107	210	172	173	185	128	1	34	1	0	0
108	211	173	170	149	0	0	0	0	0	0
109	212	174	175	61	237	2	86	2	0	0
110	213	176	177	22	217	2	64	2	0	0
111	214	177	178	91	902	4	263	4	0	0
112	215	179	180	424	0	0	0	0	0	0
113	216	181	182	403	3213	4	1055	4	0	0
114	217	183	184	56	716	6	253	6	0	0
115	218	184	185	4	0	0	0	0	0	0
116	219	186	187	31	386	3	141	3	59	1
117	220	186	188	42	640	5	168	5	59	1
118	221	189	190	56	1037	8	298	8	59	1
119	222	189	191	33	369	3	116	3	0	0
120	223	192	193	84	0	0	0	0	0	0
121	224	194	195	18	0	0	0	0	0	0
122	225	196	197	64	0	0	0	0	0	0
123	226	198	199	28	475	4	171	4	81	1
124	227	198	200	33	198	2	57	2	59	1
125	228	201	202	72	120	1	42	1	59	1
126	229	203	204	198	1396	12	585	12	297	5
127	230	204	205	187	0	0	0	0	0	0
128	231	206	207	260	2404	3	894	3	0	0
129	232	207	208	209	0	0	0	0	0	0
130	233	209	210	13	0	0	0	0	0	0
131	234	209	211	110	237	2	86	2	0	0
132	235	212	213	77	2188	4	753	4	0	0
133	236	213	214	85	601	5	207	5	119	2
134	237	215	212	19	0	0	0	0	0	0
135	238	216	215	61	1012	1	298	1	0	0
136	239	217	216	39	1961	2	657	2	0	0
137	240	217	218	69	1024	1	286	1	0	0
138	241	142	219	21	292	2	82	2	0	0
139	242	220	221	16	141	1	47	1	0	0
140	244	222	223	50	562	3	169	3	0	0
141	245	224	225	4	0	0	0	0	0	0
142	246	226	227	86	528	4	161	4	140	2
143	247	226	163	14	0	0	0	0	0	0
144	248	228	229	91	513	4	133	4	119	2
145	249	230	231	91	95	1	24	1	0	0
146	250	232	233	14	70	1	24	1	0	0
147	251	233	234	68	130	1	32	1	0	0
148	252	235	232	52	247	2	76	2	29	1
149	253	236	237	15	0	0	0	0	0	0
150	254	238	239	94	0	0	0	0	0	0
151	255	240	241	76	781	6	231	6	59	1
152	256	241	242	73	479	4	167	4	59	1
153	257	241	243	15	1289	11	420	11	119	2
154	258	244	245	83	912	4	270	4	119	2
155	259	244	246	24	413	3	114	3	59	1
156	260	247	248	17	245	2	78	2	0	0
157	261	247	249	26	1687	2	557	2	0	0
158	262	250	251	194	155	1	49	1	40	1
159	279	252	253	105	703	5	283	5	102	1
160	280	252	254	11	0	0	0	0	0	0
