ProblemType:	MC-CARP
NumberNodes:	761
NumberEdges:	852
DepotNodeNumber:	288
NumberOfFractions:	6
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Metal	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
	Demand_4	Bins_4
	Demand_5	Bins_5
START
0	0	0	1	90	219	3	63	3	70	3	8	3	23	3	92	3
1	1	0	2	124	413	4	86	4	126	4	14	4	41	4	97	4
2	2	3	4	113	413	4	103	4	118	4	15	4	40	4	323	4
3	3	5	6	31	112	1	16	1	22	1	2	1	10	1	81	1
4	4	7	5	93	663	6	159	6	200	6	25	6	67	6	426	9
5	6	8	9	50	332	4	61	4	107	4	12	4	32	4	97	4
6	7	3	10	99	195	2	45	2	58	2	6	2	19	2	11	2
7	8	11	12	66	452	5	121	5	156	5	17	5	53	5	248	4
8	9	13	14	120	1108	11	241	11	315	11	42	11	105	11	576	9
9	10	15	16	94	631	7	133	7	173	7	22	7	70	7	259	6
10	12	17	18	108	657	7	159	7	162	7	24	7	61	7	339	7
11	13	19	20	59	296	3	72	3	74	3	10	3	33	3	242	3
12	14	21	22	55	1152	12	300	12	371	12	45	12	113	12	71	13
13	15	23	24	143	0	0	0	0	0	0	0	0	0	0	0	0
14	16	25	0	97	765	7	213	7	243	7	30	7	92	7	334	6
15	17	26	25	100	318	3	61	3	63	3	10	3	33	3	242	3
16	18	1	26	99	438	4	72	4	118	4	14	4	47	4	248	4
17	19	1	27	41	511	5	113	5	139	5	18	5	52	5	27	5
18	53	28	29	190	1722	20	457	20	427	20	64	20	195	20	562	20
19	54	30	31	35	0	0	0	0	0	0	0	0	0	0	0	0
20	55	32	30	36	95	1	24	1	32	1	2	1	9	1	5	1
21	57	35	36	51	711	7	176	7	215	7	26	7	79	7	189	7
22	58	37	38	32	4164	2	1071	2	1130	2	154	2	401	2	935	3
23	59	39	40	16	234	2	58	2	47	2	7	2	20	2	11	2
24	60	41	42	74	188	2	49	2	62	2	6	2	18	2	86	2
25	61	43	44	37	475	4	92	4	131	4	17	4	50	4	172	4
26	62	45	46	10	240	2	52	2	82	2	8	2	26	2	0	0
27	63	47	48	379	416	5	75	5	106	5	14	5	44	5	253	5
28	64	46	42	203	72	1	15	1	17	1	1	1	6	1	5	1
29	67	50	51	79	109	1	17	1	26	1	2	1	8	1	5	1
30	69	53	54	37	130	1	25	1	35	1	3	1	11	1	81	1
31	70	54	55	58	541	4	91	4	119	4	17	4	48	4	97	4
32	71	53	56	37	190	2	43	2	56	2	6	2	20	2	86	2
33	77	57	58	21	107	1	24	1	20	1	2	1	9	1	81	1
34	78	59	57	34	304	3	61	3	73	3	9	3	29	3	242	3
35	90	60	61	101	0	0	0	0	0	0	0	0	0	0	0	0
36	91	60	62	50	105	1	25	1	21	1	2	1	9	1	0	0
37	92	63	64	168	1011	12	267	12	354	12	42	12	103	12	517	12
38	96	57	67	240	512	6	100	6	176	6	19	6	52	6	183	6
39	97	68	67	17	0	0	0	0	0	0	0	0	0	0	0	0
40	98	69	70	48	112	1	19	1	21	1	2	1	8	1	81	1
41	99	71	70	32	231	3	49	3	72	3	8	3	23	3	242	3
42	100	70	72	6	0	0	0	0	0	0	0	0	0	0	0	0
43	101	72	73	42	199	2	41	2	49	2	6	2	20	2	11	2
44	102	72	74	30	170	2	44	2	36	2	5	2	17	2	86	2
45	103	74	75	44	388	4	62	4	89	4	13	4	35	4	172	4
46	104	73	76	24	218	3	38	3	49	3	7	3	20	3	92	3
47	105	77	78	84	287	4	56	4	60	4	9	4	30	4	22	4
48	106	79	80	54	346	4	85	4	103	4	13	4	40	4	97	4
49	107	79	81	52	393	4	80	4	115	4	14	4	36	4	172	4
50	108	82	79	35	188	2	46	2	62	2	6	2	21	2	86	2
51	110	83	84	29	608	7	141	7	214	7	23	7	68	7	114	7
52	111	85	86	32	239	3	42	3	68	3	8	3	26	3	92	3
53	112	87	56	56	130	1	25	1	34	1	3	1	12	1	81	1
54	113	69	87	8	0	0	0	0	0	0	0	0	0	0	0	0
55	114	74	88	22	416	5	84	5	106	5	13	5	36	5	97	4
56	115	54	89	47	355	4	64	4	79	4	12	4	34	4	172	4
57	116	90	35	51	439	4	87	4	95	4	14	4	45	4	16	3
58	117	91	92	4	76	1	15	1	13	1	1	1	6	1	5	1
59	118	93	92	64	103	1	22	1	25	1	2	1	10	1	5	1
60	119	91	94	108	432	4	77	4	79	4	14	4	36	4	172	4
61	120	15	94	102	137	2	28	2	40	2	4	2	12	2	11	2
62	121	95	61	112	301	1	64	1	103	1	11	1	31	1	0	0
63	122	96	97	188	0	0	0	0	0	0	0	0	0	0	0	0
64	123	97	98	100	656	4	121	4	134	4	21	4	63	4	172	4
65	124	99	90	51	0	0	0	0	0	0	0	0	0	0	0	0
66	125	100	101	115	1153	9	310	9	297	9	44	9	134	9	363	7
67	152	102	103	6	0	0	0	0	0	0	0	0	0	0	0	0
68	153	104	105	43	256	3	46	3	48	3	8	3	25	3	92	3
69	154	106	107	23	276	3	74	3	94	3	10	3	31	3	242	3
70	155	107	108	9	101	1	18	1	31	1	2	1	10	1	81	1
71	156	109	110	17	874	9	175	9	187	9	28	9	79	9	350	9
72	157	111	112	52	515	5	134	5	131	5	18	5	52	5	328	5
73	159	102	113	39	186	2	46	2	64	2	6	2	21	2	161	2
74	160	102	115	75	331	4	89	4	122	4	13	4	40	4	172	4
75	161	116	115	39	206	2	35	2	54	2	6	2	22	2	161	2
76	162	115	112	22	102	1	23	1	26	1	2	1	9	1	81	1
77	163	112	117	44	776	7	164	7	255	7	30	7	76	7	565	7
78	164	118	119	446	732	6	137	6	215	6	27	6	71	6	253	5
79	165	120	121	9	0	0	0	0	0	0	0	0	0	0	0	0
80	166	122	123	33	80	1	10	1	14	1	1	1	6	1	5	1
81	167	122	124	41	245	3	56	3	86	3	9	3	29	3	92	3
82	168	125	68	63	76	1	14	1	14	1	1	1	6	1	81	1
83	169	126	127	38	1883	5	541	5	667	5	76	5	233	5	81	1
84	170	128	129	111	529	6	127	6	185	6	21	6	56	6	334	6
85	171	128	130	37	0	0	0	0	0	0	0	0	0	0	0	0
86	172	131	128	60	0	0	0	0	0	0	0	0	0	0	0	0
87	173	132	133	106	636	7	155	7	188	7	25	7	67	7	415	7
88	174	133	80	42	173	2	31	2	47	2	5	2	16	2	81	1
89	175	130	134	10	0	0	0	0	0	0	0	0	0	0	0	0
90	176	86	135	63	148	2	28	2	27	2	4	2	14	2	161	2
91	177	136	135	7	74	1	14	1	16	1	1	1	6	1	5	1
92	178	135	33	25	104	1	26	1	21	1	2	1	9	1	81	1
93	179	137	53	52	755	8	138	8	243	8	26	8	71	8	345	8
94	180	138	87	102	407	4	95	4	92	4	13	4	39	4	172	4
95	181	139	140	56	69	1	14	1	21	1	1	1	6	1	81	1
96	191	141	142	852	448	4	107	4	151	4	16	4	52	4	248	4
97	452	143	144	68	108	1	21	1	22	1	2	1	9	1	5	1
98	453	145	103	115	416	4	108	4	134	4	15	4	50	4	248	4
99	454	146	147	85	1728	12	285	12	317	12	57	12	146	12	1005	10
100	455	104	107	46	0	0	0	0	0	0	0	0	0	0	0	0
101	456	148	149	56	256	3	47	3	49	3	8	3	23	3	16	3
102	463	150	83	91	657	9	150	9	143	9	24	9	72	9	49	9
103	464	151	84	76	1170	13	245	13	238	13	38	13	103	13	222	13
104	610	152	153	103	2846	39	752	39	769	39	106	39	305	39	2084	37
105	712	41	154	8	0	0	0	0	0	0	0	0	0	0	0	0
106	713	38	155	9	0	0	0	0	0	0	0	0	0	0	0	0
107	714	155	41	12	0	0	0	0	0	0	0	0	0	0	0	0
108	715	154	38	8	0	0	0	0	0	0	0	0	0	0	0	0
109	823	156	157	19	0	0	0	0	0	0	0	0	0	0	0	0
110	824	157	158	16	0	0	0	0	0	0	0	0	0	0	0	0
111	825	158	156	35	0	0	0	0	0	0	0	0	0	0	0	0
