ProblemType:	MC-CARP
NumberNodes:	8573
NumberEdges:	9761
DepotNodeNumber:	6155
NumberOfFractions:	2
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
START
0	0	0	1	55	188	1	102	1
1	1	2	3	84	94	1	102	1
2	2	4	5	67	408	1	102	1
3	3	6	7	103	0	0	0	0
4	4	8	9	13	119	1	102	1
5	5	10	11	53	94	1	102	1
6	6	12	13	56	94	1	102	1
7	9	16	17	41	16320	8	255	1
8	10	18	19	63	204	1	102	1
9	11	20	21	55	119	1	102	1
10	14	23	24	337	3461	22	102	1
11	15	24	25	287	4327	24	382	5
12	16	26	27	294	3885	23	102	1
13	17	28	29	260	4191	22	161	2
14	18	30	31	315	3706	20	102	1
15	19	31	32	213	3859	19	0	0
16	20	33	34	924	204	1	102	1
17	21	35	36	86	204	1	102	1
18	22	37	38	186	1667	13	994	11
19	23	38	39	5	94	1	59	1
20	24	40	41	14	0	0	0	0
21	29	42	43	109	502	3	306	3
22	30	43	44	62	187	2	161	2
23	33	45	46	94	298	2	102	1
24	35	47	48	277	0	0	0	0
25	36	47	49	113	0	0	0	0
26	37	50	51	98	0	0	0	0
27	44	52	53	184	213	2	204	2
28	45	53	54	193	213	2	102	1
29	46	55	56	218	0	0	0	0
30	47	57	58	103	0	0	0	0
31	48	57	59	302	0	0	0	0
32	49	60	61	7	0	0	0	0
33	50	61	62	310	0	0	0	0
34	51	63	64	634	0	0	0	0
35	52	64	65	40	0	0	0	0
36	53	66	67	59	0	0	0	0
37	55	68	69	197	213	2	204	2
38	56	41	70	18	298	2	102	1
39	57	71	72	133	1275	5	263	3
40	58	72	73	13	0	0	0	0
41	59	74	75	14	119	1	102	1
42	60	75	76	41	187	2	59	1
43	61	77	78	127	282	2	102	1
44	62	78	79	67	94	1	102	1
45	63	80	81	59	282	2	161	2
46	64	81	82	12	0	0	0	0
47	65	80	83	51	0	0	0	0
48	66	83	84	161	2509	6	306	3
49	67	85	86	58	0	0	0	0
50	68	86	87	27	2134	3	867	4
51	71	88	89	6	0	0	0	0
52	72	89	90	36	715	3	263	3
53	73	91	92	8	0	0	0	0
54	74	93	94	67	298	2	161	2
55	75	94	95	14	323	2	161	2
56	76	95	96	25	0	0	0	0
57	77	96	97	25	94	1	102	1
58	78	91	98	7	0	0	0	0
59	79	98	99	95	1301	9	773	8
60	80	100	101	153	0	0	0	0
61	81	100	102	175	238	1	0	0
62	84	103	104	26	0	0	0	0
63	85	104	105	65	188	1	102	1
64	87	106	107	44	0	0	0	0
65	88	107	108	91	204	1	102	1
66	89	109	110	41	614	3	0	0
67	90	111	112	108	0	0	0	0
68	91	112	113	469	2356	13	102	1
69	92	114	115	25	376	2	0	0
70	93	116	117	32	596	2	0	0
71	94	117	118	166	706	4	0	0
72	95	119	120	89	946	5	0	0
73	96	120	121	35	570	3	0	0
74	97	122	123	8	0	0	0	0
75	98	123	124	67	0	0	0	0
76	99	125	126	267	0	0	0	0
77	100	127	128	36	94	1	102	1
78	101	128	129	74	833	4	408	4
79	102	130	131	64	0	0	0	0
80	103	132	133	128	2220	9	714	7
81	104	133	134	54	1122	6	612	6
82	124	136	137	46	94	1	59	1
83	125	138	139	121	188	1	102	1
84	126	140	141	87	392	2	204	2
85	127	142	6	5	0	0	0	0
86	128	143	144	83	816	3	306	3
87	130	145	146	101	306	3	204	2
88	131	147	148	30	119	1	102	1
89	132	149	150	83	187	2	204	2
90	133	151	152	135	204	1	0	0
91	137	153	154	388	0	0	0	0
92	138	155	156	22	1811	17	510	2
93	141	157	158	241	204	1	102	1
94	142	158	159	18	0	0	0	0
95	143	160	161	119	0	0	0	0
96	146	162	163	65	791	7	518	4
97	147	164	165	27	340	1	102	1
98	148	165	166	10	0	0	0	0
99	149	167	168	10	94	1	0	0
100	150	28	27	46	0	0	0	0
101	154	171	172	39	2754	4	612	3
102	155	173	174	10	187	2	0	0
103	156	174	175	37	94	1	765	3
104	158	176	177	146	0	0	0	0
105	159	177	178	364	188	1	0	0
106	160	179	180	8	0	0	0	0
107	161	181	182	165	0	0	0	0
108	162	183	184	875	0	0	0	0
