NodeNumber,NodeId,x,y,latitude,longitude
0,0,604485,6228571,56.19061874298752,10.683691438158641
1,1,604485,6228593,56.19081632022908,10.683700092479327
2,2,604465,6228721,56.19197024707167,10.683428308734056
3,3,604512,6228719,56.19194197550354,10.684184546615027
4,4,604576,6228641,56.19122742841286,10.685184675852438
5,5,604600,6228644,56.191249101184354,10.685572415477449
6,6,604566,6228688,56.19165172019746,10.68504211387612
7,7,604549,6228684,56.19161952865843,10.684766724162335
8,8,604603,6228685,56.19161665412835,10.685636882724937
9,9,604584,6228670,56.19148611451321,10.685324947824151
10,10,604567,6228701,56.1917682507619,10.685063338900346
11,11,604496,6228662,56.19143358127899,10.68390440987908
12,12,604521,6228666,56.1914640194115,10.68430865117046
13,13,604557,6228694,56.19170758047087,10.68489951496546
14,14,604542,6228702,56.19178271901027,10.684661061950258
15,15,604522,6228594,56.19081718380622,10.684296423846355
16,17,604667,6228583,56.19068655698951,10.686627518821897
17,18,604613,6228620,56.19103070777301,10.68577234834152
18,21,604453,6228570,56.19061678011826,10.683175641595351
19,20,604514,6228708,56.1918427481017,10.684212431729563
20,22,604520,6228570,56.19060208390068,10.684254766755647
21,23,604523,6228620,56.19105046467602,10.68432276196767
22,24,603728,6226296,56.170352736331424,10.670610988412916
23,25,603735,6226338,56.170728409812234,10.670740056467448
24,26,604255,6229693,56.20074558567679,10.680427510744964
25,27,604248,6229667,56.2005136178277,10.680304525313126
26,28,604156,6229565,56.199617709421794,10.678782334046247
27,29,604046,6229387,56.19804317378674,10.676940451699997
28,30,604258,6229705,56.200852698241064,10.68048055591557
29,31,604789,6231761,56.21920051833832,10.689847421098971
30,32,604709,6231622,56.21796980886666,10.688503063579255
31,33,604855,6231763,56.21920394081582,10.690912018219601
32,34,604863,6231559,56.2173701131265,10.690960283370483
33,35,604774,6231573,56.21751544672517,10.689531356467025
34,36,604796,6231627,56.217995561067575,10.689907285504061
35,37,604708,6231578,56.21757487713339,10.688469570295066
36,38,590608,6227408,56.18301484892455,10.45976622653029
37,39,590604,6227331,56.18232401406895,10.459675553806248
38,40,590598,6227256,56.18165152284335,10.459553357728115
39,41,588920,6228372,56.19199136611128,10.432903560592617
40,42,589003,6228277,56.191122588742616,10.434208758010264
41,43,589058,6228477,56.192908677441594,10.435161790115682
42,44,589103,6228315,56.19144520318635,10.435832352613906
43,45,588818,6228125,56.189791877326144,10.43117785939583
44,46,588883,6228089,56.18945640656749,10.43221282833353
45,48,589010,6228876,56.19650140492317,10.434522296248362
46,51,589023,6228797,56.195789409742616,10.434705247793962
47,49,588612,6228006,56.18876139888127,10.42781992290248
48,50,589018,6228704,56.194955033188606,10.434593517083572
49,54,588825,6228671,56.194694666356185,10.431473230216696
50,55,588889,6228611,56.194143814937874,10.432484184134909
51,56,588951,6228655,56.194527440937,10.43349772728095
52,57,588873,6228726,56.19517971361457,10.432264917770958
53,58,597922,6234323,56.243673055895,10.580104996099436
54,59,597681,6234319,56.24368671082095,10.576216318180458
55,60,609655,6236905,56.26429877538767,10.770406753526352
56,61,609664,6236980,56.26497021767557,10.770583094224254
57,62,609125,6237023,56.265480497443114,10.761903058447377
58,63,609125,6236956,56.26487881693809,10.761875400888426
59,64,609142,6236956,56.264874911359925,10.762149727610117
60,65,608622,6237143,56.26667342544147,10.753835367352982
61,66,608638,6237105,56.2663285133282,10.754077952708249
62,67,609124,6236923,56.26458269653207,10.761845642155485
63,68,609176,6237021,56.26545081801748,10.762725225310653
64,70,609077,6237023,56.26549152192683,10.761128476367517
65,72,608547,6237166,56.26689711844376,10.752634484805025
66,73,609225,6237023,56.26545751420811,10.763516769362752
67,74,607796,6237443,56.26955571787332,10.740627908444386
68,75,609739,6236965,56.26481819358916,10.77178712915772
69,76,591403,6227085,56.1799619154181,10.472458465974553
70,77,591607,6227246,56.181368796327135,10.475799074115166
71,78,588826,6228882,56.19658965064077,10.431559927390637
72,79,588836,6228685,56.19481836064921,10.431655123833107
73,80,588983,6228846,56.19623699530738,10.434077252372802
74,81,588943,6228869,56.1964510498044,10.433440532442505
75,82,607334,6237314,56.26850187463029,10.7331192660503
76,83,607334,6237310,56.26846595287475,10.733117641605162
77,84,607405,6237388,56.26915037655499,10.734295181674948
78,85,607456,6237298,56.26833060215262,10.735081673300106
79,86,607332,6237210,56.26756836085409,10.733044755191683
80,87,607358,6237357,56.268882609205825,10.733524060268289
81,88,607373,6237291,56.26828650965639,10.733739328947353
82,89,607392,6237382,56.26909943357339,10.73408293782887
83,90,607528,6237462,56.269787096906015,10.736310373420347
84,91,608881,6243207,56.32107052593198,10.760517217508125
85,92,608848,6243200,56.32101524302153,10.759981025948791
86,93,608907,6242917,56.318460286135306,10.760817502404617
87,94,608949,6242917,56.318450635810045,10.76149619979542
88,95,608676,6243278,56.32175516623972,10.757233588564914
89,96,608627,6243263,56.3216316940281,10.756435518675788
90,97,608835,6243261,56.32156602223485,10.759796142752105
91,98,608842,6243272,56.32166319754592,10.759913813628662
92,99,608825,6243272,56.321667100712986,10.759639079530562
93,100,608877,6243274,56.321673120156944,10.760480269137913
94,101,609160,6243306,56.321895400198315,10.765067035189206
95,102,608933,6242632,56.3158949459934,10.761119817000228
96,103,609171,6243316,56.3219826689648,10.765248949591307
97,104,609174,6243300,56.32183829470852,10.765290800599841
98,105,594556,6232573,56.22863700136037,10.525187280628069
99,106,594643,6232680,56.229580710724925,10.52662824889637
100,107,594827,6232632,56.229112956065656,10.529577869329048
101,108,594792,6232620,56.229012155469256,10.529009246127181
102,109,595060,6232542,56.22825812310123,10.533302399673975
103,110,595145,6232606,56.22881593750258,10.534695862879936
104,111,594727,6232648,56.2292765841211,10.527971217474995
105,112,594665,6232706,56.229809849542896,10.526992265082775
106,113,595201,6232543,56.22823890574212,10.535576145706203
107,117,595484,6232354,56.226484704439464,10.540070927850605
108,118,602779,6227324,56.17979068606763,10.655731308836708
109,119,602802,6227280,56.17939056423462,10.656084637985888
110,120,602199,6227117,56.1780563639662,10.646312497221528
111,121,602235,6227109,56.17797679485572,10.646889070525557
112,122,602712,6227379,56.18029908285016,10.654673725627324
113,123,602700,6227381,56.18031963102711,10.654481271222998
114,124,602750,6227318,56.1797430541842,10.655262029980884
115,125,602727,6227309,56.17966718436415,10.654888204858779
116,126,602965,6227677,56.18292079596417,10.658863046331348
117,127,602996,6227616,56.182366260822405,10.65933860744615
118,128,603436,6227856,56.184426360982535,10.666517366375448
119,129,603455,6227846,56.184332427166716,10.6668194469521
120,130,602655,6227398,56.180482002920016,10.653763234573484
121,131,602614,6227378,56.18031121462584,10.653095316403029
122,132,602256,6226796,56.17516124557533,10.647106806405713
123,133,602257,6226823,56.175403517305774,10.647133291136381
124,134,603327,6227815,56.18408179539326,10.664746096981837
125,135,603442,6227823,56.184128689637646,10.666601143109844
126,136,602267,6226964,56.176667688675735,10.64734853225538
127,138,602301,6227184,56.17863620439373,10.6479806235568
128,139,603561,6228047,56.18611455267221,10.668604796841006
129,140,602869,6227329,56.1798161714285,10.657182427096481
130,141,602883,6227350,56.180001748440645,10.657415984391207
131,142,602686,6227312,56.179702963568346,10.65422918168167
132,143,602259,6226731,56.17457683866211,10.647130107253641
133,144,602261,6226603,56.17342684479106,10.64711307873001
134,145,602268,6226931,56.1763711020828,10.64735193846335
135,146,602714,6227290,56.179499348811355,10.654671536527786
136,147,602181,6226582,56.17325540042746,10.645817052051672
137,148,602147,6226577,56.17321778279972,10.645267751920025
138,149,602722,6227433,56.1807818976044,10.654855618800186
139,150,602715,6227389,56.18038824553794,10.654725897024761
140,152,602087,6226569,56.173158788888216,10.644298717425672
141,153,603301,6227655,56.18265049169701,10.664265200653825
142,154,602729,6227317,56.17973860068076,10.654923500833249
143,156,605725,6238024,56.27523895350155,10.707435976146591
144,157,605779,6238049,56.27545144083939,10.708317637413064
145,158,605797,6238275,56.27747703328331,10.708698702541103
146,159,605658,6238168,56.27654706627151,10.706412076398593
147,160,605890,6238351,56.27813882218202,10.710230433224472
148,161,605669,6238020,56.27521549652994,10.706530440956902
149,162,605697,6237833,56.27352990122367,10.7069075953648
150,163,585674,6227674,56.18631680838987,10.380388123104911
151,164,585691,6227804,56.18748141885645,10.38070387082664
152,165,604071,6225577,56.16382074617729,10.675851286118673
153,166,604317,6225582,56.16381189628129,10.679812658543451
154,167,604062,6225581,56.163858633825704,10.675707993786734
155,168,604076,6225539,56.16347838223327,10.67591689788571
156,169,603947,6225579,56.16386575541714,10.673856261153578
157,170,604063,6225629,56.16428949683409,10.67574286302543
158,171,600877,6232969,56.230894981154144,10.62725080211338
159,172,600653,6233024,56.231436391646966,10.623659983610631
160,173,596006,6220469,56.1196355003006,10.54419573424859
161,174,596115,6220453,56.11946987378221,10.545942447967457
162,175,595780,6220424,56.119276706851075,10.540545995290962
163,176,584550,6228266,56.19183503100276,10.362472365818547
164,177,584645,6228341,56.192491816959944,10.36402664896516
165,178,592719,6233625,56.23844720679492,10.495936233364072
166,179,592769,6233554,56.23779976579785,10.496717753712236
167,180,592785,6233554,56.237796643973034,10.496975795371878
168,181,592646,6233569,56.237958469919,10.494739304673447
169,182,592635,6233645,56.2386432098506,10.494588487183629
170,183,592666,6233582,56.23807133266551,10.495066407591704
171,184,592643,6233644,56.23863266967415,10.494717161112911
172,185,592555,6233682,56.23899110589526,10.493311181471551
173,186,593098,6233233,56.234852400458536,10.501910882851965
174,187,592856,6233548,56.23772889524507,10.498118750703396
175,188,604025,6228356,56.18878854293086,10.676198294625078
176,189,604027,6228422,56.18938084034559,10.676256352401623
177,190,605667,6229400,56.19780300590327,10.703058855492523
178,191,605688,6229764,56.201067313125904,10.703542067064475
179,192,594243,6219337,56.10981942473988,10.5154505526278
180,193,594121,6219343,56.109897363212305,10.513491649449685
181,194,593996,6219501,56.11134107228001,10.511538034285929
182,195,594086,6219384,56.110272504276026,10.512943510054987
183,196,594059,6219269,56.109244930501575,10.512468993037864
184,197,594116,6219266,56.10920676126084,10.513384135625776
185,199,593914,6219542,56.11172544603346,10.510234342776313
186,1020,593675,6219642,56.112670534469274,10.506427566368107
187,200,593878,6219491,56.111274456607475,10.509637716627543
188,201,593742,6219500,56.11138199548657,10.507454735181806
189,202,594014,6219277,56.109325640229095,10.511748493744415
190,203,594209,6219248,56.10902676380598,10.514872634564988
191,204,594119,6219260,56.10915228043107,10.513430241496108
192,205,594102,6219407,56.110475931149345,10.513208803076038
193,206,593972,6219393,56.11037577469552,10.511114227405809
194,207,594050,6219223,56.108833546094175,10.512308125778898
195,208,593893,6219454,56.11093918753368,10.509865821365963
196,209,594195,6219112,56.1078080203357,10.514599624881388
197,210,604493,6229400,56.19806205237703,10.684146499719954
198,211,604501,6229426,56.19829379696031,10.684285609692438
199,212,604361,6229494,56.19893519106109,10.682057000441896
