ProblemType:	MC-CARP
NumberNodes:	454
NumberEdges:	502
DepotNodeNumber:	41
NumberOfFractions:	4
NumberOfIntervalsForFraction	Paper	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Metal	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
START
0	138	0	1	22	510	2	41	17	294	17	109	17
1	143	2	3	119	0	0	0	0	0	0	0	0
2	146	4	5	65	518	4	16	7	152	7	52	7
3	147	6	7	27	102	1	7	1	50	1	20	1
4	148	7	8	10	0	0	0	0	0	0	0	0
5	149	9	10	10	0	0	1	1	18	1	5	1
6	154	11	12	39	612	3	59	4	537	4	194	4
7	155	13	14	10	0	0	3	2	34	2	10	2
8	156	14	15	37	765	3	1	1	18	1	5	1
9	164	5	16	30	0	0	3	2	24	2	12	2
10	165	16	17	17	0	0	3	2	34	2	11	2
11	166	18	19	98	467	5	42	7	384	7	124	7
12	167	19	20	19	0	0	0	0	0	0	0	0
13	168	21	22	12	0	0	0	0	0	0	0	0
14	169	22	23	33	102	1	3	1	29	1	11	1
15	172	24	25	131	629	7	40	7	301	7	114	7
16	173	25	26	9	0	0	0	0	0	0	0	0
17	174	26	27	16	102	1	3	1	40	1	11	1
18	175	27	28	77	1181	12	75	12	637	12	210	12
19	302	13	29	64	102	1	68	3	627	3	196	3
20	303	30	31	6	0	0	0	0	0	0	0	0
21	304	31	32	9	0	0	3	2	26	2	11	2
22	305	1	33	48	510	2	7	4	57	4	23	4
23	306	33	8	24	0	0	8	4	52	4	23	4
24	307	34	35	7	0	0	0	0	0	0	0	0
25	308	35	36	32	0	0	3	2	27	2	11	2
26	309	36	37	6	0	0	0	0	0	0	0	0
27	310	37	9	34	0	0	10	5	93	5	27	5
28	336	38	39	624	0	0	0	0	0	0	0	0
29	338	29	40	17	255	1	15	1	110	1	43	1
30	339	40	11	54	612	3	44	4	296	4	131	4
31	496	41	42	385	204	2	3	2	32	2	12	2
32	497	43	44	97	102	1	8	1	66	1	24	1
33	498	45	46	86	102	1	3	1	31	1	11	1
34	518	47	48	183	204	2	6	2	40	2	19	2
35	772	49	50	29	0	0	0	0	0	0	0	0
36	773	51	52	4	0	0	0	0	0	0	0	0
37	774	52	53	80	263	3	11	3	99	3	28	3
38	775	54	55	76	102	1	1	1	21	1	6	1
39	776	55	56	68	306	3	9	3	63	3	27	3
40	777	57	58	75	161	2	6	2	40	2	19	2
41	778	59	60	3	765	3	12	3	81	3	38	3
42	779	60	61	32	0	0	8	2	48	2	25	2
43	780	61	62	108	408	4	14	4	95	4	36	4
44	849	63	64	85	0	0	0	0	0	0	0	0
45	852	64	65	116	0	0	0	0	0	0	0	0
46	853	66	67	48	102	1	5	2	47	2	16	2
47	854	67	68	318	0	0	0	0	0	0	0	0
48	954	69	70	716	102	1	0	0	0	0	0	0
49	955	67	71	38	102	1	8	1	74	1	25	1
50	974	72	73	33	102	1	3	1	27	1	12	1
51	1009	74	75	38	102	1	3	1	31	1	11	1
52	1010	64	76	42	102	1	1	1	12	1	5	1
53	1011	65	77	107	102	1	8	1	67	1	27	1
54	1047	78	74	54	161	2	6	2	47	2	16	2
55	1076	79	49	33	161	2	3	2	23	2	12	2
56	1106	80	81	34	102	1	3	1	27	1	12	1
57	1107	81	82	120	306	3	5	3	41	3	17	3
58	1254	83	84	19	102	1	3	1	26	1	11	1
59	1577	38	85	662	0	0	0	0	0	0	0	0
60	1585	86	87	185	0	0	0	0	0	0	0	0
61	1586	87	84	53	0	0	0	0	0	0	0	0
62	1646	88	89	590	102	1	3	1	41	1	11	1
