ProblemType:	MC-CARP
NumberNodes:	5882
NumberEdges:	6982
DepotNodeNumber:	3858
NumberOfFractions:	4
NumberOfIntervalsForFraction	Paper	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Metal	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
START
0	0	0	1	90	92	3	8	3	52	3	23	3
1	1	0	2	124	97	4	15	4	115	4	43	4
2	2	3	4	113	323	4	14	4	88	4	48	4
3	3	5	6	31	81	1	2	1	31	1	9	1
4	4	7	5	93	426	9	23	6	219	6	68	6
5	6	8	9	50	97	4	12	4	68	4	34	4
6	7	3	10	99	11	2	6	2	56	2	19	2
7	8	11	12	66	248	4	17	5	105	5	45	5
8	9	13	14	120	576	9	39	11	231	11	120	11
9	10	15	16	94	259	6	22	7	203	7	70	7
10	12	17	18	108	339	7	24	7	149	7	62	7
11	13	19	20	59	242	3	10	3	70	3	29	3
12	14	21	22	55	71	13	45	12	404	12	139	12
13	15	23	24	143	0	0	0	0	0	0	0	0
14	16	25	0	97	334	6	29	7	268	7	80	7
15	17	26	25	100	242	3	10	3	67	3	30	3
16	18	1	26	99	248	4	14	4	134	4	45	4
17	19	1	27	41	27	5	17	5	123	5	56	5
18	20	28	29	52	0	0	0	0	0	0	0	0
19	21	30	31	554	81	1	2	1	24	1	10	1
20	22	32	33	79	248	4	12	4	90	4	31	4
21	23	34	35	9	0	0	0	0	0	0	0	0
22	24	36	37	139	303	14	40	14	246	14	124	14
23	25	38	32	126	453	14	42	14	351	14	135	14
24	26	39	34	59	0	0	0	0	0	0	0	0
25	27	40	41	55	248	4	13	4	83	4	35	4
26	28	42	43	161	754	14	51	15	330	15	133	15
27	29	44	45	164	534	15	47	16	256	16	140	16
28	30	46	47	51	161	2	6	2	53	2	22	2
29	31	48	47	97	426	9	30	9	226	9	96	9
30	32	49	48	25	11	2	5	2	34	2	18	2
31	33	50	49	54	86	2	5	2	46	2	16	2
32	34	51	52	62	81	1	2	1	32	1	9	1
33	35	52	53	7	0	0	0	0	0	0	0	0
34	36	53	54	51	5	1	1	1	16	1	5	1
35	37	54	55	75	86	2	6	2	59	2	18	2
36	38	56	57	139	222	13	41	13	313	13	100	13
37	39	58	59	102	356	10	37	10	222	10	106	10
38	40	60	61	96	420	8	27	8	171	8	81	8
39	41	62	63	29	86	2	5	2	39	2	16	2
40	42	64	65	27	0	0	0	0	0	0	0	0
41	43	66	64	141	668	12	50	13	366	13	153	13
42	44	57	67	83	205	10	29	10	176	10	88	10
43	45	59	68	123	356	10	37	10	232	10	98	10
44	46	61	69	135	453	14	43	14	396	14	139	14
45	47	70	71	143	540	16	54	16	454	16	137	16
46	48	63	72	47	81	1	2	1	30	1	10	1
47	49	72	73	51	86	2	5	2	35	2	16	2
48	50	59	57	72	81	1	2	1	25	1	9	1
49	51	73	74	23	81	1	2	1	30	1	9	1
50	52	75	30	361	5	1	1	1	17	1	5	1
51	53	76	77	190	562	20	64	20	563	20	188	20
52	54	78	79	35	0	0	0	0	0	0	0	0
53	55	80	78	36	5	1	2	1	31	1	9	1
54	57	83	84	51	189	7	26	7	223	7	79	7
55	58	85	86	32	935	3	152	2	1266	2	454	2
56	59	87	88	16	11	2	7	2	46	2	24	2
57	60	89	90	74	86	2	6	2	44	2	20	2
58	61	91	92	37	172	4	16	4	100	4	52	4
59	62	93	94	10	0	0	8	2	64	2	23	2
60	63	95	96	379	253	5	14	5	104	5	41	5
61	64	94	90	203	5	1	1	1	21	1	6	1
62	67	98	99	79	5	1	2	1	21	1	9	1
63	69	101	102	37	81	1	3	1	32	1	12	1
64	70	102	103	58	97	4	18	4	108	4	49	4
65	71	101	104	37	86	2	6	2	45	2	18	2
66	72	105	106	50	248	4	12	4	92	4	41	4
67	73	107	108	43	248	4	18	5	142	5	60	5
68	74	109	110	36	248	4	14	4	129	4	46	4
69	75	109	111	79	205	10	28	10	258	10	85	10
70	76	109	112	71	86	2	7	2	64	2	25	2
71	77	113	114	21	81	1	2	1	22	1	10	1
72	78	115	113	34	242	3	10	3	71	3	27	3
73	79	116	115	66	242	3	10	3	69	3	29	3
74	80	117	118	24	334	6	21	6	160	6	58	6
75	81	118	119	21	0	0	0	0	0	0	0	0
76	82	120	115	110	328	5	23	5	159	5	67	5
77	83	121	122	66	81	1	2	1	27	1	10	1
78	84	123	124	43	0	0	0	0	0	0	0	0
79	85	125	126	43	81	1	3	1	37	1	12	1
80	86	127	126	11	5	1	1	1	19	1	6	1
81	87	126	128	25	172	4	12	4	109	4	31	4
82	88	125	129	24	172	4	12	4	92	4	33	4
83	89	130	131	44	114	7	18	7	159	7	54	7
84	90	132	133	101	0	0	0	0	0	0	0	0
85	91	132	134	50	0	0	2	1	29	1	10	1
86	92	135	136	168	517	12	41	12	354	12	103	12
87	93	137	138	38	167	3	9	3	65	3	25	3
88	94	138	139	9	161	2	6	2	55	2	20	2
89	96	113	142	240	183	6	19	6	158	6	55	6
90	97	143	142	17	0	0	0	0	0	0	0	0
91	98	144	145	48	81	1	2	1	31	1	8	1
92	99	146	145	32	242	3	8	3	52	3	25	3
93	100	145	147	6	0	0	0	0	0	0	0	0
94	101	147	148	42	11	2	6	2	52	2	18	2
95	102	147	149	30	86	2	5	2	50	2	17	2
96	103	149	150	44	172	4	13	4	101	4	40	4
97	104	148	151	24	92	3	7	3	45	3	18	3
