ProblemType:	MC-CARP
NumberNodes:	761
NumberEdges:	852
DepotNodeNumber:	288
NumberOfFractions:	4
NumberOfIntervalsForFraction	Glass_Metal_Plastic	1	14
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
START
0	0	0	1	90	101	3	219	3	63	3	92	3
1	1	0	2	124	181	4	413	4	86	4	97	4
2	2	3	4	113	173	4	413	4	103	4	323	4
3	3	5	6	31	34	1	112	1	16	1	81	1
4	4	7	5	93	292	6	663	6	159	6	426	9
5	6	8	9	50	151	4	332	4	61	4	97	4
6	7	3	10	99	83	2	195	2	45	2	11	2
7	8	11	12	66	226	5	452	5	121	5	248	4
8	9	13	14	120	462	11	1108	11	241	11	576	9
9	10	15	16	94	265	7	631	7	133	7	259	6
10	12	17	18	108	247	7	657	7	159	7	339	7
11	13	19	20	59	117	3	296	3	72	3	242	3
12	14	21	22	55	529	12	1152	12	300	12	71	13
13	15	23	24	143	0	0	0	0	0	0	0	0
14	16	25	0	97	365	7	765	7	213	7	334	6
15	17	26	25	100	106	3	318	3	61	3	242	3
16	18	1	26	99	179	4	438	4	72	4	248	4
17	19	1	27	41	209	5	511	5	113	5	27	5
18	53	28	29	190	686	20	1722	20	457	20	562	20
19	54	30	31	35	0	0	0	0	0	0	0	0
20	55	32	30	36	43	1	95	1	24	1	5	1
21	57	35	36	51	320	7	711	7	176	7	189	7
22	58	37	38	32	1685	2	4164	2	1071	2	935	3
23	59	39	40	16	74	2	234	2	58	2	11	2
24	60	41	42	74	86	2	188	2	49	2	86	2
25	61	43	44	37	198	4	475	4	92	4	172	4
26	62	45	46	10	116	2	240	2	52	2	0	0
27	63	47	48	379	164	5	416	5	75	5	253	5
28	64	46	42	203	24	1	72	1	15	1	5	1
29	67	50	51	79	36	1	109	1	17	1	5	1
30	69	53	54	37	49	1	130	1	25	1	81	1
31	70	54	55	58	184	4	541	4	91	4	97	4
32	71	53	56	37	82	2	190	2	43	2	86	2
33	77	57	58	21	31	1	107	1	24	1	81	1
34	78	59	57	34	111	3	304	3	61	3	242	3
35	90	60	61	101	0	0	0	0	0	0	0	0
36	91	60	62	50	32	1	105	1	25	1	0	0
37	92	63	64	168	499	12	1011	12	267	12	517	12
38	96	57	67	240	247	6	512	6	100	6	183	6
39	97	68	67	17	0	0	0	0	0	0	0	0
40	98	69	70	48	31	1	112	1	19	1	81	1
41	99	71	70	32	103	3	231	3	49	3	242	3
42	100	70	72	6	0	0	0	0	0	0	0	0
43	101	72	73	42	75	2	199	2	41	2	11	2
44	102	72	74	30	58	2	170	2	44	2	86	2
45	103	74	75	44	137	4	388	4	62	4	172	4
46	104	73	76	24	76	3	218	3	38	3	92	3
47	105	77	78	84	99	4	287	4	56	4	22	4
48	106	79	80	54	156	4	346	4	85	4	97	4
49	107	79	81	52	165	4	393	4	80	4	172	4
50	108	82	79	35	89	2	188	2	46	2	86	2
51	110	83	84	29	305	7	608	7	141	7	114	7
52	111	85	86	32	102	3	239	3	42	3	92	3
53	112	87	56	56	49	1	130	1	25	1	81	1
54	113	69	87	8	0	0	0	0	0	0	0	0
55	114	74	88	22	155	5	416	5	84	5	97	4
56	115	54	89	47	125	4	355	4	64	4	172	4
57	116	90	35	51	154	4	439	4	87	4	16	3
58	117	91	92	4	20	1	76	1	15	1	5	1
59	118	93	92	64	37	1	103	1	22	1	5	1
60	119	91	94	108	129	4	432	4	77	4	172	4
61	120	15	94	102	56	2	137	2	28	2	11	2
62	121	95	61	112	145	1	301	1	64	1	0	0
63	122	96	97	188	0	0	0	0	0	0	0	0
64	123	97	98	100	218	4	656	4	121	4	172	4
65	124	99	90	51	0	0	0	0	0	0	0	0
66	125	100	101	115	475	9	1153	9	310	9	363	7
67	152	102	103	6	0	0	0	0	0	0	0	0
68	153	104	105	43	81	3	256	3	46	3	92	3
69	154	106	107	23	135	3	276	3	74	3	242	3
70	155	107	108	9	43	1	101	1	18	1	81	1
71	156	109	110	17	294	9	874	9	175	9	350	9
72	157	111	112	52	201	5	515	5	134	5	328	5
73	159	102	113	39	91	2	186	2	46	2	161	2
74	160	102	115	75	175	4	331	4	89	4	172	4
75	161	116	115	39	82	2	206	2	35	2	161	2
76	162	115	112	22	37	1	102	1	23	1	81	1
77	163	112	117	44	361	7	776	7	164	7	565	7
78	164	118	119	446	313	6	732	6	137	6	253	5
79	165	120	121	9	0	0	0	0	0	0	0	0
80	166	122	123	33	21	1	80	1	10	1	5	1
81	167	122	124	41	124	3	245	3	56	3	92	3
82	168	125	68	63	21	1	76	1	14	1	81	1
83	169	126	127	38	976	5	1883	5	541	5	81	1
84	170	128	129	111	262	6	529	6	127	6	334	6
85	171	128	130	37	0	0	0	0	0	0	0	0
86	172	131	128	60	0	0	0	0	0	0	0	0
87	173	132	133	106	280	7	636	7	155	7	415	7
88	174	133	80	42	68	2	173	2	31	2	81	1
89	175	130	134	10	0	0	0	0	0	0	0	0
90	176	86	135	63	45	2	148	2	28	2	161	2
91	177	136	135	7	23	1	74	1	14	1	5	1
92	178	135	33	25	32	1	104	1	26	1	81	1
93	179	137	53	52	340	8	755	8	138	8	345	8
94	180	138	87	102	144	4	407	4	95	4	172	4
95	181	139	140	56	28	1	69	1	14	1	81	1
96	191	141	142	852	219	4	448	4	107	4	248	4
97	452	143	144	68	33	1	108	1	21	1	5	1
98	453	145	103	115	199	4	416	4	108	4	248	4
99	454	146	147	85	520	12	1728	12	285	12	1005	10
100	455	104	107	46	0	0	0	0	0	0	0	0
101	456	148	149	56	80	3	256	3	47	3	16	3
102	463	150	83	91	239	9	657	9	150	9	49	9
103	464	151	84	76	379	13	1170	13	245	13	222	13
104	610	152	153	103	1180	39	2846	39	752	39	2084	37
105	712	41	154	8	0	0	0	0	0	0	0	0
106	713	38	155	9	0	0	0	0	0	0	0	0
107	714	155	41	12	0	0	0	0	0	0	0	0
108	715	154	38	8	0	0	0	0	0	0	0	0
109	823	156	157	19	0	0	0	0	0	0	0	0
110	824	157	158	16	0	0	0	0	0	0	0	0
111	825	158	156	35	0	0	0	0	0	0	0	0
112	854	160	161	83	1163	46	2763	46	705	46	2048	44
113	862	162	163	90	1127	12	2368	12	670	12	1053	10
114	868	164	165	27	0	0	0	0	0	0	0	0
115	869	165	166	707	337	2	845	2	178	2	0	0
116	870	167	168	125	0	0	0	0	0	0	0	0
117	871	168	169	164	0	0	0	0	0	0	0	0
118	872	169	170	163	0	0	0	0	0	0	0	0
119	873	170	167	124	0	0	0	0	0	0	0	0
120	874	170	168	11	0	0	0	0	0	0	0	0
121	875	171	172	101	0	0	0	0	0	0	0	0
122	876	172	173	159	0	0	0	0	0	0	0	0
123	877	173	174	159	0	0	0	0	0	0	0	0
124	878	174	171	101	0	0	0	0	0	0	0	0
125	879	174	172	8	0	0	0	0	0	0	0	0
126	880	175	176	71	0	0	0	0	0	0	0	0
127	884	177	175	71	0	0	0	0	0	0	0	0
128	885	177	176	7	0	0	0	0	0	0	0	0
129	886	178	179	49	0	0	0	0	0	0	0	0
130	903	182	183	115	0	0	0	0	0	0	0	0
131	904	183	184	115	0	0	0	0	0	0	0	0
132	905	184	181	84	0	0	0	0	0	0	0	0
133	906	182	184	8	0	0	0	0	0	0	0	0
134	1043	68	78	36	124	4	398	4	65	4	86	2
135	1044	123	121	36	100	3	239	3	44	3	92	3
136	1046	185	186	24	0	0	0	0	0	0	0	0
137	1048	187	133	122	56	2	179	2	37	2	86	2
138	1049	188	83	71	767	20	1624	20	380	20	481	19
139	1050	186	189	52	0	0	0	0	0	0	0	0
140	1058	190	82	7	31	1	109	1	22	1	81	1
141	1063	191	192	120	249	6	546	6	106	6	178	5
142	1064	193	191	107	425	13	1022	13	245	13	217	12
143	1065	194	195	13	73	2	158	2	41	2	0	0
144	1066	196	194	41	191	6	423	6	100	6	0	0
145	1067	197	65	100	319	8	787	8	127	8	415	7
146	1068	197	196	82	125	4	356	4	63	4	97	4
147	1069	196	191	57	68	2	213	2	42	2	161	2
148	1071	198	199	12	21	1	76	1	14	1	5	1
149	1072	200	201	46	0	0	0	0	0	0	0	0
150	1073	202	201	61	0	0	0	0	0	0	0	0
151	1075	203	200	37	112	1	332	1	66	1	0	0
152	1076	204	205	79	150	4	351	4	86	4	172	4
153	1077	206	204	115	359	8	832	8	169	8	194	8
154	1078	207	208	94	141	4	332	4	71	4	97	4
155	1079	209	208	36	172	4	425	4	92	4	248	4
156	1080	210	211	11	77	1	212	1	51	1	81	1
157	1081	212	213	247	53	1	130	1	21	1	0	0
158	1083	214	215	316	1094	27	2546	27	493	27	0	0
159	1084	216	217	21	166	5	528	5	105	5	323	4
160	1085	218	219	89	345	10	978	10	190	10	582	10
161	1086	220	221	85	67	2	172	2	33	2	86	2
162	1087	222	223	36	113	3	311	3	52	3	167	3
163	1088	223	224	36	145	4	334	4	57	4	22	4
164	1089	225	222	22	138	4	338	4	60	4	97	4
165	1090	226	227	85	117	3	261	3	56	3	92	3
166	1321	162	228	86	575	3	1254	3	211	3	510	2
167	1322	229	230	25	0	0	0	0	0	0	0	0
168	1323	229	231	27	0	0	0	0	0	0	0	0
169	1324	230	232	17	0	0	0	0	0	0	0	0
170	1325	232	233	13	0	0	0	0	0	0	0	0
171	1326	233	234	15	0	0	0	0	0	0	0	0
172	1329	231	230	20	0	0	0	0	0	0	0	0
173	1339	232	236	475	0	0	0	0	0	0	0	0
174	1383	237	238	45	0	0	0	0	0	0	0	0
175	1384	239	240	347	0	0	0	0	0	0	0	0
176	1385	240	238	82	0	0	0	0	0	0	0	0
177	1386	240	241	45	0	0	0	0	0	0	0	0
178	1387	241	242	71	36	1	109	1	17	1	81	1
179	1388	241	243	72	112	3	333	3	82	3	242	3
180	1389	244	245	267	598	4	1779	4	343	4	0	0
181	1391	245	246	89	32	1	108	1	22	1	0	0
182	1392	246	247	161	0	0	0	0	0	0	0	0
183	1393	247	248	17	54	1	120	1	30	1	0	0
184	1395	249	250	68	28	1	71	1	12	1	5	1
185	1396	250	251	57	186	6	534	6	139	6	259	6
186	1399	252	253	49	0	0	0	0	0	0	0	0
187	1400	253	254	82	113	3	308	3	64	3	92	3
188	1470	227	255	73	404	11	1250	11	191	11	506	10
189	1471	256	226	116	56	2	181	2	35	2	86	2
190	1473	257	258	62	76	2	238	2	52	2	86	2
191	1474	259	260	117	0	0	0	0	0	0	0	0
192	1477	261	262	59	103	3	296	3	77	3	167	3
193	1478	261	263	52	198	5	442	5	117	5	328	5
194	1479	264	265	101	251	8	784	8	155	8	264	7
195	1481	213	266	134	32	1	109	1	21	1	81	1
196	1482	267	268	203	183	5	448	5	75	5	253	5
197	1496	269	270	49	2004	1	3698	1	1098	1	425	1
198	1502	271	272	74	1868	1	3986	1	946	1	425	1
199	1603	273	103	63	135	3	334	3	58	3	242	3
200	1604	274	275	125	0	0	0	0	0	0	0	0
201	1605	276	277	76	87	2	188	2	48	2	161	2
202	1606	278	279	472	46	1	125	1	33	1	0	0
203	1607	280	281	262	0	0	0	0	0	0	0	0
204	1609	282	62	251	0	0	0	0	0	0	0	0
205	1734	283	284	141	27	1	67	1	17	1	5	1
206	1736	285	286	523	146	4	339	4	59	4	22	4
207	1737	286	287	107	42	1	103	1	17	1	5	1
208	2037	288	289	52	198	2	543	2	101	2	336	2
209	2038	289	290	12	41	1	97	1	24	1	81	1
210	2039	10	11	63	139	4	330	4	67	4	22	4
211	2040	291	292	122	490	11	1019	11	302	11	807	10
212	2063	293	294	61	0	0	0	0	0	0	0	0
213	2064	295	296	14	590	14	1782	14	382	14	526	5
214	2065	297	298	14	66	2	171	2	35	2	11	2
215	2088	299	280	566	171	1	437	1	72	1	81	1
216	2228	236	235	610	0	0	0	0	0	0	0	0
217	2230	233	300	29	0	0	0	0	0	0	0	0
218	2231	300	234	27	0	0	0	0	0	0	0	0
219	2232	173	167	616	0	0	0	0	0	0	0	0
220	2252	301	302	84	0	0	0	0	0	0	0	0
221	2253	302	303	54	0	0	0	0	0	0	0	0
222	2254	303	304	90	0	0	0	0	0	0	0	0
223	2255	302	305	171	480	11	1110	11	246	11	356	10
224	2283	306	307	21	0	0	0	0	0	0	0	0
225	2284	307	308	74	2261	8	5259	8	978	8	0	0
226	2285	309	310	144	467	11	1124	11	203	11	130	10
227	2286	310	311	62	741	23	2142	23	390	23	202	23
228	2287	155	312	66	0	0	0	0	0	0	0	0
229	2288	312	313	58	0	0	0	0	0	0	0	0
230	2289	313	314	17	0	0	0	0	0	0	0	0
231	2290	312	315	17	24	1	74	1	13	1	5	1
232	2291	314	316	35	266	7	559	7	153	7	38	7
233	2292	314	315	69	416	10	773	10	222	10	55	10
234	2293	315	317	51	900	24	2449	24	570	24	132	24
235	2295	158	318	114	0	0	0	0	0	0	0	0
236	2296	318	319	75	1962	5	5052	5	1338	5	1766	12
237	2321	313	320	167	341	11	950	11	222	11	211	11
238	2322	40	321	28	25	1	72	1	14	1	0	0
239	2324	322	282	11	0	0	0	0	0	0	0	0
240	2531	323	324	180	80	2	242	2	44	2	161	2
241	2532	325	326	162	0	0	0	0	0	0	0	0
242	2533	327	328	108	131	4	362	4	94	4	97	4
243	2534	329	330	165	340	8	915	8	182	8	275	9
244	2535	331	332	10	50	2	149	2	22	2	11	2
245	2543	333	299	118	77	1	209	1	54	1	0	0
246	2545	335	336	51	1119	21	2640	21	559	21	255	1
247	2681	179	337	108	811	21	1556	21	354	21	607	6
248	2682	303	338	179	597	13	1411	13	347	13	598	13
249	2989	339	340	13	0	0	0	0	0	0	0	0
250	2990	341	340	12	0	0	0	0	0	0	0	0
251	3115	342	176	141	77	1	227	1	36	1	5	1
252	3117	169	175	331	0	0	0	0	0	0	0	0
253	3366	330	331	255	401	11	1040	11	183	11	587	11
254	3367	343	323	17	0	0	0	0	0	0	0	0
255	3368	344	345	467	39	1	98	1	25	1	5	1
256	3415	346	347	141	315	8	721	8	188	8	345	8
257	3416	347	348	11	0	0	0	0	0	0	0	0
258	3417	348	349	33	20	1	79	1	12	1	5	1
259	3418	350	351	14	0	0	0	0	0	0	0	0
260	3419	351	352	67	309	7	665	7	148	7	490	7
261	3487	219	354	142	176	4	427	4	86	4	242	3
262	3488	354	355	46	0	0	0	0	0	0	0	0
263	3489	355	356	36	149	3	307	3	71	3	242	3
264	3590	358	359	155	0	0	0	0	0	0	0	0
265	3591	358	360	162	0	0	0	0	0	0	0	0
266	3593	360	359	39	0	0	0	0	0	0	0	0
267	3596	362	363	70	0	0	0	0	0	0	0	0
268	3604	361	364	107	0	0	0	0	0	0	0	0
269	3613	365	23	559	0	0	0	0	0	0	0	0
270	3642	366	367	821	217	7	584	7	126	7	183	6
271	3649	283	341	119	0	0	0	0	0	0	0	0
272	3651	368	369	623	65	2	201	2	49	2	86	2
273	3652	370	371	179	143	3	302	3	74	3	92	3
274	3653	372	368	164	27	1	73	1	11	1	5	1
275	3654	343	325	48	0	0	0	0	0	0	0	0
276	3655	373	344	131	155	5	417	5	74	5	103	5
277	3657	375	376	913	0	0	0	0	0	0	0	0
278	3658	377	378	663	99	3	331	3	55	3	242	3
279	3813	139	290	143	186	4	365	4	95	4	172	4
280	3814	140	379	65	21	1	76	1	14	1	5	1
281	3815	35	380	89	704	19	1465	19	288	19	521	4
282	3816	381	382	57	69	1	216	1	55	1	81	1
283	3841	383	384	138	104	3	282	3	48	3	161	2
284	4038	328	385	515	444	8	938	8	276	8	495	8
285	4039	367	386	144	62	2	168	2	42	2	81	1
286	4040	387	328	601	37	1	106	1	19	1	81	1
287	4077	388	389	15	0	0	0	0	0	0	0	0
288	4078	389	390	65	64	2	179	2	29	2	86	2
289	4079	391	390	72	171	5	475	5	102	5	253	5
290	4080	390	392	42	0	0	0	0	0	0	0	0
291	4081	393	390	72	449	8	1006	8	237	8	264	7
292	4082	394	388	43	416	10	773	10	214	10	275	9
293	4083	395	202	68	0	0	0	0	0	0	0	0
294	4084	396	397	136	467	13	1083	13	193	13	517	12
295	4085	398	388	21	39	1	98	1	25	1	81	1
296	4086	204	399	44	184	6	449	6	81	6	183	6
297	4087	400	401	18	0	0	0	0	0	0	0	0
298	4088	401	402	18	0	0	0	0	0	0	0	0
299	4089	402	403	31	54	1	122	1	28	1	81	1
300	4090	404	405	127	371	11	1019	11	174	11	431	10
301	4091	406	407	96	315	7	612	7	144	7	264	7
302	4092	12	408	76	222	6	594	6	94	6	259	6
303	4093	12	406	79	165	4	361	4	69	4	92	3
304	4094	12	409	78	179	5	409	5	67	5	178	5
305	4095	11	410	58	159	4	294	4	83	4	97	4
306	4096	406	32	77	124	4	384	4	87	4	22	4
307	4097	406	411	122	445	12	961	12	201	12	141	12
308	4098	178	30	148	255	6	593	6	104	6	178	5
309	4099	412	413	212	24	1	74	1	13	1	0	0
310	4100	414	212	21	0	0	0	0	0	0	0	0
311	4102	415	414	254	78	2	195	2	42	2	81	1
312	4103	416	412	235	294	4	741	4	172	4	242	3
313	4192	417	418	310	125	4	286	4	82	4	97	4
314	4193	418	419	130	0	0	0	0	0	0	0	0
315	4194	419	420	330	258	5	750	5	148	5	103	5
316	4195	421	3	200	1099	13	3496	13	553	13	844	8
317	4196	421	8	101	238	5	672	5	119	5	409	6
318	4197	8	140	9	0	0	0	0	0	0	0	0
319	4198	417	139	49	190	5	480	5	87	5	178	5
320	4200	422	24	178	240	6	742	6	115	6	409	6
321	4357	378	423	596	178	3	346	3	88	3	167	3
322	4358	25	424	408	107	2	236	2	65	2	161	2
323	4359	425	39	23	121	4	312	4	60	4	22	4
324	4360	105	426	77	34	1	111	1	17	1	5	1
325	4362	322	96	31	0	0	0	0	0	0	0	0
326	4363	96	427	100	0	0	0	0	0	0	0	0
327	5046	385	428	398	22	1	73	1	16	1	5	1
328	5586	429	329	47	0	0	0	0	0	0	0	0
329	5587	330	367	262	444	11	966	11	239	11	361	11
330	5588	367	430	60	28	1	66	1	17	1	5	1
331	5592	372	373	127	71	2	205	2	47	2	86	2
332	5593	372	431	124	353	11	1037	11	225	11	512	11
333	5594	374	432	160	36	1	110	1	16	1	81	1
334	5595	433	377	948	178	6	497	6	133	6	22	4
335	5596	433	434	108	144	4	437	4	108	4	248	4
336	5662	434	435	213	0	0	0	0	0	0	0	0
337	5663	340	435	586	0	0	0	0	0	0	0	0
338	5664	435	436	708	192	6	587	6	88	6	183	6
339	5686	339	377	805	27	1	67	1	17	1	5	1
340	5689	370	327	32	39	1	98	1	25	1	5	1
341	5690	429	370	47	0	0	0	0	0	0	0	0
342	5691	326	429	428	1496	15	3043	15	884	15	194	8
343	5748	437	438	48	0	0	0	0	0	0	0	0
344	5749	326	285	178	0	0	0	0	0	0	0	0
345	5750	373	437	104	124	3	301	3	60	3	167	3
346	5751	344	439	144	150	4	415	4	81	4	248	4
347	5752	286	433	109	0	0	0	0	0	0	0	0
348	6107	362	49	177	54	1	120	1	30	1	81	1
349	6108	440	182	214	198	4	437	4	88	4	0	0
350	6109	181	182	85	0	0	0	0	0	0	0	0
351	6113	310	249	29	0	0	0	0	0	0	0	0
352	6114	441	442	17	0	0	0	0	0	0	0	0
353	6115	443	444	211	31	1	107	1	24	1	81	1
354	6221	446	447	18	0	0	0	0	0	0	0	0
355	6222	448	449	41	0	0	0	0	0	0	0	0
356	6224	447	448	43	0	0	0	0	0	0	0	0
357	6330	450	404	49	19	1	76	1	16	1	5	1
358	6332	450	451	64	530	9	1385	9	244	9	500	9
359	6333	179	452	73	568	17	1840	17	295	17	620	17
360	6335	453	454	15	0	0	0	0	0	0	0	0
361	6440	455	456	11	0	0	0	0	0	0	0	0
362	6441	457	458	12	0	0	0	0	0	0	0	0
363	6897	418	376	53	0	0	0	0	0	0	0	0
364	6898	459	460	58	170	3	498	3	123	3	166	3
365	6899	6	461	110	0	0	0	0	0	0	0	0
366	6900	32	462	168	329	10	953	10	214	10	350	9
367	6908	463	358	310	0	0	0	0	0	0	0	0
368	6909	101	90	69	0	0	0	0	0	0	0	0
369	6911	464	465	58	41	1	130	1	33	1	0	0
370	6913	5	382	222	84	2	241	2	41	2	86	2
371	6916	101	466	44	242	2	668	2	110	2	0	0
372	6917	467	210	22	66	2	170	2	36	2	86	2
373	6918	414	468	20	0	0	0	0	0	0	0	0
374	6983	383	444	371	753	20	1983	20	494	20	787	20
375	6984	469	470	324	0	0	0	0	0	0	0	0
376	7066	179	472	87	0	0	0	0	0	0	0	0
377	7561	436	473	300	39	1	107	1	16	1	81	1
378	7721	476	474	36	74	2	198	2	43	2	86	2
379	7923	477	476	154	307	10	958	10	240	10	426	9
380	8623	478	270	72	0	0	0	0	0	0	0	0
381	8624	479	480	32	21	1	80	1	10	1	5	1
382	8625	481	482	34	0	0	0	0	0	0	0	0
383	8652	484	485	41	0	0	0	0	0	0	0	0
384	8653	485	486	34	56	2	135	2	30	2	11	2
385	8654	486	487	58	192	5	485	5	80	5	178	5
386	8655	488	484	90	55	2	190	2	27	2	86	2
387	8656	485	489	45	64	2	171	2	37	2	86	2
388	8657	486	490	120	552	13	1185	13	252	13	437	11
389	8659	268	491	32	36	1	103	1	23	1	81	1
