ProblemType:	MC-CARP
NumberNodes:	755
NumberEdges:	866
DepotNodeNumber:	433
NumberOfFractions:	6
NumberOfIntervalsForFraction	General	1	14
NumberOfIntervalsForFraction	Organic	1	14
NumberOfIntervalsForFraction	Plastic	1	14
NumberOfIntervalsForFraction	Glass	1	14
NumberOfIntervalsForFraction	Metal	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
	Demand_3	Bins_3
	Demand_4	Bins_4
	Demand_5	Bins_5
START
0	96	0	1	138	57	1	14	1	17	1	1	1	5	1	0	0
1	97	2	3	50	114	1	27	1	33	1	3	1	11	1	102	1
2	98	4	5	119	351	3	67	3	100	3	12	3	32	3	0	0
3	99	6	7	85	63	1	14	1	11	1	1	1	5	1	102	1
4	100	8	4	142	0	0	0	0	0	0	0	0	0	0	0	0
5	103	1	7	35	0	0	0	0	0	0	0	0	0	0	0	0
6	104	3	6	71	0	0	0	0	0	0	0	0	0	0	0	0
7	106	9	8	359	0	0	0	0	0	0	0	0	0	0	0	0
8	161	10	11	90	0	0	0	0	0	0	0	0	0	0	0	0
9	162	11	12	16	59	1	12	1	17	1	1	1	5	1	102	1
10	163	13	14	79	0	0	0	0	0	0	0	0	0	0	0	0
11	164	15	13	29	57	1	14	1	17	1	1	1	5	1	102	1
12	165	16	14	8	0	0	0	0	0	0	0	0	0	0	0	0
13	166	14	17	89	65	1	10	1	13	1	1	1	5	1	0	0
14	167	10	16	78	287	3	53	3	64	3	9	3	29	3	306	3
15	287	18	19	43	138	1	38	1	44	1	4	1	14	1	0	0
16	288	20	21	360	293	3	73	3	65	3	10	3	27	3	0	0
17	289	22	20	151	117	1	24	1	34	1	3	1	10	1	0	0
18	290	18	23	145	262	3	73	3	94	3	10	3	29	3	0	0
19	291	21	18	151	433	4	111	4	144	4	17	4	43	4	0	0
20	303	24	25	97	413	4	83	4	99	4	13	4	38	4	280	4
21	307	26	27	69	0	0	0	0	0	0	0	0	0	0	0	0
22	308	28	26	97	197	2	43	2	41	2	6	2	20	2	0	0
23	309	21	27	253	579	5	109	5	136	5	19	5	51	5	0	0
24	310	29	26	111	519	4	105	4	105	4	16	4	55	4	0	0
25	627	30	31	125	483	2	113	2	149	2	18	2	53	2	0	0
26	629	32	33	750	0	0	0	0	0	0	0	0	0	0	0	0
27	630	32	31	153	0	0	0	0	0	0	0	0	0	0	0	0
28	659	34	35	78	120	1	19	1	34	1	3	1	12	1	0	0
29	660	36	34	41	126	1	25	1	24	1	3	1	10	1	0	0
30	661	37	38	267	232	3	44	3	68	3	8	3	23	3	0	0
31	740	39	40	50	1155	6	258	6	348	6	43	6	109	6	671	4
32	741	40	41	35	0	0	0	0	0	0	0	0	0	0	0	0
33	814	42	43	67	58	1	13	1	17	1	1	1	5	1	102	1
34	815	44	45	61	119	1	24	1	30	1	3	1	12	1	0	0
35	816	46	47	27	131	1	26	1	31	1	3	1	13	1	102	1
36	817	48	49	84	128	1	27	1	35	1	3	1	11	1	102	1
37	818	50	51	203	61	1	10	1	17	1	1	1	5	1	102	1
38	819	43	44	197	124	1	28	1	23	1	3	1	10	1	102	1
39	820	47	49	33	0	0	0	0	0	0	0	0	0	0	0	0
40	821	43	47	84	0	0	0	0	0	0	0	0	0	0	0	0
41	822	52	53	249	307	4	60	4	76	4	10	4	32	4	408	4
42	823	49	52	88	300	2	70	2	64	2	10	2	32	2	161	2
43	824	51	44	8	0	0	0	0	0	0	0	0	0	0	0	0
44	896	54	55	89	399	3	105	3	127	3	14	3	45	3	306	3
45	1036	56	57	4	0	0	0	0	0	0	0	0	0	0	0	0
46	1038	58	59	82	0	0	0	0	0	0	0	0	0	0	0	0
47	1044	59	60	27	1037	4	219	4	243	4	36	4	97	4	102	1
48	1045	61	62	122	0	0	0	0	0	0	0	0	0	0	0	0
49	1046	63	56	65	128	1	23	1	37	1	3	1	13	1	102	1
50	1047	63	64	40	0	0	0	0	0	0	0	0	0	0	0	0
51	1048	61	56	42	0	0	0	0	0	0	0	0	0	0	0	0
52	1052	62	66	182	0	0	0	0	0	0	0	0	0	0	0	0
53	1061	67	68	198	248	2	41	2	56	2	8	2	21	2	0	0
54	1066	69	66	319	0	0	0	0	0	0	0	0	0	0	0	0
55	1071	69	65	245	0	0	0	0	0	0	0	0	0	0	0	0
56	1078	69	68	480	0	0	0	0	0	0	0	0	0	0	0	0
57	1080	70	71	144	0	0	0	0	0	0	0	0	0	0	0	0
58	1082	70	58	42	0	0	0	0	0	0	0	0	0	0	0	0
59	1261	72	73	43	77	1	15	1	20	1	1	1	6	1	59	1
60	1262	74	75	36	161	1	24	1	34	1	4	1	15	1	102	1
61	1263	76	77	35	146	1	38	1	34	1	4	1	16	1	59	1
62	1264	78	79	593	273	1	48	1	53	1	8	1	26	1	102	1
63	1265	80	81	83	117	2	19	2	36	2	3	2	12	2	0	0
64	1266	82	83	186	77	1	19	1	15	1	1	1	7	1	0	0
65	1267	84	85	58	128	1	21	1	24	1	3	1	12	1	102	1
66	1268	86	75	21	0	0	0	0	0	0	0	0	0	0	0	0
67	1270	75	76	78	118	1	32	1	39	1	3	1	12	1	102	1
68	1271	85	87	181	0	0	0	0	0	0	0	0	0	0	0	0
69	1272	79	85	65	0	0	0	0	0	0	0	0	0	0	0	0
70	1273	83	88	217	64	1	11	1	13	1	1	1	5	1	0	0
71	1274	81	83	148	0	0	0	0	0	0	0	0	0	0	0	0
72	1275	88	79	266	0	0	0	0	0	0	0	0	0	0	0	0
73	1276	76	81	119	191	2	33	2	35	2	5	2	18	2	59	1
74	1285	89	90	289	121	1	33	1	36	1	3	1	11	1	102	1
75	1292	89	73	178	0	0	0	0	0	0	0	0	0	0	0	0
76	1491	91	92	318	785	4	136	4	162	4	25	4	82	4	0	0
77	1492	93	92	74	65	1	10	1	13	1	1	1	5	1	102	1
78	1493	94	95	59	624	4	120	4	139	4	20	4	67	4	0	0
79	1494	95	96	95	0	0	0	0	0	0	0	0	0	0	0	0
80	1496	97	92	78	0	0	0	0	0	0	0	0	0	0	0	0
81	1497	92	98	38	0	0	0	0	0	0	0	0	0	0	0	0
82	1498	96	97	107	0	0	0	0	0	0	0	0	0	0	0	0
83	1501	99	96	121	829	6	210	6	185	6	29	6	91	6	0	0
84	1502	97	100	126	590	5	137	5	170	5	21	5	68	5	0	0
85	1516	101	102	42	62	1	13	1	13	1	1	1	5	1	0	0
86	1517	103	104	35	116	1	26	1	31	1	3	1	12	1	102	1
87	1518	105	106	37	120	1	22	1	33	1	3	1	10	1	0	0
88	1519	102	107	29	134	1	28	1	27	1	3	1	12	1	0	0
89	1520	108	109	60	373	3	74	3	111	3	13	3	41	3	102	1
90	1521	110	111	133	77	1	16	1	18	1	1	1	7	1	0	0
91	1522	112	113	42	0	0	0	0	0	0	0	0	0	0	0	0
92	1523	112	114	50	0	0	0	0	0	0	0	0	0	0	0	0
93	1524	105	109	256	119	1	25	1	30	1	3	1	11	1	0	0
94	1525	115	116	11	0	0	0	0	0	0	0	0	0	0	0	0
95	1526	102	112	71	0	0	0	0	0	0	0	0	0	0	0	0
96	1527	114	110	62	233	2	59	2	81	2	8	2	27	2	204	2
97	1528	110	105	165	342	2	102	2	114	2	13	2	41	2	161	2
98	1529	109	117	372	0	0	0	0	0	0	0	0	0	0	0	0
99	1530	118	102	23	0	0	0	0	0	0	0	0	0	0	0	0
100	1531	116	119	304	77	1	14	1	20	1	1	1	7	1	59	1
101	1532	120	117	73	0	0	0	0	0	0	0	0	0	0	0	0
102	1533	103	118	22	0	0	0	0	0	0	0	0	0	0	0	0
103	1534	115	103	42	0	0	0	0	0	0	0	0	0	0	0	0
104	1535	120	121	47	0	0	0	0	0	0	0	0	0	0	0	0
105	1537	122	120	75	0	0	0	0	0	0	0	0	0	0	0	0
106	1538	61	123	31	0	0	0	0	0	0	0	0	0	0	0	0
107	1539	123	115	21	0	0	0	0	0	0	0	0	0	0	0	0
108	1540	57	123	29	126	1	24	1	24	1	3	1	11	1	102	1
109	1664	124	125	309	647	4	138	4	144	4	23	4	68	4	0	0
110	1680	126	127	220	109	1	30	1	35	1	3	1	11	1	0	0
111	1681	128	129	136	0	0	0	0	0	0	0	0	0	0	0	0
112	1682	130	131	11	0	0	0	0	0	0	0	0	0	0	0	0
113	1683	132	133	73	878	8	164	8	182	8	29	8	91	8	365	4
114	1684	134	130	69	0	0	0	0	0	0	0	0	0	0	0	0
115	1685	134	126	47	0	0	0	0	0	0	0	0	0	0	0	0
116	1686	135	136	20	332	3	68	3	114	3	12	3	36	3	0	0
117	1687	137	135	15	628	6	153	6	125	6	22	6	58	6	374	3
118	1688	131	128	69	0	0	0	0	0	0	0	0	0	0	0	0
119	1689	131	138	57	287	4	64	4	84	4	10	4	31	4	238	4
120	1690	139	132	10	729	6	128	6	147	6	24	6	77	6	357	2
121	1691	129	140	137	0	0	0	0	0	0	0	0	0	0	0	0
122	1692	140	141	30	0	0	0	0	0	0	0	0	0	0	0	0
123	1694	137	138	30	402	5	89	5	131	5	15	5	43	5	340	5
