NodeNumber,NodeId,x,y,latitude,longitude
0,105,594556,6232573,56.22863700136037,10.525187280628069
1,106,594643,6232680,56.229580710724925,10.52662824889637
2,107,594827,6232632,56.229112956065656,10.529577869329048
3,108,594792,6232620,56.229012155469256,10.529009246127181
4,109,595060,6232542,56.22825812310123,10.533302399673975
5,110,595145,6232606,56.22881593750258,10.534695862879936
6,111,594727,6232648,56.2292765841211,10.527971217474995
7,112,594665,6232706,56.229809849542896,10.526992265082775
8,113,595201,6232543,56.22823890574212,10.535576145706203
9,117,595484,6232354,56.226484704439464,10.540070927850605
10,334,592373,6230772,56.21289011699654,10.48936153060216
11,335,592458,6230819,56.21329574707799,10.490747876172405
12,887,594283,6229042,56.19697762564238,10.51953036300539
13,888,594305,6228984,56.19645234301608,10.519864188494754
14,889,594451,6228870,56.195399520536085,10.522175705828612
15,890,594475,6228919,56.19583485300729,10.52257977134889
16,891,594223,6229034,56.19691764850332,10.518560905199877
17,892,594224,6229008,56.19668393168339,10.518567788354632
18,893,594202,6229084,56.197370877889554,10.518240329851533
19,894,594191,6229005,56.19666351512211,10.518035087702431
20,895,594489,6228687,56.19374837124924,10.522722753214127
21,896,594455,6228863,56.195335856847755,10.522237654234134
22,897,594110,6229037,56.19696693675446,10.516741504807174
23,898,593892,6228976,56.196462093923834,10.513207877938127
24,1342,594483,6232926,56.23182195090026,10.524136149690396
25,1343,594448,6232934,56.23190075401276,10.523574630636523
26,1344,594468,6233009,56.23257038877428,10.523923875131697
27,1345,594503,6233002,56.23250056545676,10.524485759963984
28,1348,594430,6233117,56.23354792923103,10.523349617904866
29,1349,594493,6233125,56.23360726726336,10.524368385541823
30,1354,594438,6232916,56.23174107405118,10.523406964520438
31,1609,595414,6228903,56.195503954359836,10.53770103748704
32,1610,595378,6228899,56.19547523956836,10.537119656680785
33,1612,595269,6229142,56.197679543138435,10.535450908504004
34,1613,595321,6229137,56.1976242304552,10.536286857992199
35,1614,595359,6228748,56.194122848969,10.53675934845677
36,1615,595247,6228791,56.194531461515815,10.534970564929012
37,1618,595345,6228688,56.193586766089766,10.536512280084422
38,1621,595092,6229422,56.2002297218661,10.532699648565913
39,1625,595025,6229407,56.200108375464964,10.531614803183762
40,1626,594985,6229421,56.20024209631083,10.530975351593382
41,1627,594962,6229367,56.19976168571942,10.530585466950924
42,1766,592045,6230984,56.214857765738984,10.484148655179446
43,1767,591990,6230884,56.2139702381898,10.483227474752885
44,1768,592067,6231174,56.21656001635852,10.484569217635068
45,1769,592011,6231297,56.21767558553675,10.483709247491609
46,1770,592075,6231096,56.21585790299674,10.484671084209728
47,1771,592077,6231106,56.21594733213682,10.484706793436779
48,1772,591932,6231132,56.2162088872442,10.482378620109426
49,1773,591861,6231144,56.21633037725437,10.481238352920686
50,1774,592057,6231029,56.21525961726583,10.484357692904283
51,1776,591976,6231119,56.216083624255376,10.483083331194694
52,1777,591955,6231122,56.21611462735944,10.48274588114859
53,1778,591991,6231117,56.216062761707015,10.483324416156842
54,1779,592020,6231114,56.21603021018338,10.483790813731021
55,1780,591940,6231127,56.21616243363949,10.482505835674356
56,1781,592020,6231432,56.21888636258772,10.483901174425764
57,1782,592033,6231458,56.21911737021453,10.484119756609037
58,1783,591986,6230921,56.21430333121829,10.483175837205577
59,1784,591853,6231073,56.21569422609817,10.48108480998329
60,2129,596275,6229767,56.20309057501627,10.551884631019233
61,2122,596245,6229609,56.201677586509895,10.551343956732632
62,2359,594525,6232774,56.2304484292129,10.52475916082544
63,2360,594517,6232848,56.231114644386174,10.524656566960862
64,2361,594549,6232800,56.23067717594582,10.52515542307724
65,2362,594565,6232836,56.230997326223765,10.525426263587862
66,2364,594507,6232852,56.23115255720612,10.524496747998091
67,2365,594489,6232861,56.231236966330485,10.524209715067022
68,2398,592682,6230492,56.21031520349466,10.494243900887541
69,2399,592481,6230489,56.21032735367352,10.49100351793647
70,2401,595392,6228652,56.19325402393279,10.537256459848557
71,2145,595385,6228636,56.19311172300157,10.537137952693438
72,2404,595388,6228731,56.193964357638826,10.537220402213212
73,1617,595357,6228662,56.19335084663993,10.536696249068335
74,2841,591859,6230878,56.21394165089655,10.481113976353466
75,2842,591840,6230837,56.21357707092847,10.480793542259516
76,2843,591940,6230817,56.21337813115302,10.482398363283703
77,2844,591926,6230844,56.21362333926783,10.4821820771932
78,2848,591986,6230687,56.21220163205203,10.48309468015377
79,2849,591942,6230757,56.212838847386216,10.482409798839086
80,2850,592032,6230638,56.211752640292765,10.483819058458993
81,2851,592004,6230666,56.21200953890137,10.483377501142131
82,2852,591936,6230799,56.213217234619265,10.482327653981637
83,2853,591936,6230785,56.21309149188605,10.482322801100807
84,2854,591883,6231001,56.21504175792266,10.48154341622051
85,2855,592000,6230608,56.21148937802068,10.483292916655794
86,2857,591943,6230885,56.213988301942265,10.482470289375753
87,2845,592137,6230595,56.21134611673009,10.485496381261386
88,2858,591692,6230715,56.21250984715676,10.478365965569397
89,2859,591689,6230777,56.2130672868092,10.478339047302752
90,2860,591823,6230811,56.2133468286861,10.480510542262085
91,2861,591801,6230750,56.21280319305742,10.480134844616309
92,2862,591672,6230823,56.2134837169887,10.478080951755382
93,2863,591833,6230583,56.21129708720293,10.480592776915127
94,2864,591877,6230722,56.212537042469066,10.481350054411664
95,2866,591819,6230526,56.210787834927046,10.480347414184088
96,2867,591887,6230749,56.21277761593136,10.481520579355113
97,2868,591616,6230834,56.21359329819692,10.477182169456388
98,2869,592086,6230420,56.20978420319377,10.484613685397878
99,2870,591903,6230801,56.21324157124696,10.48179647305029
100,2871,592038,6230776,56.21299094344287,10.48396364525332
101,2872,592057,6230693,56.21224179465582,10.48424106606347
102,3030,592331,6231065,56.21552987430692,10.488786615055366
103,3031,592372,6231012,56.21504589360914,10.489429004458383
104,3032,592346,6231189,56.216640681289945,10.489071572100968
105,3033,592359,6231172,56.21648547137769,10.489275194999486
106,3034,592345,6231129,56.21610197983677,10.48903455846698
107,3035,592266,6231042,56.21533590401135,10.487730921956318
108,3036,592309,6231063,56.21551617891395,10.488431315946942
109,3037,592263,6231055,56.21545324641325,10.487687090157124
110,3038,592371,6231211,56.2168334242639,10.489482205232592
111,3058,592242,6230384,56.20943066034967,10.487115250925132
112,3064,591739,6229910,56.205270567223046,10.478845102991787
113,3062,591690,6229836,56.2046153644685,10.47802994382108
114,3066,591974,6230177,56.20762332153528,10.482724456597113
115,3509,593845,6228835,56.19520496264576,10.51240086615409
116,3510,593884,6228827,56.195125424125045,10.513026312430362
117,3514,593892,6228946,56.19619264827107,10.513197269074961
118,3516,593897,6228885,56.195643789645416,10.513256247249798
119,3517,593955,6228889,56.195668277095784,10.51419203031542
120,3530,593674,6228929,56.19608289108017,10.509679281455705
121,3529,593614,6228934,56.19613959652046,10.508714443754725
122,3534,593827,6228943,56.19617851403501,10.512149056970463
123,3532,593593,6228934,56.19614372395105,10.508376132982796
124,3537,593828,6228983,56.19653757805943,10.512179302533822
125,3665,592234,6231129,56.21612350617416,10.487245398111611
126,3673,592188,6231141,56.21624019864541,10.486508115369784
127,3667,592283,6230989,56.21485658312811,10.48798648875427
128,3668,592264,6231008,56.21503091739275,10.487686856339156
129,3669,592081,6230653,56.21187788746338,10.484613986925016
130,3670,592143,6230617,56.21154255072297,10.485600723035457
131,3671,592117,6230784,56.213047512777976,10.485239688453593
132,3672,592213,6230802,56.21319059156574,10.486793206232191
133,3679,592154,6230655,56.21188172235698,10.485791208435124
134,3680,592160,6230675,56.21206019284686,10.485894858305576
135,3681,592149,6230638,56.21173000300388,10.485704718486742
136,3682,592251,6230915,56.21419814864636,10.487444970431898
137,3683,592118,6230533,56.21079293414807,10.485168635172329
