ProblemType:	MC-CARP
NumberNodes:	415
NumberEdges:	565
DepotNodeNumber:	206
NumberOfFractions:	2
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
START
0	0	0	1	118	0	0	0	0
1	5	2	3	15	0	0	0	0
2	6	3	4	97	15476	28	0	0
3	7	5	6	89	0	0	0	0
4	11	7	8	54	0	0	0	0
5	12	9	10	204	3060	7	2040	4
6	13	9	11	10	0	0	0	0
7	14	11	8	10	0	0	0	0
8	25	12	13	55	19235	30	3570	7
9	26	14	12	50	0	0	0	0
10	27	15	16	174	10341	9	2550	5
11	28	17	15	99	40700	26	2040	4
12	29	15	18	35	4350	2	1020	2
13	30	19	20	119	6256	15	2754	6
14	31	21	19	55	0	0	0	0
15	32	19	22	141	0	0	0	0
16	33	6	23	39	11724	29	0	0
17	36	23	11	17	0	0	0	0
18	38	24	25	215	11772	44	1377	15
19	39	25	26	484	17845	125	2052	43
20	41	27	28	3	1700	1	0	0
21	42	28	29	162	0	0	0	0
22	49	30	31	54	0	0	0	0
23	50	31	32	17	10200	5	0	0
24	54	33	34	86	0	0	0	0
25	59	35	36	107	7920	13	1020	2
26	60	34	37	63	0	0	0	0
27	62	37	38	23	0	0	0	0
28	63	39	40	79	0	0	0	0
29	68	38	41	84	16813	20	1122	4
30	71	42	43	69	0	0	0	0
31	72	43	39	6	0	0	0	0
32	73	41	42	22	9095	8	1020	2
33	75	40	44	213	9458	20	2040	4
34	76	36	33	45	0	0	0	0
35	94	45	46	105	0	0	0	0
36	95	47	48	6	0	0	0	0
37	121	49	50	105	0	0	0	0
38	123	51	52	122	0	0	0	0
39	124	53	52	107	26118	21	816	4
40	125	54	55	111	1852	11	153	3
41	126	55	56	91	4818	8	561	2
42	127	57	55	128	3638	13	51	1
43	128	55	58	74	2273	10	204	4
44	129	58	59	85	1036	8	102	2
45	130	60	61	115	0	0	0	0
46	131	62	60	72	1785	7	4202	9
47	132	63	64	182	6073	37	2193	16
48	133	63	65	22	0	0	0	0
49	134	66	67	26	0	0	0	0
50	135	68	69	40	0	0	0	0
51	136	70	66	97	2128	12	153	3
52	137	67	68	102	1873	12	204	4
53	138	71	72	228	11579	65	2958	22
54	139	73	74	197	9208	24	4080	4
55	188	77	78	17	0	0	0	0
56	189	79	75	77	9235	32	2754	6
57	190	80	81	125	8445	16	3573	10
58	191	80	77	21	0	0	0	0
59	192	75	77	60	7346	24	2040	4
60	193	81	82	70	16918	10	1020	2
61	194	83	84	175	24084	53	4947	22
62	195	85	86	37	437	3	51	1
63	196	87	88	176	7652	43	765	15
64	197	88	72	157	11869	42	1632	14
65	198	89	90	69	2040	10	255	5
66	199	91	92	219	23994	27	1020	2
67	200	93	94	10	0	0	0	0
68	201	94	92	170	9598	11	3919	11
69	203	95	96	84	15155	23	1530	3
70	204	97	98	96	3051	24	306	6
71	205	99	100	76	17060	13	1020	2
72	206	98	99	26	0	0	0	0
73	209	101	102	31	0	0	0	0
74	211	103	104	56	16600	20	2040	4
75	212	105	103	56	0	0	0	0
76	213	104	106	48	765	3	2040	4
77	215	107	108	188	7402	44	867	17
78	216	109	108	13	0	0	0	0
79	217	110	111	112	3225	24	306	6
80	218	112	113	207	19806	31	3060	6
81	219	113	114	98	13090	10	1020	2
82	220	112	115	79	0	0	0	0
83	221	116	117	76	13260	11	1020	2
84	222	118	119	238	28567	51	1581	13
85	223	120	121	112	0	0	0	0
86	224	122	123	133	29931	35	3514	11
87	225	124	30	356	25443	128	1150	42
88	226	125	126	22	1020	1	0	0
89	227	126	127	162	13511	12	4284	5
90	230	128	129	180	4250	10	3774	8
91	231	130	131	23	466	4	51	1
92	232	132	130	105	2524	18	255	5
93	233	133	134	213	20695	96	3243	28
94	234	135	136	79	4908	32	539	11
95	235	137	138	46	2668	16	306	6
96	236	139	140	213	11533	37	1275	13
97	237	141	142	273	25752	87	3999	19
98	238	143	36	183	20193	31	1836	6
99	239	144	145	86	9350	8	1530	3
100	240	146	144	66	16513	12	510	1
101	241	147	148	16	0	0	0	0
102	242	148	61	102	765	3	1020	2
103	244	149	150	142	30779	21	6120	6
104	245	151	152	131	12597	23	1071	9
105	246	153	154	129	8580	22	1173	5
106	247	26	155	19	466	4	51	1
107	248	156	24	57	510	2	51	1
108	249	157	24	108	1020	4	4080	4
109	250	158	159	120	5991	23	845	8
110	251	160	161	105	32640	27	3060	6
111	252	33	162	27	0	0	0	0
112	253	82	162	129	17517	24	2550	5
113	254	163	160	117	14288	9	1428	3
114	255	161	79	28	0	0	0	0
115	278	164	163	92	0	0	0	0
116	310	165	166	120	18175	37	2397	11
117	311	167	168	109	2320	16	255	5
118	312	169	170	122	3552	14	357	4
