NodeNumber,NodeId,x,y,latitude,longitude
0,0,719798,6175115,55.67200237635065,12.49547119166155
1,2,719790,6175155,55.67236474362522,12.495376253249423
2,8,719909,6176184,55.68153965484565,12.498089218597146
3,6,719910,6176199,55.68167373193368,12.498117113866607
4,9,719914,6176295,55.682532911837725,12.49825755063827
5,10,720074,6176468,55.68401200528911,12.500936172401346
6,11,720156,6176503,55.684288738526085,12.502265981437276
7,15,720248,6176485,55.684085585730365,12.503712008818686
8,16,720215,6176528,55.68448620178539,12.503222659732058
9,17,720207,6176537,55.68457054708045,12.503102884962843
10,18,720016,6176581,55.685051742717576,12.500106062278737
11,19,720206,6176529,55.684499251688536,12.503080588792807
12,22,723499,6176205,55.68008919961488,12.555090102337275
13,21,723581,6176367,55.681504290737806,12.55652361036503
14,25,722368,6174998,55.669783603393,12.536160637542697
15,26,722262,6174936,55.66927606814131,12.534428410262722
16,27,722051,6174774,55.66791966751211,12.530949231264243
17,28,722077,6174794,55.66808715247949,12.531377963023319
18,35,720628,6175966,55.6792584120781,12.509327049813358
19,36,720644,6176018,55.67971750858911,12.509622819751026
20,37,720622,6175917,55.67882167823255,12.509192423048848
21,38,720528,6175077,55.67133075890941,12.507025591264219
22,39,720639,6175156,55.671988879667495,12.508850580819095
23,40,720490,6175168,55.672164148004,12.506495629316168
24,41,720534,6175042,55.67101413481562,12.507092696654313
25,42,720627,6175183,55.67223648074412,12.508681840842433
26,43,720640,6175295,55.67323505664913,12.508978156302918
27,44,720682,6175184,55.67222046922924,12.509555482352317
28,64,720486,6175179,55.67226461789427,12.506440983764538
29,46,720191,6176520,55.68442533598839,12.502835242563055
30,52,720996,6177133,55.689557335029825,12.516108194947371
31,53,720795,6177056,55.688958209682156,12.512854984850465
32,54,720410,6176807,55.68689996510722,12.50654241090191
33,56,720316,6176770,55.686610787659276,12.505020369622953
34,57,720316,6176767,55.68658388190068,12.505017960124023
35,58,720305,6176640,55.685449861972636,12.504741334498021
36,66,722696,6175906,55.67777655077245,12.542101973449029
37,67,722711,6175983,55.678460227745724,12.542402527506836
38,68,720158,6176283,55.68231473584128,12.502121197652862
39,69,720135,6176332,55.68276462448626,12.501795408773745
40,70,720128,6176348,55.682911295463725,12.50169712624574
41,73,722125,6177845,55.695427557157345,12.534609424274048
42,74,722191,6177982,55.69662600477881,12.535768455415317
43,75,721925,6177299,55.69062233162199,12.530991758095963
44,76,721861,6177272,55.69040943724864,12.529953795591563
45,77,721412,6176165,55.68068637036099,12.521931601100563
46,78,721439,6176248,55.6814184401825,12.522427150447884
47,81,722100,6177790,55.69494574050515,12.534167899957684
48,82,721812,6177163,55.68945427646684,12.529087674834148
49,83,721384,6176016,55.67936283706474,12.521366955598426
50,84,721404,6176121,55.68029540628269,12.521769117153276
51,85,721462,6176307,55.68193708963644,12.522839853944694
52,86,722033,6177638,55.69361320896016,12.532980944322933
53,87,721470,6176329,55.68213074674261,12.522984598771508
54,88,721533,6176499,55.683626642318025,12.524121891271257
55,89,721562,6176573,55.68427707384245,12.524642001283812
56,90,722174,6178074,55.697458867857875,12.535573071825759
57,91,721908,6177372,55.69128479042497,12.530780922176067
58,92,721969,6177499,55.69239588108749,12.531852226726874
59,93,721773,6177081,55.688736687052184,12.528402189032382
60,94,721639,6176772,55.68602664517388,12.526025102488413
61,95,721723,6176982,55.68787165442393,12.527528352188932
62,96,721499,6176408,55.682826025807614,12.523508705587009
63,97,721507,6176429,55.683010713601035,12.52365264983799
64,98,721531,6176493,55.683573744238686,12.52408529835514
65,100,723271,6175545,55.67427508311941,12.550934357155477
66,104,723343,6175520,55.67401778287841,12.552056649366587
67,102,723403,6175500,55.673810831760896,12.552992559462297
68,103,723545,6175493,55.67368273368644,12.555240347950175
69,105,722439,6176355,55.681921067624444,12.538386933339527
70,106,722470,6176404,55.68234631309568,12.538918730856656
71,107,722292,6176486,55.68316322057635,12.536159698311234
72,108,722342,6176463,55.68293406060668,12.536934746589944
73,109,722371,6176517,55.6834050695485,12.537438847655377
74,110,722393,6176438,55.68268650136365,12.537724038111328
75,111,722410,6176430,55.68260696993981,12.537987403230586
76,112,722418,6176426,55.68256743301449,12.538111148647607
77,115,722272,6176385,55.682266577096456,12.535760403884456
78,116,722943,6175416,55.67326882217385,12.545624249040257
79,117,722879,6175380,55.6729753320104,12.544579369910045
80,118,722745,6176168,55.68010375953155,12.543092319563097
81,119,722862,6176135,55.6797541363099,12.544922586450744
82,120,723038,6176510,55.683036414204814,12.548020893923184
83,121,723050,6176555,55.68343447064391,12.548247958650384
84,122,721994,6176630,55.68459097564609,12.531545818751795
85,123,721902,6176665,55.68494691681953,12.530113681634923
86,124,720805,6176249,55.68171607091157,12.512364208665636
87,125,720820,6176353,55.68264197690149,12.512686009018353
88,126,720821,6176536,55.684282760684574,12.512849169951306
89,127,720815,6176538,55.68430342605806,12.512755532100353
90,134,722618,6175514,55.67429674876256,12.540546080874188
91,135,722678,6175751,55.67639472491047,12.541690537972713
92,136,722606,6175476,55.673961453669,12.540324826773562
93,137,722045,6175545,55.67483701243778,12.531477524875056
94,138,722096,6175540,55.6747688566013,12.532282872165991
95,139,723209,6175462,55.673559216144035,12.549882939312383
96,140,723195,6175572,55.67455214743006,12.549750195839408
97,143,722003,6176653,55.68479313286133,12.53170730027856
98,144,721939,6176483,55.68329776921676,12.530553811211583
99,145,721977,6176579,55.684141361702,12.531234689586642
100,146,722043,6176553,55.68387801171417,12.532261345019627
