ProblemType:	MC-CARP
NumberNodes:	5882
NumberEdges:	6982
DepotNodeNumber:	3858
NumberOfFractions:	3
NumberOfIntervalsForFraction	General_Organic	1	14
NumberOfIntervalsForFraction	Glass_Metal_Plastic	1	14
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
	Demand_1	Bins_1
	Demand_2	Bins_2
START
0	0	0	1	90	300	3	83	3	92	3
1	1	0	2	124	507	4	173	4	97	4
2	2	3	4	113	539	4	150	4	323	4
3	3	5	6	31	120	1	42	1	81	1
4	4	7	5	93	804	6	310	6	426	9
5	6	8	9	50	430	4	114	4	97	4
6	7	3	10	99	242	2	81	2	11	2
7	8	11	12	66	632	5	167	5	248	4
8	9	13	14	120	1421	11	390	11	576	9
9	10	15	16	94	734	7	295	7	259	6
10	12	17	18	108	828	7	235	7	339	7
11	13	19	20	59	376	3	109	3	242	3
12	14	21	22	55	1393	12	588	12	71	13
13	15	23	24	143	0	0	0	0	0	0
14	16	25	0	97	966	7	377	7	334	6
15	17	26	25	100	378	3	107	3	242	3
16	18	1	26	99	496	4	193	4	248	4
17	19	1	27	41	637	5	196	5	27	5
18	20	28	29	52	0	0	0	0	0	0
19	21	30	31	554	126	1	36	1	81	1
20	22	32	33	79	411	4	133	4	248	4
21	23	34	35	9	0	0	0	0	0	0
22	24	36	37	139	1341	14	410	14	303	14
23	25	38	32	126	1419	14	528	14	453	14
24	26	39	34	59	0	0	0	0	0	0
25	27	40	41	55	464	4	131	4	248	4
26	28	42	43	161	1654	15	514	15	754	14
27	29	44	45	164	1580	16	443	16	534	15
28	30	46	47	51	242	2	81	2	161	2
29	31	48	47	97	1042	9	352	9	426	9
30	32	49	48	25	215	2	57	2	11	2
31	33	50	49	54	205	2	67	2	86	2
32	34	51	52	62	119	1	43	1	81	1
33	35	52	53	7	0	0	0	0	0	0
34	36	53	54	51	89	1	22	1	5	1
35	37	54	55	75	232	2	83	2	86	2
36	38	56	57	139	1280	13	454	13	222	13
37	39	58	59	102	1225	10	365	10	356	10
38	40	60	61	96	962	8	279	8	420	8
39	41	62	63	29	212	2	60	2	86	2
40	42	64	65	27	0	0	0	0	0	0
41	43	66	64	141	1599	13	569	13	668	12
42	44	57	67	83	1059	10	293	10	205	10
43	45	59	68	123	1214	10	367	10	356	10
44	46	61	69	135	1420	14	578	14	453	14
45	47	70	71	143	1625	16	645	16	540	16
46	48	63	72	47	120	1	42	1	81	1
47	49	72	73	51	216	2	56	2	86	2
48	50	59	57	72	126	1	36	1	81	1
49	51	73	74	23	121	1	41	1	81	1
50	52	75	30	361	88	1	23	1	5	1
51	53	76	77	190	2050	20	815	20	562	20
52	54	78	79	35	0	0	0	0	0	0
53	55	80	78	36	120	1	42	1	5	1
54	57	83	84	51	879	7	328	7	189	7
55	58	85	86	32	5048	2	1872	2	935	3
56	59	87	88	16	289	2	77	2	11	2
57	60	89	90	74	253	2	70	2	86	2
58	61	91	92	37	597	4	168	4	172	4
59	62	93	94	10	313	2	95	2	0	0
60	63	95	96	379	496	5	159	5	253	5
61	64	94	90	203	83	1	28	1	5	1
62	67	98	99	79	130	1	32	1	5	1
63	69	101	102	37	157	1	47	1	81	1
64	70	102	103	58	641	4	175	4	97	4
65	71	101	104	37	246	2	69	2	86	2
66	72	105	106	50	450	4	145	4	248	4
67	73	107	108	43	664	5	220	5	248	4
68	74	109	110	36	491	4	189	4	248	4
69	75	109	111	79	887	10	371	10	205	10
70	76	109	112	71	270	2	96	2	86	2
71	77	113	114	21	128	1	34	1	81	1
72	78	115	113	34	368	3	108	3	242	3
73	79	116	115	66	377	3	108	3	242	3
74	80	117	118	24	679	6	239	6	334	6
75	81	118	119	21	0	0	0	0	0	0
76	82	120	115	110	822	5	249	5	328	5
77	83	121	122	66	123	1	39	1	81	1
78	84	123	124	43	0	0	0	0	0	0
79	85	125	126	43	152	1	52	1	81	1
80	86	127	126	11	85	1	26	1	5	1
81	87	126	128	25	392	4	152	4	172	4
82	88	125	129	24	407	4	137	4	172	4
83	89	130	131	44	645	7	231	7	114	7
84	90	132	133	101	0	0	0	0	0	0
85	91	132	134	50	121	1	41	1	0	0
86	92	135	136	168	1279	12	498	12	517	12
87	93	137	138	38	335	3	99	3	167	3
88	94	138	139	9	242	2	81	2	161	2
89	96	113	142	240	627	6	232	6	183	6
90	97	143	142	17	0	0	0	0	0	0
91	98	144	145	48	121	1	41	1	81	1
92	99	146	145	32	298	3	85	3	242	3
93	100	145	147	6	0	0	0	0	0	0
94	101	147	148	42	239	2	76	2	11	2
95	102	147	149	30	200	2	72	2	86	2
96	103	149	150	44	433	4	154	4	172	4
97	104	148	151	24	262	3	70	3	92	3
98	105	152	153	84	341	4	101	4	22	4
99	106	154	155	54	462	4	125	4	97	4
100	107	154	156	52	498	4	140	4	172	4
101	108	157	154	35	253	2	70	2	86	2
102	109	157	158	49	549	5	199	5	178	5
103	110	159	160	29	816	7	238	7	114	7
104	111	161	162	32	274	3	109	3	92	3
105	112	163	104	56	148	1	56	1	81	1
106	113	144	163	8	0	0	0	0	0	0
107	114	149	164	22	510	5	145	5	97	4
108	115	102	165	47	397	4	147	4	172	4
109	116	166	83	51	522	4	158	4	16	3
110	117	167	168	4	86	1	25	1	5	1
111	118	169	168	64	120	1	42	1	5	1
112	119	167	170	108	465	4	173	4	172	4
113	120	15	170	102	165	2	56	2	11	2
114	121	171	133	112	372	1	138	1	0	0
115	122	172	173	188	0	0	0	0	0	0
116	123	173	174	100	788	4	207	4	172	4
117	124	175	166	51	0	0	0	0	0	0
118	125	176	177	115	1538	9	400	9	363	7
119	127	178	179	164	1693	15	560	15	609	15
120	128	179	45	43	0	0	0	0	0	0
121	129	180	181	30	0	0	0	0	0	0
122	130	182	183	31	0	0	0	0	0	0
123	131	184	185	183	1899	18	677	18	626	18
124	132	186	187	80	324	3	110	3	167	3
125	133	188	189	165	1742	16	613	16	609	15
126	134	190	181	165	1811	15	671	15	378	14
127	135	180	191	233	0	0	0	0	0	0
128	136	192	193	53	828	8	294	8	44	8
129	137	194	187	26	302	3	81	3	86	2
130	138	195	196	48	0	0	0	0	0	0
131	139	197	182	146	1416	13	463	13	523	13
132	140	198	199	165	1819	15	570	15	604	14
133	141	200	189	16	0	0	0	0	0	0
134	142	201	202	164	1302	14	492	14	453	14
135	144	203	204	128	1509	12	642	12	743	12
136	145	205	206	24	0	0	0	0	0	0
137	146	207	208	164	1861	17	715	17	540	16
138	147	209	210	164	1916	16	541	16	765	16
139	148	211	210	37	241	2	82	2	0	0
140	149	212	208	32	0	0	0	0	0	0
141	150	206	212	43	6141	2	2019	2	425	1
142	151	213	206	101	1502	16	615	16	233	15
143	152	214	215	6	0	0	0	0	0	0
144	153	216	217	43	282	3	101	3	92	3
145	154	218	219	23	358	3	127	3	242	3
146	155	219	220	9	122	1	40	1	81	1
147	156	221	222	17	1037	9	306	9	350	9
148	157	223	224	52	609	5	241	5	328	5
149	159	214	225	39	251	2	72	2	161	2
150	160	214	227	75	458	4	137	4	172	4
151	161	228	227	39	236	2	87	2	161	2
152	162	227	224	22	119	1	43	1	81	1
153	163	224	229	44	956	7	345	7	565	7
154	164	230	231	446	869	6	313	6	253	5
155	165	232	233	9	0	0	0	0	0	0
156	166	234	235	33	88	1	23	1	5	1
157	167	234	236	41	327	3	98	3	92	3
158	168	237	143	63	88	1	23	1	81	1
159	169	238	239	38	2413	5	987	5	81	1
160	170	240	241	111	720	6	198	6	334	6
161	171	240	242	37	0	0	0	0	0	0
162	172	243	240	60	0	0	0	0	0	0
163	173	244	245	106	804	7	267	7	415	7
164	174	245	155	42	198	2	74	2	81	1
165	175	242	246	10	0	0	0	0	0	0
166	176	162	247	63	172	2	49	2	161	2
167	177	248	247	7	84	1	27	1	5	1
168	178	247	81	25	127	1	35	1	81	1
169	179	249	101	52	911	8	322	8	345	8
170	180	250	163	102	485	4	161	4	172	4
171	181	251	252	56	83	1	28	1	81	1
172	182	253	254	34	262	3	70	3	5	1
173	183	255	254	11	0	0	0	0	0	0
174	184	255	211	26	125	1	37	1	5	1
175	185	256	257	228	677	3	207	3	0	0
176	187	258	259	68	0	0	0	0	0	0
177	188	260	259	21	0	0	0	0	0	0
178	191	261	262	852	571	4	203	4	248	4
179	193	263	264	208	2513	24	734	24	578	23
180	194	264	265	248	1410	13	571	13	523	13
181	195	266	265	110	0	0	0	0	0	0
182	196	266	267	89	250	3	82	3	16	3
183	197	267	268	48	165	2	56	2	11	2
184	198	269	270	44	1058	5	396	5	416	3
185	199	271	269	138	3418	28	1019	28	426	9
186	200	272	273	95	1345	8	372	8	688	7
187	201	270	274	85	1366	10	462	10	582	10
188	207	275	276	115	685	6	267	6	259	6
189	208	277	278	119	1277	12	491	12	367	12
190	209	279	280	62	2865	10	1113	10	0	0
191	210	281	282	56	0	0	0	0	0	0
192	211	283	284	164	0	0	0	0	0	0
193	233	295	296	407	84	1	27	1	81	1
194	236	298	299	173	610	5	232	5	328	5
195	237	300	301	35	236	2	79	2	86	2
196	238	302	303	89	512	5	194	5	103	5
197	239	304	305	28	0	0	0	0	0	0
198	240	306	307	343	0	0	0	0	0	0
199	241	308	309	40	85	1	26	1	5	1
200	242	308	310	147	767	6	236	6	409	6
201	243	310	311	8	159	1	45	1	81	1
202	244	312	313	183	727	5	259	5	172	4
203	245	313	314	317	1654	15	641	15	603	14
204	246	308	312	100	331	2	120	2	86	2
205	247	315	316	11	0	0	0	0	0	0
206	248	317	318	13	0	0	0	0	0	0
207	249	319	320	204	2191	20	895	20	782	19
208	250	321	322	59	406	4	138	4	172	4
209	251	321	323	67	514	6	149	6	33	6
210	252	324	325	80	1789	16	617	16	189	7
211	253	325	326	71	1248	12	427	12	183	6
212	254	327	328	60	343	4	99	4	16	3
213	256	327	329	75	738	7	291	7	259	6
214	257	330	331	43	1285	11	373	11	356	10
215	258	332	333	43	969	10	391	10	356	10
216	259	334	335	103	264	2	102	2	86	2
217	260	336	334	10	0	0	0	0	0	0
218	261	337	338	60	0	0	0	0	0	0
219	262	337	339	197	1056	10	347	10	281	10
220	263	340	338	89	2265	7	889	7	172	4
221	264	341	342	139	1420	13	544	13	297	13
222	265	343	344	90	391	3	128	3	92	3
223	266	345	343	82	0	0	0	0	0	0
224	267	346	340	51	198	2	74	2	161	2
225	268	347	348	47	1717	19	578	19	105	19
226	269	349	350	38	2658	40	1096	40	425	1
227	270	351	352	110	322	4	120	4	0	0
228	271	353	354	78	889	8	250	8	420	8
229	272	355	356	25	411	4	133	4	97	4
230	273	357	355	93	520	5	186	5	178	5
231	274	355	358	225	2328	20	673	20	851	18
232	275	357	359	238	2517	25	977	25	729	23
233	276	360	357	94	1074	9	414	9	426	9
234	277	361	362	66	394	3	125	3	86	2
235	278	363	364	51	125	1	37	1	81	1
236	279	365	366	56	461	4	134	4	248	4
237	280	366	367	30	0	0	0	0	0	0
238	281	339	368	473	3064	31	1001	31	1074	31
239	282	369	370	27	361	3	115	3	92	3
240	283	371	372	87	501	4	145	4	323	4
241	284	373	374	61	618	5	173	5	97	4
242	285	339	375	15	122	1	40	1	81	1
243	286	376	377	97	453	4	134	4	16	3
244	287	344	378	170	831	7	283	7	409	6
245	288	377	379	97	948	8	327	8	270	8
246	289	380	363	45	664	3	212	3	266	3
247	290	381	382	15	152	1	52	1	5	1
248	291	359	383	43	0	0	0	0	0	0
249	292	378	359	16	0	0	0	0	0	0
250	293	383	358	50	0	0	0	0	0	0
251	294	358	384	8	0	0	0	0	0	0
252	295	384	385	127	2322	18	670	18	99	18
253	296	386	387	76	1446	12	501	12	355	10
254	306	388	389	51	0	0	0	0	0	0
255	310	390	391	23	512	4	160	4	255	1
256	311	392	391	140	1480	11	620	11	587	11
257	312	390	393	61	494	2	186	2	161	2
258	313	394	395	197	2673	24	914	24	1347	13
259	314	396	397	95	0	0	0	0	0	0
260	317	398	399	140	0	0	0	0	0	0
261	318	400	401	17	0	0	0	0	0	0
262	319	402	403	67	585	7	240	7	33	6
263	320	404	405	58	463	4	175	4	97	4
264	321	406	407	67	723	6	289	6	33	6
265	322	408	409	160	3066	34	1184	34	413	34
266	323	410	411	368	0	0	0	0	0	0
267	324	412	413	96	632	6	176	6	108	6
268	325	414	415	183	1546	14	452	14	448	13
269	326	416	417	67	240	3	92	3	16	3
270	327	418	416	45	214	2	58	2	86	2
271	328	419	420	640	0	0	0	0	0	0
272	329	410	421	13	0	0	0	0	0	0
273	330	422	423	124	2744	1	1081	1	510	2
274	331	424	425	52	282	2	84	2	161	2
275	333	426	427	88	0	0	0	0	0	0
276	334	426	428	221	1280	13	412	13	292	12
277	335	429	430	152	1360	10	510	10	582	10
278	336	430	431	59	286	2	80	2	86	2
279	337	432	433	228	3421	38	1206	38	703	32
280	338	434	435	86	201	2	71	2	86	2
281	339	412	436	212	3234	48	849	48	1168	48
282	340	435	437	121	535	6	179	6	108	6
283	341	438	439	81	0	0	0	0	0	0
284	343	440	441	366	404	2	140	2	0	0
285	344	442	443	131	0	0	0	0	0	0
286	346	437	444	128	604	6	161	6	108	6
287	347	440	445	211	2627	9	816	9	11	2
288	348	446	447	248	3023	14	896	14	0	0
289	349	448	449	51	632	5	210	5	253	5
290	350	449	450	46	1265	8	367	8	415	7
291	351	451	452	89	718	6	243	6	334	6
292	352	452	453	195	6528	20	2117	20	1572	18
293	353	454	455	152	2864	17	955	17	1866	12
294	354	456	457	121	2017	9	567	9	599	9
295	355	458	454	106	2951	25	1215	25	1916	15
296	356	459	429	115	555	4	176	4	323	4
297	357	460	461	225	2625	25	1022	25	1024	22
298	358	462	463	99	2084	14	577	14	512	11
299	359	464	465	88	1146	10	359	10	356	10
300	360	466	467	64	407	3	120	3	167	3
301	361	468	469	215	0	0	0	0	0	0
302	362	457	470	118	588	5	211	5	253	5
303	363	471	472	29	0	0	0	0	255	1
304	364	473	474	33	267	2	99	2	86	2
305	365	475	476	146	1116	6	312	6	433	6
306	366	477	478	124	1254	13	489	13	297	13
307	368	479	480	151	910	9	340	9	275	9
308	369	481	482	56	0	0	0	0	0	0
309	370	481	477	70	771	7	249	7	114	7
310	371	477	483	44	1018	8	308	8	194	8
311	372	475	483	44	702	7	276	7	114	7
312	374	484	485	120	569	3	179	3	162	2
313	375	485	486	182	123	1	39	1	81	1
314	386	487	488	63	491	4	198	4	172	4
315	387	487	489	237	2496	23	836	23	729	23
316	388	490	491	41	0	0	0	0	0	0
317	415	492	493	88	89	1	22	1	0	0
318	416	494	495	69	0	0	0	0	0	0
319	417	496	495	119	0	0	0	0	0	0
320	418	495	497	69	154	1	50	1	0	0
321	419	497	498	128	84	1	27	1	0	0
322	420	499	498	67	0	0	0	0	0	0
323	421	499	500	143	0	0	0	0	0	0
324	422	497	500	70	0	0	0	0	0	0
325	423	498	496	66	0	0	0	0	0	0
326	424	501	492	66	208	2	64	2	0	0
327	452	502	503	68	131	1	31	1	5	1
328	453	504	215	115	539	4	184	4	248	4
329	454	505	506	85	1905	12	628	12	1005	10
330	455	216	219	46	0	0	0	0	0	0
331	456	507	508	56	295	3	88	3	16	3
332	457	509	510	180	1773	17	505	17	395	17
333	458	511	512	79	1269	14	380	14	217	12
334	459	513	510	22	542	5	155	5	178	5
335	460	116	137	38	251	2	64	2	86	2
336	461	137	118	38	241	2	82	2	161	2
337	462	119	514	9	203	2	69	2	11	2
338	463	515	159	91	751	9	295	9	49	9
339	464	516	160	76	1379	13	415	13	222	13
340	465	517	518	42	128	1	34	1	5	1
341	466	519	520	53	318	3	116	3	86	2
342	467	521	522	9	89	1	22	1	5	1
343	468	523	521	24	90	1	21	1	5	1
344	469	524	523	19	85	1	26	1	5	1
345	470	525	526	61	395	4	141	4	172	4
346	471	526	524	32	0	0	0	0	0	0
347	472	527	526	37	1867	15	505	15	521	4
348	473	528	529	125	872	9	318	9	200	9
349	474	530	531	80	567	5	181	5	253	5
350	475	530	532	26	87	1	24	1	81	1
351	476	533	530	41	162	1	42	1	5	1
352	477	533	534	121	1037	9	298	9	275	9
353	478	532	535	114	1091	10	371	10	657	10
354	481	536	537	65	586	5	213	5	253	5
355	482	263	536	84	239	3	93	3	11	2
356	483	538	539	69	583	5	165	5	328	5
357	484	540	538	39	265	2	101	2	11	2
358	485	528	540	28	245	1	95	1	81	1
359	486	532	528	44	129	1	33	1	81	1
360	487	541	533	45	446	3	124	3	242	3
361	488	542	543	103	0	0	0	0	0	0
362	489	544	545	115	1254	10	378	10	501	9
363	490	546	547	136	1357	12	462	12	517	12
364	491	547	548	252	2454	25	997	25	578	23
365	492	547	542	71	390	2	112	2	86	2
366	493	549	547	97	305	3	78	3	167	3
367	494	550	551	562	3709	68	1234	68	2563	68
368	495	552	553	94	305	3	120	3	11	2
369	496	554	549	63	359	3	126	3	167	3
370	497	554	555	33	358	3	118	3	167	3
371	498	556	554	67	622	6	186	6	108	6
372	499	557	556	211	3313	30	893	30	837	29
373	500	556	558	49	682	7	245	7	38	7
374	501	559	560	80	759	7	210	7	38	7
375	502	561	562	81	821	8	267	8	345	8
376	503	562	563	52	331	3	103	3	167	3
377	504	559	562	50	0	0	0	0	0	0
378	505	564	559	35	0	0	0	0	0	0
379	506	565	566	155	1640	14	502	14	604	14
380	507	562	567	70	694	6	216	6	259	6
381	508	568	563	81	677	7	190	7	108	6
382	509	569	570	236	2773	23	1012	23	1105	23
383	510	571	572	52	196	2	76	2	86	2
384	511	573	572	162	121	1	41	1	81	1
385	512	572	574	163	127	1	35	1	81	1
386	513	571	575	53	425	4	170	4	248	4
387	514	576	577	81	845	8	286	8	194	8
388	515	578	557	54	821	7	250	7	189	7
389	516	579	580	81	712	7	257	7	189	7
390	517	579	576	51	0	0	0	0	0	0
391	518	581	582	81	729	7	198	7	264	7
392	519	583	557	170	1423	12	439	12	668	12
393	520	584	585	22	242	2	81	2	161	2
394	521	570	585	90	846	7	268	7	339	7
395	522	586	570	68	557	5	149	5	27	5
396	523	583	585	142	1276	11	382	11	437	11
397	574	587	417	102	0	0	0	0	0	0
398	575	587	588	11	0	0	0	0	0	0
399	576	417	589	170	0	0	0	0	0	0
400	577	417	414	11	0	0	0	0	0	0
401	578	589	420	108	0	0	0	0	0	0
402	579	589	590	59	258	3	74	3	167	3
403	580	420	410	10	0	0	0	0	0	0
404	581	591	592	54	0	0	0	0	0	0
405	582	591	421	10	0	0	0	0	0	0
406	583	592	422	81	0	0	0	0	0	0
407	584	421	592	56	0	0	0	0	0	0
408	585	593	594	208	0	0	0	0	0	0
409	586	593	595	209	248	2	75	2	850	2
410	587	594	596	99	0	0	0	0	0	0
411	589	596	597	153	0	0	0	0	0	0
412	590	597	598	16	0	0	0	0	0	0
413	591	411	599	26	0	0	0	0	0	0
414	592	600	599	15	0	0	0	0	0	0
415	593	601	602	40	0	0	0	0	0	0
416	594	603	604	36	0	0	0	0	0	0
417	595	603	605	38	167	2	54	2	11	2
418	596	606	605	37	210	2	62	2	11	2
419	597	607	608	2	0	0	0	0	0	0
420	598	609	607	31	0	0	0	0	0	0
421	599	610	611	7	0	0	0	0	0	0
422	600	612	613	39	746	6	215	6	183	6
423	601	614	615	74	1497	3	543	3	255	1
424	603	616	438	162	0	0	0	0	0	0
425	604	617	618	44	240	2	75	2	86	2
426	605	618	619	48	419	3	151	3	16	3
427	607	621	471	4	0	0	0	0	0	0
